file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192100040,2,21,2,3,1,1,207,1305,0.8187333333333333,0.013845833333333335,0.9837083333333334,687.8654166666666,0.125,0.40489166666666665,0.5045041666666666,0.0,ces
CTX192100040,3,24,5,0,3,0,249,1626,0.8617958333333333,0.007170833333333334,0.9970541666666667,593.4383333333334,0.25,0.41428333333333334,0.5374916666666667,0.0,ces
CTX192100040,4,20,1,2,1,2,234,1460,0.8192318181818181,0.01705,0.9983090909090909,557.2918181818181,0.7272727272727273,0.4042545454545454,0.5482318181818182,0.0,ces
CTX192100040,5,22,9,8,1,7,124,791,0.7728566666666666,0.015666666666666666,0.9350933333333333,1474.381,0.1,0.40215666666666666,0.49587333333333333,0.0,ces
CTX192100040,6,29,0,4,0,1,166,1026,0.8113636363636363,0.008333333333333333,0.9475151515151515,768.8469696969697,0.15151515151515152,0.4228212121212121,0.5012909090909091,0.0,ces
CTX192100040,7,7,1,0,1,2,31,190,0.8856999999999999,0.011914285714285712,0.9949857142857143,384.30285714285714,0.14285714285714285,0.4187285714285714,0.48681428571428575,0.0,ces
CTX192100040,8,24,2,2,5,2,200,1359,0.8551115384615385,0.003442307692307692,0.9642461538461539,916.1361538461539,0.038461538461538464,0.4007461538461538,0.4406038461538462,0.0,ces
CTX192100040,9,4,1,0,0,0,27,209,0.89455,0.0,0.937425,1011.9300000000001,0.0,0.39637500000000003,0.48602500000000004,0.0,ces
CTX192100040,10,16,20,6,0,33,130,865,0.779390909090909,0.051699999999999996,0.9416409090909091,728.7418181818182,0.18181818181818182,0.4159318181818181,0.5878590909090909,0.0,ces
CTX192100040,11,2,11,6,5,4,48,178,0.66205,0.1143375,0.8876000000000001,3163.70625,0.75,0.324,0.3951625,0.125,ces
CTX192100040,12,0,1,1,1,0,6,16,0.6585,0.1417,0.994,1969.18,0.0,0.5,0.5,0.0,ces
CTX192100040,13,12,4,2,1,2,91,527,0.8099214285714286,0.021292857142857145,0.9829642857142857,727.9485714285713,0.07142857142857142,0.3920214285714286,0.43177857142857146,0.0,ces
CTX192100040,14,1,4,4,2,1,40,184,0.6410600000000001,0.12476000000000001,0.8111200000000001,1854.036,1.8,0.54254,0.45546,0.0,ces
CTX192100040,15,2,5,2,1,1,12,48,0.65315,0.041675000000000004,0.871675,3290.0299999999997,0.25,0.3631,0.44047499999999995,0.0,ces
CTX192100040,16,1,1,2,0,0,13,67,0.6323,0.1287,0.75,2147.733333333333,0.3333333333333333,0.4419,0.41163333333333335,0.0,ces
