file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX196300443,1,26,Bzí - drobné nálezy z eneol. výšinnéhoj sídliště . _,,,eng,0.998,449.96,10,52,0.0192,0,0,0,0,0,0.1,0.4103,0.7786,Clear,False
CTX196300443,1,27,"větší soubor z eneol.výš.sídliště - publ. Masek,AR IV 1962",,,eng,1.0,410.02,9,58,0.0,0,1,0,0,0,0.0667,0.4146,0.7777,Clear,False
CTX196300443,1,28,Vlkov- sběry z en eol.výš. sídli ště,,,eng,1.0,208.49,7,36,0.0,0,0,0,0,0,0.0,0.3704,0.8253,Clear,False
CTX196300443,1,29,"Velký Kám en —dtto , • v v",,,eng,0.9963,1592.11,8,26,0.0769,1,0,0,0,0,0.0625,0.3125,0.6392,Trash,False
CTX196300443,1,30,Polanka u Blovic - sběry z eneol.výs.sídliste,,,eng,0.9471,593.41,7,45,0.0,0,0,0,0,0,0.0714,0.4167,0.7651,Clear,False
CTX196300443,1,31,"ojedinělé kam. nástroje - Plo víc e-Hradiš tě. Spálené. Poříčí.,. Ralov, dí-",,,eng,0.9999,290.6,12,76,0.0,0,1,0,0,0,0.05,0.4364,0.8531,Clear,False
CTX196300443,1,32,"rec- Myt, Nezbavětice, Radochovy , Stl to. v .",,,eng,0.9992,776.24,9,46,0.0,0,0,0,0,0,0.0,0.375,0.7555,Clear,False
CTX196300443,1,33,"Jarov - bronz, terčoví tá jehlice, 2 pečetítkové j ehlic e, tyčink. nátamek",,,eng,0.7682,842.57,13,75,0.0,0,0,0,0,0,0.1538,0.4035,0.7818,Clear,False
CTX196300443,1,34,z rozrušené mohyly v Cábuzí /střední d.bronz/,,,eng,0.9999,621.05,7,45,0.0,0,0,0,0,1,0.0,0.3611,0.8211,Clear,False
CTX196300443,1,35,"Libákovice_- bronz.depot z rozhraní střední a mladší d.bronz., publ.",,,eng,0.9927,811.55,9,68,0.0147,0,0,0,0,1,0.0,0.3396,0.8483,Clear,False
CTX196300443,1,36,"V.Čtrnáct, AR XIII 1961.",,,eng,0.8254,795.86,4,24,0.0,0,0,1,0,1,0.0875,0.3571,0.6997,Noisy,False
CTX196300443,1,37,Vrtěšíce - ojeď.nález bronz.oštěpu,,,eng,0.9991,342.56,4,34,0.0,0,0,0,0,0,0.125,0.3929,0.8027,Clear,False
CTX196300443,1,38,"Vlčice - Chýlava - středověká keramika, údajně ""Z mohyl*.",,,eng,1.0,289.4,9,57,0.0351,1,0,0,0,0,0.1556,0.4186,0.7599,Clear,False
CTX196300443,1,39,v muzeu je uložen rukopis zprávy Jana Žáka z r.1881 o výkopech mohyl,,,eng,0.9941,446.54,13,68,0.0,0,0,0,0,0,0.0,0.4314,0.8318,Clear,False
CTX196300443,1,40,v Chýlinách - Hladomří /částečně publikovaných J.Smolíkem v PA/.,,,eng,1.0,413.4,9,64,0.0,0,0,0,0,0,0.0556,0.3529,0.7874,Clear,False
CTX196300443,2,1,"CAČ / 7 kez/.e, ~0c,A.A4-) &o a",,,eng,0.75,963.2,7,31,0.0645,2,1,0,0,0,0.2,0.5833,0.5308,Noisy,False
