file,page_num,num_lines,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX000000001,1,2,2,0,0,0,0,17,98,0.9059,0.0,0.9998,36.56,0.0,0.37265,0.53805,0.0,ces_Latn
CTX000000001,2,2,2,0,0,0,0,12,84,0.92455,0.02915,1.0,36.25,0.0,0.4125,0.55,0.0,ces_Latn
