file,page_num,num_lines,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX195603828,1,36,30,3,0,0,3,245,1634,0.8951181818181819,0.008572727272727272,0.9901303030303031,1260.7554545454545,0.06060606060606061,0.4241636363636364,0.5139545454545454,0.0,ces
CTX195603828,2,8,7,0,0,0,1,52,364,0.9376,0.0015857142857142858,0.9967142857142858,109.75,0.0,0.43025714285714284,0.5886714285714286,0.0,ces
