file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX195704328,1,1,Kat- obec: C H 0 D O UNY,,,ces,0.75,1408.0,8,24,0.0417,0,0,0,0,0,0,0.2437,0.4286,0.5714,0.3999,Trash,False
CTX195704328,1,2,Osada:,,,ces,0.9951,828.0,1,6,0.1667,0,0,0,0,0,0,0.0,0.6,0.6,0.3999,Trash,False
CTX195704328,1,3,Trať: Čmejlova pískovna,,,ces,0.9887,127.0,3,23,0.0435,0,0,0,0,0,0,0.0,0.35,0.45,0.8889,Clear,False
CTX195704328,1,4,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,1,5,tou;,,,ces,0.75,850.0,1,4,0.25,0,0,0,0,0,0,0.0,0.6667,0.6667,0.3999,Trash,False
CTX195704328,1,6,Okres: Roudnice n. Labem,,,ces,0.7671,404.0,4,24,0.0417,0,0,0,0,0,0,0.0,0.4211,0.6316,0.7515,Clear,False
CTX195704328,1,7,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,1,8,4 - 1957,,,,0.0,0.0,0,8,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX195704328,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,1,10,T>r«l.. a k«Uurn: ojedinělý - únětická,,,ces,1.0,1544.0,6,38,0.1053,2,0,0,0,0,1,0.15,0.4615,0.3077,0.4712,Noisy,False
CTX195704328,1,11,pohřebiště - lužická,,,ces,1.0,105.0,3,20,0.0,0,0,0,0,0,0,0.0,0.4118,0.2941,0.789,Clear,False
CTX195704328,1,12,ved. výzkurnu,,,ces,0.9964,850.0,2,13,0.0,0,0,0,0,0,0,0.0,0.3636,0.7273,0.6999,Noisy,False
CTX195704328,1,13,Zdráva / za obdobi,,,ces,0.9585,1320.0,4,18,0.0,0,0,0,0,0,0,0.0,0.4286,0.6429,0.5569,Noisy,False
CTX195704328,1,14,veý. oddélcni,,,ces,0.75,850.0,2,13,0.0,0,0,0,0,0,0,0.0,0.4545,0.5455,0.6999,Noisy,False
CTX195704328,1,15,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,1,16,"Dne 26.1X.1957 jsem zajel do Chodoun, abych zjistil možnosti",,,ces,0.9995,53.75,9,60,0.0,0,0,0,0,0,0,0.0,0.3571,0.5952,0.8726,Clear,False
CTX195704328,1,17,"výzkumu lužického žárového pohřebiště, plánovaného na srpen 1958# Naleziště",Na,,ces,1.0,38.75,9,75,0.0133,1,0,0,0,0,0,0.0444,0.4262,0.459,0.8864,Clear,False
CTX195704328,1,18,"je asi 1 km vých. od obcevmalé pískovně, kde místní občané",,leziště,ces,0.9997,93.0,11,58,0.0,0,0,0,0,0,0,0.0227,0.4,0.5333,0.8189,Clear,False
CTX195704328,1,19,těží dle potřeby písek. Přilehlé pole je oseto vojtěškou. Majitel obou,,,ces,1.0,84.5,11,70,0.0,0,0,0,0,0,0,0.0,0.4655,0.5172,0.9201,Clear,False
CTX195704328,1,20,pozemků neměl námitek proti provedení výzkumu.,,,ces,1.0,84.5,6,46,0.0,0,0,0,0,0,0,0.0,0.425,0.625,0.9248,Clear,False
CTX195704328,1,21,"V těchto místech byl koncem r.1954 rozrušen 1 žárový hrob, obložený",ob,,ces,1.0,43.25,11,67,0.0,0,0,0,0,0,0,0.0227,0.36,0.5,0.866,Clear,False
CTX195704328,1,22,opukovými deskami a s keramikoushladce vymezenými prsovitý-,,ložený,ces,0.9971,346.0,7,59,0.0,0,0,0,0,1,0,0.0,0.4615,0.5769,0.6999,Noisy,False
CTX195704328,1,23,mi vypnulinami (převzal tehdy referentvzastoupení KM Teplice).,,,ces,1.0,334.0,7,62,0.0,0,0,0,0,1,0,0.0,0.3962,0.5849,0.6999,Noisy,False
CTX195704328,1,24,V r.1955 získalo odtud museum v Budyni n.Ohří další rozrušený hrob,,,ces,0.9979,191.0,11,66,0.0,0,0,0,0,0,0,0.0091,0.4,0.6,0.6999,Noisy,False
CTX195704328,1,25,"(velký okřínazlomky dalších asi 5 nádob; další nález, okolnosti neznámy).",ne,,ces,0.9931,174.0,10,73,0.0137,0,0,0,0,0,0,0.025,0.4138,0.5,0.8895,Clear,False
CTX195704328,1,26,,,známy).,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,1,27,"Při své poslední návštěvě 26.IX. jsem zjistil, že těžební",,,ces,1.0,15.19,9,57,0.0,0,0,0,0,0,0,0.0,0.3636,0.5,0.8768,Clear,False
CTX195704328,1,28,plocha se proti roku 1955 zvětšila cca 5 krát. Odkryvem byl rozrušen,rozru,,ces,1.0,77.0,12,68,0.0,0,0,0,0,0,0,0.0208,0.3725,0.451,0.8705,Clear,False
CTX195704328,1,29,"další, v pořadí již třetí hrob, z jehož obložení se zachovaly",,šen,ces,1.0,18.0,11,61,0.0,0,0,0,0,0,0,0.0,0.4082,0.449,0.869,Clear,False
CTX195704328,1,30,opět opukové desky. Dále byly nalezenyvpřehozeném materiálu zlomky,zlom,,ces,1.0,61.75,8,66,0.0,0,0,0,0,1,0,0.0,0.4655,0.6379,0.6999,Noisy,False
CTX195704328,1,31,"z několika nádob (osudí, miskaačást spodku nádoby blíže neur-",,ky,ces,0.9999,296.0,9,61,0.0,0,0,0,0,0,0,0.0,0.44,0.58,0.8586,Clear,False
CTX195704328,1,32,citelného tvarusmřížkovým rýhováním). Poloha všech tří hrobů ukazuje,uka,,ces,1.0,51.25,8,68,0.0,0,0,0,0,1,0,0.0,0.4068,0.4237,0.6999,Noisy,False
CTX195704328,1,33,"zároveň směr, kam asi další hroby pokračují, totiž na mírnou",,zuje,ces,1.0,53.0,10,60,0.0,0,0,0,0,0,0,0.0,0.4286,0.4286,0.9127,Clear,False
CTX195704328,1,34,"vyvýšeninu, zasahujícízčásti již do pole. Při povrchovém sběru",,,ces,1.0,49.75,8,62,0.0,0,0,0,0,1,0,0.0,0.4151,0.5094,0.9081,Clear,False
CTX195704328,1,35,byl dále nalezen kamenný únětický mlat se žlábkovým sedlem (délka,(dél,,ces,1.0,356.0,10,65,0.0,0,0,0,0,0,0,0.0,0.4,0.4909,0.8607,Clear,False
CTX195704328,1,36,167 mm). 1——,,ka,,0.0,0.0,0,12,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX195704328,1,37,"Navrhuji, aby výzkumvpříštím roce byl proveden několika",,,ces,1.0,168.0,7,55,0.0,0,0,0,0,0,0,0.0,0.3958,0.5208,0.9178,Clear,False
CTX195704328,1,38,"příčnými sondami, jimiž by byl praeoex zachycen rozsah pohřebiště,",,,ces,1.0,70.0,9,66,0.0,0,0,0,0,1,0,0.0,0.4107,0.5179,0.6999,Noisy,False
CTX195704328,1,39,"zejména pak prozkoumat nej bližší okolí pískovnyvtěch místech, kde",,,ces,1.0,108.5,9,66,0.0,0,0,0,0,0,0,0.0,0.3684,0.4912,0.9413,Clear,False
CTX195704328,1,40,bude pravděpodobně těžení pokračovat. Vzhledemkmalé mocnosti or-,,,ces,1.0,46.75,7,64,0.0,0,0,0,0,0,0,0.0,0.3929,0.5714,0.9055,Clear,False
CTX195704328,1,41,o,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX195704328,1,42,"nice na nalezištiapoměrně malé ploše návršíčka (cca 300 m ), kde",,,ces,0.9999,158.0,11,64,0.0,0,0,0,0,1,0,0.0,0.4167,0.3958,0.6999,Noisy,False
CTX195704328,1,43,"pohřebiště předpokládám, věřím, že by pohřebiště mohlo býtzvětší",,,ces,1.0,18.88,8,64,0.0,0,0,0,0,0,0,0.0,0.3818,0.4727,0.879,Clear,False
CTX195704328,1,44,Poznámka: Pikte pokud možno strojern. Nn konci uvedte datum odosláníačitelný podpis. Zprávy koreferentúakomisi,,,ces,0.9072,392.0,13,110,0.0091,0,0,0,0,2,0,0.0,0.4105,0.5789,0.6999,Noisy,False
CTX195704328,1,45,vyhotovto dvojmo.,,,ces,0.9645,850.0,2,17,0.0,0,0,0,0,0,0,0.0,0.4,0.7333,0.6999,Noisy,False
CTX195704328,1,46,/ PT -14332:55,,,ces,0.75,123.0,3,14,0.0714,0,0,0,0,0,0,0.0,0.0,0.5,0.3999,Trash,True
CTX195704328,2,1,části prozkoumánovplánované doběvpříštím roce,,,ces,1.0,197.0,4,45,0.0,0,0,0,0,1,0,0.0,0.4048,0.5476,0.6999,Noisy,False
CTX195704328,2,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195704328,2,3,V Praze 1. října 1957.,,,ces,1.0,35.75,5,22,0.0,0,0,0,0,0,0,0.0,0.3636,0.4545,0.7167,Clear,False
CTX195704328,2,4,J. Hrala,,,ces,0.9996,230.0,2,8,0.0,0,0,0,0,0,0,0.0,0.3333,0.0,0.687,Noisy,False
