file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX198402945,1,1,Kat. obec Beroun,,,ces,0.9735,38656.0,3,16,0.0,0,0,0,0,0,0,0.0,0.4615,0.6154,0.6999,Noisy,False
CTX198402945,1,2,_ I,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX198402945,1,3,Osada,,,ces,0.9996,850.0,1,5,0.0,0,0,0,0,0,0,0.0,0.6,0.6,0.6999,Noisy,False
CTX198402945,1,4,"Trať čp. 34, 35, 36",,,ces,0.8773,20.38,5,19,0.0,0,0,0,0,0,0,0.0,0.1667,0.1667,0.7,Clear,False
CTX198402945,1,5,Okres Beroun,,,ces,0.8835,850.0,2,12,0.0,0,0,0,0,0,0,0.0,0.4545,0.7273,0.6999,Noisy,False
CTX198402945,1,6,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,7,CSAV’ -cheologický ústav,,,ces,0.75,1280.0,3,24,0.0417,1,0,0,0,0,0,0.1333,0.4,0.35,0.5807,Noisy,False
CTX198402945,1,8,• 2 *6. X 1984,,,ces,0.75,87.0,5,14,0.1429,2,0,0,0,0,0,0.3,0.0,1.0,0.3999,Trash,True
CTX198402945,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,10,Druhakultura,,,ces,0.9847,444.0,1,12,0.0,0,0,0,0,0,0,0.0,0.4167,0.3333,0.6999,Noisy,False
CTX198402945,1,11,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,12,. 2415/2..,,,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX198402945,1,13,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
