file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX195603828,1,1,Věc : Stará Kouřim / Kolín/,,,ces,1.0,1280.94,6,27,0.037,0,0,0,0,0,0,0.0,0.4211,0.3684,0.8005,Clear,False
CTX195603828,1,2,v Praze dne 6.října 1956.,,,ces,0.9909,1263.16,5,25,0.0,0,0,0,0,0,0,0.0,0.3571,0.5714,0.6077,Noisy,False
CTX195603828,1,3,Výzkum slovanského hradiště,,,ces,0.9998,353.78,3,27,0.0,0,0,0,0,0,0,0.0,0.36,0.44,0.9507,Clear,False
CTX195603828,1,4,Zpráva za září 1956.,,,ces,1.0,303.29,4,20,0.0,0,0,0,0,0,0,0.0,0.4167,0.4167,0.8303,Clear,False
CTX195603828,1,5,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195603828,1,6,"Vedoucím výzkumu • Dr ""iloš Solle ,",,,ces,0.9984,984.79,7,35,0.0571,1,0,0,0,0,0,0.0,0.4231,0.6154,0.5884,Noisy,False
CTX195603828,1,7,"Spolupracovali • r V. Vojáček, J.Hub.",,,ces,0.8184,598.76,6,37,0.027,1,0,0,0,0,0,0.0,0.3704,0.4815,0.7922,Clear,False
CTX195603828,1,8,"Počet dělníků : 4 stálí , 4 výpomocní.",,,ces,1.0,212.25,8,38,0.0263,0,0,0,0,0,0,0.0625,0.4231,0.4615,0.8181,Clear,False
CTX195603828,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195603828,1,10,Práce :,,,ces,0.8918,2500.0,2,7,0.1429,0,0,0,0,0,0,0.0,0.4,0.4,0.6715,Noisy,False
CTX195603828,1,11,Pracoviště 1/56 : Práce na tomto úseku uzavřena.Rozšířenou,,,ces,0.9999,249.25,8,58,0.0172,0,0,0,0,1,0,0.0125,0.4667,0.5111,0.8644,Clear,False
CTX195603828,1,12,"křížovou sondou bylo ověřeno ukončení hradby středního vslu,",,,ces,1.0,306.4,8,60,0.0,0,0,0,0,0,0,0.0,0.4423,0.6538,0.9659,Clear,False
CTX195603828,1,13,připnutéhokjižnímu srázu hradiskaahorizontálníavertikální,verti,,ces,1.0,679.58,3,57,0.0,0,0,0,0,2,0,0.0,0.4182,0.3818,0.9314,Clear,False
CTX195603828,1,14,výzkumnou metodou zjištěn charakter opevnění přemyslovského,přemyslov,kální,ces,1.0,210.05,6,59,0.0,0,0,0,0,0,0,0.0,0.4074,0.5741,0.9718,Clear,False
CTX195603828,1,15,typuskamennouaroštovou dřevěnou konsttukcí valového,,ského,ces,1.0,486.6,4,51,0.0,0,0,0,0,1,0,0.0,0.4583,0.6042,0.9488,Clear,False
CTX195603828,1,16,tělesa.Pozůstatky dřevěné konstrukce místyipositivně nachovány.,nacho,,ces,1.0,191.64,5,63,0.0,0,0,0,0,2,0,0.02,0.4211,0.5088,0.9574,Clear,False
CTX195603828,1,17,,,vány.,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX195603828,1,18,Pracoviště 2/56: Na tomto úseku pare 826 zachyceny stopy,,,ces,0.9842,933.59,9,56,0.0179,0,0,0,0,0,0,0.0,0.45,0.525,0.8476,Clear,False
CTX195603828,1,19,jižní hradby na okr- ji hradiskaskamennou,,,ces,0.9999,596.79,6,41,0.0,0,0,0,0,1,0,0.0,0.4,0.4286,0.8629,Clear,False
CTX195603828,1,20,patou ve formě zřetelné kamenné podezdívky.Za touto kamennnou,,,ces,1.0,287.54,8,61,0.0,0,0,1,0,0,0,0.0562,0.4528,0.6415,0.9322,Clear,False
CTX195603828,1,21,podezdívkou zjištěn sídlištní prostorspopelovitými vrstvami,,,ces,0.9988,285.86,5,59,0.0,0,0,0,0,2,0,0.0,0.3636,0.5455,0.9574,Clear,False
CTX195603828,1,22,"a nálezy , příčně členěný zídkouařadou kůlů.e nutno zde rozlišit",roz,,ces,1.0,162.75,10,64,0.0,0,0,0,0,0,0,0.0,0.4717,0.4906,0.9271,Clear,False
CTX195603828,1,23,2 základní slovanské sídlištní fáseatřetí ve formě stavební,sta,lišit,ces,1.0,410.95,8,59,0.0,0,0,0,0,0,0,0.0312,0.3922,0.451,0.9022,Clear,False
CTX195603828,1,24,úpravy. Z nejstarší fáse pocházejí 3 hluboké zásobní LÁzE,,vební,ces,1.0,533.91,9,57,0.0,0,1,0,0,0,0,0.0611,0.4255,0.4894,0.8711,Clear,False
CTX195603828,1,25,j ámy .,,,ces,0.9961,4278.15,3,7,0.0,0,0,0,0,0,0,0.0,0.5,0.5,0.6528,Noisy,False
