file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX198402945,1,1,Kat. obec Beroun,,,ces,0.9735,19108.07,3,16,0.0,0,0,0,0,0,0,0.0,0.4615,0.6154,0.4985,Noisy,False
CTX198402945,1,2,_ I,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX198402945,1,3,Osada,,,ces,0.9996,2500.0,1,5,0.0,0,0,0,0,0,0,0.0,0.6,0.6,0.5275,Noisy,False
CTX198402945,1,4,"Trať čp. 34, 35, 36",,,ces,0.8773,116.21,5,19,0.0,0,0,0,0,0,0,0.0,0.1667,0.1667,0.8154,Clear,False
CTX198402945,1,5,Okres Beroun,,,ces,0.8835,2500.0,2,12,0.0,0,0,0,0,0,0,0.0,0.4545,0.7273,0.5252,Noisy,False
CTX198402945,1,6,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,7,CSAV’ -cheologický ústav,,,ces,0.75,622.06,3,24,0.0417,1,0,0,0,0,0,0.1333,0.4,0.35,0.8761,Clear,False
CTX198402945,1,8,• 2 *6. X 1984,,,ces,0.75,3271.54,5,14,0.1429,2,0,0,0,0,0,0.3,0.0,1.0,0.0228,Trash,True
CTX198402945,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,10,Druhakultura,,,ces,0.9847,2500.0,1,12,0.0,0,0,0,0,0,0,0.0,0.4167,0.3333,0.9302,Clear,False
CTX198402945,1,11,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,12,. 2415/2..,,,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX198402945,1,13,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,14,středověká městiště,,,ces,1.0,48.45,2,19,0.0,0,0,0,0,0,0,0.0,0.3889,0.3889,1.0,Clear,False
CTX198402945,1,15,-ved. výzkumu,,,ces,0.997,706.86,2,13,0.0,0,0,0,0,0,0,0.0,0.4,0.8,0.601,Noisy,False
CTX198402945,1,16,Zpráva,,,ces,1.0,2500.0,1,6,0.0,0,0,0,0,0,0,0.0,0.3333,0.5,0.928,Clear,False
CTX198402945,1,17,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,18,koreferenta,,,ces,0.7718,1114.81,1,11,0.0,0,0,0,0,0,0,0.0,0.4545,0.4545,0.9883,Clear,False
CTX198402945,1,19,komise,,,ces,0.8208,2500.0,1,6,0.0,0,0,0,0,0,0,0.0,0.5,0.6667,0.519,Trash,False
CTX198402945,1,20,ved. oddelení,,,ces,0.9958,2500.0,2,13,0.0,0,0,0,0,0,0,0.0,0.4545,0.8182,0.5213,Trash,False
CTX198402945,1,21,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,22,za Období 10.9.- 26.9.1984,,,ces,0.8247,519.1,4,26,0.0,0,0,0,0,0,0,0.0,0.5,0.75,0.4158,Trash,False
CTX198402945,1,23,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX198402945,1,24,V tomto období jsmevzadním traktu domu čp. 36 na Gottwaldově,,,ces,1.0,802.75,10,60,0.0,0,0,0,0,0,0,0.0,0.3542,0.6042,0.5377,Trash,False
CTX198402945,1,25,"nám. v Berouně odkryli patrně provozní jímku hlubokou 180 cm,",,,ces,1.0,590.15,10,61,0.0,0,0,0,0,0,0,0.0,0.4043,0.5745,0.5717,Trash,False
CTX198402945,1,26,"z lomového zdivá nasuchoajen místy na maltu, ve spodní části",,,ces,1.0,668.15,10,60,0.0,0,0,0,0,0,0,0.0,0.42,0.58,0.5694,Trash,False
CTX198402945,1,27,"uvnitř sporadicky omítnutou, s vakovitým dnem. Spodní část jímky",jím,,ces,1.0,571.18,9,64,0.0,0,0,0,0,0,0,0.0,0.3889,0.5741,0.6216,Trash,False
CTX198402945,1,28,byla až do výše c. 100 cm zavezena šedým říčním pískem s,,ky,ces,1.0,171.43,12,56,0.0,0,0,0,0,0,0,0.0,0.3902,0.561,0.9421,Clear,False
CTX198402945,1,29,"hrubým štěrkem, v němž se vyskytl jediný střípek cihlově zbarvené",zbar,,ces,1.0,177.98,10,65,0.0,0,0,0,0,0,0,0.0,0.3455,0.4909,1.0,Clear,False
CTX198402945,1,30,režné keramiky c. 16. století. V této výši byla jímka opatřena,o,vené,ces,1.0,462.08,11,62,0.0,0,0,0,0,0,0,0.0,0.4468,0.383,0.9834,Clear,False
