file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192100040,2,18,2,6,1,1,204,1315,0.8463666666666666,0.0092625,0.9753458333333334,701.5012499999999,0.125,0.4089875,0.50895,0.0,ces
CTX192100040,3,20,5,4,3,0,249,1626,0.9068208333333333,0.007170833333333334,0.9970541666666667,593.4379166666666,0.25,0.41428333333333334,0.5374916666666667,0.0,ces
CTX192100040,4,15,1,8,1,1,238,1470,0.8147695652173913,0.016308695652173914,0.987513043478261,618.8026086956521,0.7391304347826086,0.3866782608695652,0.5388869565217391,0.0,ces
CTX192100040,5,22,9,8,1,7,123,780,0.8126266666666667,0.015666666666666666,0.9300833333333334,1482.4383333333333,0.1,0.3978433333333333,0.5029333333333333,0.0,ces
CTX192100040,6,27,0,7,0,0,169,1039,0.8527617647058824,0.008088235294117648,0.9420911764705883,784.5876470588236,0.14705882352941177,0.4250911764705882,0.507135294117647,0.0,ces
CTX192100040,7,7,1,0,1,2,31,190,0.9613285714285714,0.011914285714285712,0.9949857142857143,384.30285714285714,0.14285714285714285,0.4187285714285714,0.48681428571428575,0.0,ces
CTX192100040,8,24,2,0,5,4,178,1229,0.955775,0.0018208333333333334,0.9613125,859.1270833333333,0.041666666666666664,0.39563750000000003,0.42595416666666663,0.0,ces
CTX192100040,9,4,1,0,0,0,27,209,0.972975,0.0,0.937425,1011.9300000000001,0.0,0.39637500000000003,0.48602500000000004,0.0,ces
CTX192100040,10,13,20,9,0,33,131,864,0.8013318181818182,0.04806363636363637,0.9302818181818182,706.9622727272728,0.13636363636363635,0.4195,0.5857045454545454,0.0,ces
CTX192100040,11,4,11,4,5,4,48,178,0.723625,0.1143375,0.8876000000000001,3163.70625,0.75,0.324,0.3951625,0.125,ces
CTX192100040,12,1,1,0,1,0,6,16,0.7244,0.1417,0.994,1969.18,0.0,0.5,0.5,0.0,ces
CTX192100040,13,11,4,2,1,3,88,516,0.8821153846153845,0.022930769230769234,0.9892384615384615,615.0961538461538,0.07692307692307693,0.3933307692307692,0.41691538461538463,0.0,ces
CTX192100040,14,2,4,3,2,1,40,184,0.70518,0.12476000000000001,0.8111200000000001,1854.034,1.8,0.54254,0.45546,0.0,ces
CTX192100040,15,2,5,2,1,1,12,48,0.718425,0.041675000000000004,0.871675,3290.0425,0.25,0.3631,0.44047499999999995,0.0,ces
CTX192100040,16,1,1,2,0,0,13,67,0.6955666666666667,0.1287,0.75,2147.733333333333,0.3333333333333333,0.4419,0.41163333333333335,0.0,ces
