file,page_num,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
CTX198600325,15,8,3,0,0,3,127,715,0.8255727272727273,0.05495454545454546,0.9543818181818182,484.6390909090909,0.0,0.3781909090909091,0.0,ces
CTX198601116,34,4,1,2,0,4,18,99,0.78388,0.018179999999999998,0.93628,284.404,0.0,0.31282,0.0,ces
CTX198602860,2,0,0,1,0,0,0,0,,,,,,,,
CTX198603721,1,20,3,0,0,1,165,1132,0.7931043478260869,0.028586956521739128,0.9289086956521738,727.2130434782609,0.043478260869565216,0.41347391304347825,0.043478260869565216,ces
CTX198700074,5,25,6,0,0,0,262,1466,0.7556290322580645,0.07055483870967741,0.9455193548387096,833.3525806451613,0.0,0.366,0.0,ces
CTX198701193,25,1,1,0,0,1,3,24,0.8235,0.05,0.82335,1649.77,0.0,0.44765,0.5,ces
CTX198702416,1,28,14,8,7,6,308,1793,0.7452380952380953,0.04362619047619048,0.9393309523809524,7970.824999999999,0.047619047619047616,0.36935,0.0,ces
CTX198703265,3,22,1,1,0,3,287,1725,0.8537652173913044,0.020317391304347825,0.9841043478260869,470.9426086956522,0.043478260869565216,0.39048260869565216,0.0,ces
CTX198703855,67,29,4,1,2,2,272,1647,0.7984939393939394,0.03670303030303031,0.9713999999999999,446.2360606060606,0.06060606060606061,0.3630212121212121,0.0,ces
CTX198704146A,33,28,1,0,1,1,280,1686,0.8588034482758621,0.013668965517241378,0.9907034482758621,2500.268275862069,0.0,0.37855172413793103,0.0,ces
CTX198800964,1,24,7,5,6,6,342,2089,0.7986516129032257,0.037583870967741934,0.9542612903225807,4303.698709677419,0.0,0.36517741935483866,0.0,ces
CTX198801941,1,3,4,1,0,2,30,144,0.6768428571428571,0.10595714285714286,0.8603857142857143,106144.66,0.0,0.3607,0.14285714285714285,ces
CTX198802099,63,20,9,4,0,0,140,808,0.752548275862069,0.061927586206896555,0.9034137931034484,2029.3044827586207,0.4482758620689655,0.33808620689655167,0.0,ces
CTX198802103B,8,4,3,1,0,2,44,240,0.7333857142857143,0.05334285714285714,0.8957285714285714,682.8085714285714,0.0,0.34445714285714285,0.0,ces
CTX198802104C,225,1,0,2,0,0,10,56,0.8627,0.0,0.9968,653.16,0.0,0.4,0.0,ces
CTX198802105,1,26,22,7,3,33,104,642,0.7583229166666667,0.019097916666666666,0.8942437499999999,15632.70083333333,0.0,0.37992916666666665,0.020833333333333332,ces
CTX198803314,49,5,12,12,0,2,85,583,0.6748588235294117,0.08851176470588236,0.8735411764705882,297.49882352941177,0.0,0.3696705882352941,0.0,ces
CTX198804328,120,26,1,6,0,0,227,1351,0.8516333333333334,0.008359259259259259,0.9757296296296296,423.1044444444444,0.037037037037037035,0.40010740740740736,0.0,ces
CTX198900368,11,23,1,1,0,2,220,1393,0.8456083333333333,0.011870833333333332,0.9779291666666667,468.2970833333334,0.041666666666666664,0.3953625,0.0,ces
CTX198901500,8,30,10,1,0,0,399,2239,0.77466,0.05806,0.9502575,557.164,0.05,0.39544999999999997,0.0,ces
CTX198902158,1,28,15,11,6,25,159,1002,0.7807209302325581,0.030190697674418607,0.9366790697674419,20126.908837209303,0.046511627906976744,0.41252325581395355,0.0,ces
CTX198903723,21,21,7,0,1,2,219,1251,0.7500321428571429,0.03861428571428571,0.954225,1162.7292857142859,0.03571428571428571,0.3995964285714286,0.0,ces
CTX199000570,11,2,2,1,0,1,8,39,0.719225,0.0,0.803125,1203.81,0.0,0.458325,0.25,ces
CTX199001510,52,1,1,0,0,0,6,31,0.64825,0.1,0.875,314.235,0.0,0.2719,0.0,ces
CTX199002384,303,0,2,1,0,2,8,34,0.4905,0.075,0.8713500000000001,20395.935,1.0,0.41664999999999996,0.5,ces
CTX199002609,103,23,73,16,41,14,105,435,0.626584375,0.0328125,0.7987020833333333,27021.497083333335,0.0,0.2027,0.08333333333333333,ces
CTX199003028A,211,10,12,3,0,12,43,254,0.6935818181818182,0.02931818181818182,0.8502272727272726,4251.685909090909,0.0,0.2883136363636364,0.5454545454545454,ces
CTX199003586L,98,1,6,2,1,3,22,90,0.6895,0.058514285714285706,0.888,162809.6842857143,0.0,0.23888571428571428,0.0,ces
CTX199003587A,54,1,2,1,0,1,15,71,0.7054,0.0,0.9111666666666668,893.98,0.0,0.3107333333333333,0.3333333333333333,ces
CTX199003588F,3,2,2,1,0,3,12,56,0.670075,0.08335,0.865125,647.09,0.0,0.258325,0.25,ces
CTX199003676N,85,0,8,9,38,17,26,109,0.57255,0.1052125,0.890175,14791.484999999999,0.0,0.33521249999999997,0.0,ces
CTX199003677I,36,6,5,6,2,7,36,178,0.6577000000000001,0.09029999999999999,0.9228727272727273,1814.3481818181817,0.18181818181818182,0.24592727272727274,0.09090909090909091,ces
CTX199003996,4,5,1,0,1,0,42,235,0.7573333333333334,0.03493333333333334,0.8872333333333332,709.265,0.3333333333333333,0.3723,0.0,ces
CTX199004236,3,60,28,56,18,60,218,1357,0.8111147727272727,0.006629545454545454,0.8431920454545455,946.8538636363636,0.022727272727272728,0.36890340909090913,0.6363636363636364,ces
CTX199004501K,52,2,2,0,0,2,9,36,0.632375,0.0,0.87095,1519.29,0.0,0.674225,0.25,ces
CTX199004525E,80,0,5,1,0,2,17,76,0.64778,0.06834,0.8489000000000001,986.436,0.0,0.2838,0.0,ces
CTX199100747,13,28,0,1,1,0,238,1526,0.8690035714285714,0.012014285714285715,0.9980071428571428,455.42999999999995,0.03571428571428571,0.408225,0.0,ces
CTX199101756,26,11,53,11,20,21,167,758,0.63613125,0.0723390625,0.9050390625,12349.014687500001,0.0,0.3784953125,0.0,ces
CTX199102416,67,13,10,3,1,8,129,801,0.7601173913043479,0.053286956521739134,0.931504347826087,510.0691304347826,0.043478260869565216,0.29393043478260866,0.0,ces
CTX199102416K,44,3,2,0,0,2,30,177,0.76128,0.0,0.94992,1018.066,0.0,0.32444,0.0,ces
CTX199103721,1,26,18,5,6,20,165,986,0.7530159090909091,0.037311363636363636,0.921940909090909,62268.19340909091,0.022727272727272728,0.37765681818181823,0.06818181818181818,ces
CTX199103913D,33,4,5,1,0,5,41,200,0.6395111111111111,0.023144444444444447,0.8752444444444445,1724.0655555555556,0.0,0.26124444444444445,0.0,ces
CTX199104249,40,12,40,34,23,51,142,508,0.6128153846153845,0.007211538461538462,0.8435730769230769,25571.779423076925,0.019230769230769232,0.30838846153846156,0.7307692307692307,ces
CTX199104289H,71,0,1,0,1,0,3,7,0.4403,0.3333,0.9814,5130.85,0.0,0.6,0.0,ces
CTX199104332,12,28,7,1,0,3,263,1569,0.7932285714285714,0.04156285714285714,0.9571314285714286,1372.0517142857143,0.0,0.39888,0.0,ces
CTX199104388,8,16,0,3,1,1,118,623,0.74804375,0.13293125,0.93553125,640.810625,0.0,0.40608125,0.0,ces
CTX199200024A,8,12,10,11,13,29,38,198,0.7010545454545455,0.03659090909090909,0.8251454545454545,21761.653636363637,0.045454545454545456,0.45352272727272724,0.4090909090909091,ces
CTX199201167,12,7,6,4,1,2,107,559,0.7389307692307692,0.10817692307692309,0.9004153846153845,697.5753846153846,0.23076923076923078,0.41395384615384617,0.0,ces
CTX199202690,46,4,2,0,0,0,26,154,0.7504,0.034716666666666667,0.9592999999999999,804.3083333333334,0.0,0.38336666666666663,0.0,ces
CTX199203597,14,7,1,1,0,2,57,416,0.861125,0.0,0.96875,294.8875,0.0,0.353175,0.0,ces
CTX199203995B,1,3,5,4,0,2,25,125,0.6663375,0.1145875,0.9093375,2135.78,0.0,0.30325,0.0,ces
CTX199204163,6,1,2,2,0,1,11,67,0.6724333333333333,0.04443333333333333,0.9822333333333333,4864.123333333333,0.3333333333333333,0.39443333333333336,0.3333333333333333,ces
CTX199300587A,2,0,0,0,1,0,0,0,,,,,,,,
CTX199301133A,1,13,52,34,34,41,88,447,0.6429307692307693,0.018547692307692307,0.8254384615384616,7834.144923076923,0.0,0.18414,0.03076923076923077,ces
CTX199301690F,11,7,2,0,0,2,82,461,0.7719666666666667,0.037755555555555556,0.9870333333333333,2900.1366666666668,0.0,0.3669777777777778,0.1111111111111111,ces
CTX199303758,9,29,2,0,0,1,286,1826,0.8486677419354839,0.006496774193548388,0.9914774193548388,766.3009677419354,0.03225806451612903,0.40630967741935486,0.0,ces
CTX199400355,14,2,2,0,0,1,6,33,0.7322,0.0,0.93675,1433.2300000000002,0.0,0.304475,0.75,ces
CTX199404525,25,12,10,11,15,32,33,175,0.7512090909090908,0.013636363636363636,0.8628999999999999,7301.662272727273,0.045454545454545456,0.38830454545454546,0.0,ces
CTX199405393A,29,18,10,1,0,2,251,1314,0.7390785714285714,0.08126785714285714,0.9185285714285715,444.7503571428571,0.10714285714285714,0.33597499999999997,0.0,ces
CTX199406724,1,31,14,11,2,18,231,1472,0.7999222222222222,0.00998,0.9389844444444445,129336.81377777777,0.0,0.4022555555555556,0.0,ces
CTX199407775,1,11,2,5,0,1,145,746,0.7547230769230769,0.07603076923076924,0.9113846153846153,1132.8546153846155,0.3076923076923077,0.4264769230769231,0.0,ces
CTX199502619,1,9,5,1,0,8,23,171,0.7961071428571429,0.0,0.9082642857142857,1400.2885714285715,0.0,0.4404357142857143,0.8571428571428571,ces
CTX199504915,25,2,0,0,0,0,12,66,0.8349500000000001,0.08615,0.875,426.365,0.0,0.4359,0.5,ces
CTX199505621,58,2,4,0,0,2,15,85,0.6625333333333333,0.022216666666666666,0.9046333333333333,31283.8,0.0,0.30855,0.16666666666666666,ces
CTX199600359A,28,0,2,3,2,4,4,11,0.51925,0.125,0.75,306537.08,0.0,0.16665,0.0,ces
CTX199601555A,53,7,1,0,0,1,51,341,0.764425,0.03785,0.9304875,8749.8775,0.0,0.2929125,0.0,ces
CTX199601926H,64,21,20,5,8,24,78,395,0.7223365853658537,0.03577073170731707,0.8622414634146341,77290.0068292683,0.12195121951219512,0.3800121951219512,0.024390243902439025,ces
CTX199603564,136,43,18,16,2,6,407,2424,0.7909737704918033,0.04441475409836066,0.9229524590163934,770.5688524590164,0.11475409836065574,0.36458360655737704,0.0,ces
CTX199604924A,243,18,10,1,21,18,72,503,0.771625,0.031785714285714285,0.8756178571428571,43100.73892857142,0.03571428571428571,0.3731071428571429,0.07142857142857142,ces
CTX199604955,47,0,1,0,0,0,2,5,0.505,0.25,0.8611,7536.11,0.0,0.3333,0.0,ces
CTX199605693,171,15,10,27,20,7,47,254,0.7462479999999999,0.01552,0.856264,3817.74,0.0,0.33644799999999997,0.0,ces
CTX199606053A,31,11,30,22,18,20,97,493,0.6605317073170732,0.02479512195121951,0.8595682926829268,33793.836341463415,0.04878048780487805,0.249209756097561,0.0,ces
CTX199702103,41,40,13,23,1,19,175,1198,0.7887056603773586,0.018094339622641512,0.877156603773585,2163.7516981132076,0.018867924528301886,0.3752358490566038,0.0,ces
CTX199703929,14,15,29,32,40,44,69,364,0.7144363636363636,0.028220454545454545,0.850425,3658.3011363636365,0.0,0.3437409090909091,0.09090909090909091,ces
CTX199706431,4,26,1,1,0,1,269,1912,0.8944518518518518,0.0013814814814814816,0.9931444444444445,448.93851851851855,0.0,0.4154333333333333,0.0,ces
CTX199707104,2,17,4,2,0,5,83,577,0.8005761904761906,0.07004285714285714,0.9834714285714286,1445.6271428571429,0.0,0.40989523809523803,0.09523809523809523,ces
CTX199800607,85,1,7,1,3,5,13,74,0.6866125,0.0265625,0.8425,8182.6425,0.0,0.39697499999999997,0.0,ces
CTX199802558,5,27,0,0,0,1,318,2306,0.9069444444444444,0.01848148148148148,0.9981407407407408,375.7881481481482,0.07407407407407407,0.4165074074074074,0.0,ces
CTX199803714B,61,26,4,0,0,1,233,1380,0.77342,0.06142333333333334,0.95995,409.01533333333333,0.03333333333333333,0.35756000000000004,0.03333333333333333,ces
CTX199803815T,4,0,0,0,1,0,0,0,,,,,,,,
CTX199805484,31,24,13,17,0,5,99,593,0.766327027027027,0.05311891891891892,0.8273027027027027,1583.2756756756755,0.0,0.3393135135135135,0.0,ces
CTX199805569,9,14,6,10,0,1,186,1011,0.7203999999999999,0.045225,0.9295899999999999,1971.416,0.0,0.391295,0.0,ces
CTX199806540F,186,0,1,0,0,0,1,3,0.603,0.0,0.75,1.0,0.0,0.0,0.0,ces
CTX199900245A,144,1,1,0,1,1,2,13,0.728,0.05,0.75,213.62,0.0,0.2222,0.0,ces
CTX199901591,12,12,1,0,7,4,104,747,0.8521846153846154,0.012476923076923078,0.9806923076923078,404.5815384615384,0.0,0.3844153846153846,0.0,ces
CTX199902965,52,26,5,1,0,4,355,2119,0.8376774193548387,0.03326451612903226,0.9676129032258064,553.84,0.2903225806451613,0.4177225806451613,0.0,ces
CTX199904042A,16,0,1,0,0,0,4,26,0.5336,0.0,0.75,1540.34,0.0,0.25,0.0,ces
CTX199904249,735,12,16,20,11,29,56,321,0.7421428571428572,0.02162142857142857,0.8567785714285714,12443.823571428571,0.0,0.36059285714285716,0.6428571428571429,ces
CTX199905021,2,16,19,5,4,29,56,279,0.71768,0.005714285714285714,0.8490714285714286,28511.062857142857,0.0,0.33595714285714284,0.22857142857142856,ces
CTX199907349,167,12,3,16,14,4,34,214,0.7948000000000001,0.01,0.8174399999999999,929.9493333333334,0.0,0.33758,0.0,ces
CTX199908194,124,0,8,66,23,1,31,98,0.5955625,0.125,0.7828625,3353.25625,0.375,0.4396375,0.0,ces
CTX200000266,1,4,3,4,0,4,29,186,0.7736714285714286,0.055714285714285716,0.8875857142857143,601.8285714285714,0.0,0.3905285714285714,0.0,ces
CTX200001341,12,25,2,0,0,3,251,1603,0.8048148148148149,0.05637777777777778,0.9614851851851852,551.4362962962963,0.07407407407407407,0.39593703703703703,0.037037037037037035,ces
CTX200001409A,94,28,8,2,0,2,113,690,0.7931611111111111,0.021661111111111114,0.8979222222222223,4676.278888888889,0.0,0.3735138888888889,0.0,ces
CTX200004226,16,29,2,0,0,2,370,2266,0.8474516129032258,0.0222,0.9838354838709678,459.96,0.0,0.3813322580645161,0.0,ces
CTX200005117,981,0,20,373,0,61,21,54,0.6052,0.0,0.770245,4668.9705,0.0,0.038634999999999996,0.0,ces
CTX200005341,3,4,0,1,0,1,51,322,0.89845,0.031975,1.0,365.705,0.25,0.42395,0.0,ces
CTX200008394,56,39,7,8,0,20,241,1656,0.7830217391304347,0.04860652173913044,0.9069021739130435,2594.0795652173915,0.0,0.3804673913043478,0.0,ces
CTX200009186,24,41,33,22,5,49,231,1241,0.7248216216216217,0.03175945945945946,0.8762702702702702,2123.7121621621623,0.02702702702702703,0.4052216216216216,0.0,ces
CTX200009680,12,28,0,0,1,1,267,1690,0.8591178571428572,0.011782142857142856,0.9986464285714286,435.39035714285717,0.0,0.41712857142857146,0.0,ces
CTX200100010,83,1,0,0,0,0,2,7,0.7147,0.0,0.75,342.46,0.0,0.3333,0.0,ces
CTX200101528,33,36,10,0,0,8,382,2387,0.7932521739130436,0.04347391304347826,0.8999826086956522,974.7184782608696,0.021739130434782608,0.35710000000000003,0.0,ces
CTX200102030,12,4,0,0,0,1,41,242,0.80165,0.050975,0.9368,1431.3125,0.25,0.446025,0.0,ces
CTX200103442,7,21,19,3,6,23,236,1154,0.709305,0.0489,0.89703,79606.59125,0.075,0.4035825,0.0,ces
CTX200105258,189,6,218,222,280,141,228,901,0.6121611607142857,0.0005580357142857143,0.7643473214285714,3099.3851785714287,0.0,0.06205982142857142,0.0,ces
CTX200108056,2,27,4,1,0,2,341,2195,0.8259580645161291,0.02134516129032258,0.9540612903225807,871.4087096774193,0.1935483870967742,0.4022483870967742,0.0,ces
CTX200108997,85,1,2,0,0,2,15,67,0.6300333333333333,0.030299999999999997,0.8333333333333334,44651.53333333333,0.0,0.4646333333333333,0.0,ces
CTX200109432,38,26,14,11,1,2,188,1062,0.7415700000000001,0.0393725,0.8858275000000001,1479.919,0.0,0.37115,0.0,ces
CTX200109575,83,28,4,2,0,4,251,1511,0.813215625,0.016759375,0.982915625,898.6675,0.03125,0.412578125,0.0,ces
CTX200201124,41,1,0,0,0,0,1,9,0.8297,0.0,0.75,1427.15,0.0,0.4286,0.0,ces
CTX200201809,548,23,18,4,0,1,256,1659,0.7575731707317074,0.10032682926829267,0.8897536585365854,1299.622195121951,0.0,0.41784390243902436,0.0,ces
CTX200201809A,93,0,0,1,0,0,0,0,,,,,,,,
CTX200201809B,73,21,18,11,1,31,109,705,0.7649179487179487,0.07204871794871795,0.8808897435897436,2850.9482051282052,0.02564102564102564,0.3724871794871795,0.0,ces
CTX200201809B,1074,3,1,0,1,3,15,93,0.662925,0.091675,0.7749,2005.9175,0.0,0.23862499999999998,0.0,ces
CTX200201809C,758,8,8,2,0,9,64,392,0.726875,0.1204875,0.82963125,1672.47375,0.0,0.32966875,0.0,ces
CTX200201809D,549,16,59,4,4,38,178,1081,0.6620693333333333,0.08892,0.8414773333333333,7984.578666666667,0.0,0.4141626666666667,0.02666666666666667,ces
CTX200201809E,817,2,1,0,0,1,24,157,0.6687666666666666,0.11109999999999999,0.9097,2031.0066666666664,0.0,0.305,0.0,ces
CTX200202730,21,18,8,3,1,9,132,912,0.7900576923076923,0.01666923076923077,0.911673076923077,1278.2038461538464,0.038461538461538464,0.3869230769230769,0.038461538461538464,ces
CTX200203912,1,0,0,0,1,0,0,0,,,,,,,,None
CTX200205349,6,25,6,3,0,2,189,1359,0.7836709677419356,0.055238709677419354,0.9151903225806451,636.898064516129,0.0,0.36852903225806455,0.0,ces
CTX200208120,88,0,0,0,1,0,0,0,,,,,,,,
CTX200300020,26,22,3,0,0,2,225,1434,0.7912399999999999,0.059096,0.950616,279.54040000000003,0.0,0.368664,0.04,ces
CTX200300497B,98,1,0,0,0,0,2,8,0.7084,0.0,0.75,616.08,0.0,0.3333,0.0,ces
CTX200300958,48,26,2,0,4,9,79,552,0.8556035714285715,0.009821428571428573,0.9290785714285714,1030.4607142857144,0.0,0.37470714285714285,0.0,ces
CTX200301575,8,3,0,1,0,2,10,66,0.8377333333333333,0.0,0.9994999999999999,436.8566666666666,0.0,0.46213333333333334,0.3333333333333333,ces
CTX200303299,2,1,5,9,2,8,17,68,0.6297833333333333,0.022616666666666663,0.8388333333333334,12254.503333333332,0.0,0.35646666666666665,0.0,ces
CTX200304052,16,50,1,0,18,5,512,3736,0.905578431372549,0.0046019607843137255,0.9901607843137255,418.7239215686274,0.0196078431372549,0.4128294117647059,0.0,ces
CTX200306827,1,30,5,1,0,3,280,1729,0.8139628571428572,0.05264571428571429,0.9684314285714285,737.904857142857,0.0,0.4142657142857143,0.0,ces
CTX200308480,242,21,3,0,0,3,226,1664,0.8694999999999999,0.006083333333333334,0.9707083333333334,1059.3070833333334,0.041666666666666664,0.3934416666666667,0.0,ces
CTX200400001,38,2,0,0,1,1,9,56,0.8506,0.0,0.875,291.08500000000004,0.0,0.33635000000000004,0.5,ces
CTX200400947,219,2,2,0,0,1,38,194,0.762875,0.08579999999999999,0.999725,2824.165,0.0,0.439225,0.0,ces
CTX200402111,268,1,0,0,0,0,2,9,0.7022,0.0,0.8143,1418.94,0.0,0.3333,1.0,ces
CTX200402877,63,1,4,1,3,4,8,38,0.62862,0.1,0.81824,1863.328,0.0,0.26938,0.4,ces
CTX200403367,51,15,17,6,2,11,165,885,0.726753125,0.07135625,0.910359375,5942.244375,0.78125,0.39716875,0.03125,ces
CTX200404355,44,8,13,4,0,16,69,419,0.7009,0.036904761904761905,0.9174047619047618,2418.147619047619,0.0,0.37589047619047616,0.0,ces
CTX200405060,540,47,244,76,46,130,397,2059,0.6359481099656358,0.012943986254295534,0.8105006872852234,134358.9696563574,0.003436426116838488,0.258013058419244,0.030927835051546393,ces
CTX200408788,24,63,170,99,67,128,333,1620,0.6697832618025751,0.014012875536480686,0.8170296137339056,1086.151974248927,0.004291845493562232,0.14215064377682401,0.12446351931330472,ces
CTX200500733,4,5,3,4,0,8,30,181,0.7388625,0.071875,0.944275,1125.455,0.0,0.423025,0.5,ces
CTX200501238,19,37,3,1,0,2,377,2564,0.8578049999999999,0.0257475,0.9713825,685.0082500000001,0.0,0.41154,0.0,ces
CTX200502001,5,14,3,0,0,0,139,880,0.8631470588235295,0.012705882352941176,0.9557705882352941,1368.4023529411766,0.0,0.38366470588235296,0.0,ces
CTX200502625,81,1,0,2,0,1,15,90,0.7973,0.1,0.9997,207.59,0.0,0.375,0.0,ces
CTX200502649,7,47,1,1,0,2,654,4023,0.8739229166666668,0.01828541666666667,0.99475625,380.39687499999997,0.0,0.40287083333333334,0.0,ces
CTX200503353,4,36,4,1,0,9,334,2170,0.8167625,0.0711925,0.9854525000000001,472.004,0.0,0.4049325,0.0,ces
CTX200505444,71,1,2,1,0,1,7,39,0.6721,0.0389,0.964,991.46,0.0,0.3222,0.0,ces
CTX200507855,3,30,0,2,0,3,322,2351,0.9067666666666666,0.016936666666666666,0.9986433333333333,366.84433333333334,0.03333333333333333,0.41297,0.0,ces
CTX200509019,10,42,2,2,0,2,524,3484,0.8500568181818182,0.04107045454545454,0.9774045454545455,342.9804545454545,0.0,0.39078409090909094,0.0,ces
CTX200510125,150,24,27,1,1,20,117,778,0.7627823529411765,0.03762352941176471,0.8733274509803922,22459.3331372549,0.058823529411764705,0.39332941176470587,0.0196078431372549,ces
CTX200510428,4,10,0,1,0,0,74,593,0.8631399999999999,0.033089999999999994,0.9941700000000001,674.6940000000001,0.4,0.42225999999999997,0.0,ces
CTX200510559,22,27,0,0,0,2,247,1672,0.8800740740740741,0.010348148148148148,0.990725925925926,474.61000000000007,0.14814814814814814,0.41568518518518516,0.0,ces
CTX200600045,18,0,3,0,0,2,7,26,0.6217,0.03333333333333333,0.8155333333333333,190.80999999999997,0.0,0.12119999999999999,0.0,ces
CTX200600778,8,0,0,0,1,0,0,0,,,,,,,,
CTX200601428,151,11,21,18,12,14,99,605,0.693515625,0.09993125,0.896784375,5130.3934375,0.4375,0.39580625,0.03125,ces
CTX200603144,1,21,5,0,0,7,122,797,0.8187807692307693,0.004976923076923077,0.9518192307692307,1145.1892307692308,0.0,0.4301884615384616,0.15384615384615385,ces
CTX200604065,3,17,31,20,6,43,73,353,0.69175,0.016172916666666665,0.8415541666666666,26375.024374999997,0.0625,0.27432083333333335,0.125,ces
CTX200604133,18,15,7,1,4,8,93,627,0.8075681818181818,0.017045454545454544,0.8613863636363637,877.050909090909,0.0,0.40357727272727273,0.13636363636363635,ces
CTX200605112,1,14,5,0,1,2,124,718,0.7542315789473685,0.03671052631578947,0.9652842105263157,3714.2326315789473,0.0,0.3476578947368421,0.05263157894736842,ces
CTX200605979,20,0,0,3,0,2,0,0,,,,,,,,
CTX200607772,417,12,2,0,1,5,124,882,0.8647857142857143,0.02242857142857143,0.9628071428571429,615.9778571428571,0.0,0.416,0.0,ces
CTX200608938,3,14,0,0,0,1,132,873,0.8768571428571429,0.008071428571428571,0.9728285714285715,572.5521428571429,0.0,0.39889285714285716,0.0,ces
CTX200610138,42,36,12,3,0,1,278,2014,0.7782979166666667,0.03451666666666667,0.9101854166666666,909.8883333333333,0.041666666666666664,0.3555875,0.0,ces
CTX200700089,6,26,1,0,0,5,307,1977,0.8513259259259259,0.024644444444444445,0.9813518518518519,497.29111111111115,0.0,0.38964444444444446,0.0,ces
CTX200700760,147,0,3,0,0,2,3,10,0.47000000000000003,0.0,0.75,28183.013333333336,0.0,0.0,0.0,ces
CTX200702273,4,47,4,1,1,2,676,4303,0.8678647058823529,0.01177058823529412,0.9704274509803921,390.29627450980394,0.0,0.3875235294117647,0.0,ces
CTX200702301,8,39,1,1,0,5,402,2664,0.8574225,0.009735,0.9688825,503.27574999999996,0.0,0.41705499999999995,0.0,ces
CTX200702546,1,8,4,2,1,4,53,316,0.7673916666666667,0.005208333333333333,0.8830666666666667,1377552.5483333333,0.0,0.40693333333333337,0.3333333333333333,ces
CTX200704169,10,23,54,62,20,29,169,775,0.6471298701298701,0.050975324675324674,0.8896727272727273,6743.4968831168835,0.0,0.25084935064935066,0.19480519480519481,ces
CTX200705986,106,3,2,0,0,2,18,109,0.75476,0.06999999999999999,0.93544,1537.71,0.2,0.40232,0.0,ces
CTX200707027,124,93,51,0,1,2,677,4824,0.7840166666666666,0.030095833333333336,0.9226215277777778,1241.660902777778,0.05555555555555555,0.3623840277777778,0.0,ces
CTX200707030,197,9,6,2,2,3,40,269,0.7666266666666667,0.0125,0.8927933333333333,12981.430666666665,0.0,0.3325066666666666,0.06666666666666667,ces
CTX200709494,14,0,2,0,0,0,5,47,0.7378,0.0,0.9898,3288.23,0.0,0.46535000000000004,0.0,ces
CTX200710049,140,6,12,2,1,6,26,146,0.7472833333333333,0.04907222222222222,0.92825,75956.08666666667,0.05555555555555555,0.3533833333333333,0.2222222222222222,ces
CTX200710230,8,22,4,1,0,6,303,1836,0.8186538461538462,0.04818076923076923,0.9959461538461538,599.1880769230769,0.0,0.40877692307692304,0.0,ces
CTX200711050,238,9,1,1,0,1,53,331,0.7759199999999999,0.061029999999999994,0.92052,405.5,0.0,0.33945,0.0,ces
CTX200711302,40,50,0,0,0,0,608,4231,0.9071680000000001,0.02258,0.998308,355.7808,0.04,0.416524,0.0,ces
CTX200712196,45,31,3,6,0,1,167,1006,0.8170176470588235,0.02977941176470588,0.9512147058823528,270.1720588235294,0.0,0.40192941176470587,0.0,ces
CTX200712343,289,0,6,4,0,4,15,60,0.6026833333333333,0.01945,0.9446,50135.07833333333,0.0,0.5144,0.0,ces
CTX200800137,2,6,5,2,0,2,48,362,0.7247636363636364,0.07987272727272726,0.9629363636363636,4969.056363636364,0.0,0.45712727272727277,0.0,ces
CTX200800429,5,37,3,0,0,6,402,2819,0.8670475,0.0138875,0.9827425,458.78374999999994,0.0,0.42619749999999995,0.05,ces
CTX200801848,1,24,3,1,0,2,242,1606,0.8392407407407408,0.011518518518518518,0.9780592592592592,994.2585185185185,0.037037037037037035,0.41004814814814816,0.0,ces
CTX200802675,12,5,6,0,2,3,30,174,0.761390909090909,0.017672727272727274,0.9292181818181819,5079.927272727273,0.0,0.33873636363636367,0.0,ces
CTX200802802,11,12,1,1,0,4,113,617,0.8044153846153846,0.025446153846153844,0.9590846153846153,470.85923076923075,0.0,0.4077615384615385,0.0,ces
CTX200802823,36,34,8,0,0,6,343,2284,0.833604761904762,0.020411904761904763,0.9434595238095239,2805.902380952381,0.0,0.3987119047619047,0.0,ces
CTX200803239,443,22,23,4,29,22,107,674,0.7573799999999999,0.018333333333333333,0.8681800000000001,17607.500444444446,0.022222222222222223,0.3811844444444445,0.044444444444444446,ces
CTX200805426,25,26,4,1,0,4,218,1404,0.82375,0.04333666666666667,0.9880099999999999,766.0326666666666,0.0,0.39815,0.0,ces
CTX200806487,59,52,4,0,0,3,703,4724,0.837125,0.05209107142857143,0.9839071428571428,1434.695,0.0,0.3877357142857143,0.0,ces
CTX200807833,219,0,1,0,0,0,2,8,0.533,0.0,0.839,6875.45,0.0,0.3333,0.0,ces
CTX200808540,577,6,10,3,1,8,24,159,0.75039375,0.0421875,0.8818875,6268.2699999999995,0.0,0.3503,0.0625,ces
CTX200808540,1577,9,9,3,3,10,25,171,0.7413166666666666,0.019444444444444445,0.8814,31796.600555555553,0.0,0.3201722222222222,0.0,ces
CTX200808540A,769,0,5,0,0,2,16,149,0.6324799999999999,0.026640000000000004,0.75,3999.5160000000005,0.0,0.3275,0.0,ces
CTX200808540B,974,0,2,0,0,0,7,32,0.60005,0.0,0.875,2418.7400000000002,0.0,0.29164999999999996,0.0,ces
CTX200810756,1,2,3,3,0,5,11,81,0.7994,0.0,0.8805,2170.3199999999997,0.0,0.42539999999999994,0.0,ces
CTX200811413,131,42,8,2,1,3,444,2880,0.8301940000000001,0.018338,0.966914,2114.4366,0.06,0.39407,0.02,ces
