file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192700799,3,11,4,15,2,0,223,1305,0.7509461538461538,0.01075,0.9609923076923077,873.1538461538462,0.038461538461538464,0.4265884615384615,0.4962884615384615,0.0,ces
CTX193100253,45,7,0,6,0,0,136,824,0.7693076923076922,0.008276923076923078,0.9919,410.5,0.07692307692307693,0.39776153846153844,0.4685153846153846,0.0,ces
CTX193202278,10,20,53,29,95,1,187,1083,0.7189183673469387,0.019887755102040817,0.9373571428571429,161746.66836734695,0.0,0.4069612244897959,0.444465306122449,0.0,ces
CTX193401762,8,0,1,18,4,7,158,738,0.5147555555555555,0.11772777777777778,0.7630777777777777,1226.111111111111,1.7222222222222223,0.48672222222222217,0.5402055555555556,0.0,ces
CTX193600857,32,16,1,24,1,0,388,2190,0.7184025,0.020715,0.8686299999999999,266.19375,0.075,0.3734175,0.49225,0.0,ces
CTX193702477,81,0,1,2,1,6,5,14,0.58395,0.08125,0.875,32156.0,0.0,0.5,0.4,0.0,ces
CTX193801636,108,11,1,18,0,1,228,1423,0.7438310344827587,0.010186206896551723,0.9984551724137931,262.69827586206895,0.0,0.4015137931034483,0.48764137931034485,0.0,ces
CTX194000026,1,0,0,0,1,0,0,0,,,,,,,,,None
CTX194003457,1,0,0,0,0,1,0,0,,,,,,,,,None
CTX194005766,4,3,2,9,0,1,108,686,0.7359666666666667,0.003941666666666667,0.9721000000000001,6596.041666666667,0.08333333333333333,0.39784166666666665,0.5479916666666667,0.0,ces
CTX194103269,1,2,3,5,4,2,26,154,0.6463714285714285,0.03567142857142857,0.8214285714285714,3217.3928571428573,0.42857142857142855,0.37185714285714283,0.36358571428571423,0.14285714285714285,ces
CTX194105865,1,6,13,6,3,2,21,107,0.7365416666666667,0.0,0.8713166666666666,8841.979166666666,0.0,0.48525,0.4978916666666666,0.4166666666666667,ces
CTX194202078,1,9,16,10,3,0,42,238,0.7413052631578947,0.003289473684210526,0.8714999999999999,6307.539473684211,0.0,0.42100526315789477,0.47261578947368416,0.2631578947368421,ces
CTX194301371,1,8,10,11,0,0,37,211,0.7332473684210526,0.008894736842105264,0.8384263157894737,5600.105263157895,0.0,0.3816631578947368,0.4849210526315789,0.21052631578947367,ces
CTX194500607,4,2,11,7,17,0,35,257,0.7330666666666666,0.0,0.9312111111111112,1132.888888888889,0.2222222222222222,0.39693333333333336,0.5908555555555556,0.0,ces
CTX194502247,1,10,13,17,1,0,73,419,0.7222814814814815,0.005025925925925927,0.9136000000000001,32715.75,0.037037037037037035,0.38802962962962967,0.5072185185185185,0.1111111111111111,ces
CTX194600079,1,20,14,11,3,1,102,610,0.7641612903225806,0.005996774193548387,0.9149806451612903,3070.7419354838707,0.0,0.39686774193548385,0.5354967741935484,0.16129032258064516,ces
CTX194601392,1,15,15,12,3,1,106,627,0.7644703703703704,0.006877777777777778,0.888437037037037,3591.9814814814813,0.0,0.38782222222222223,0.5025481481481481,0.07407407407407407,ces
CTX194603858,5,36,0,16,0,0,489,3262,0.734875,0.0071211538461538465,0.9349711538461538,2026.3461538461538,0.038461538461538464,0.3774576923076923,0.5279519230769231,0.0,ces
CTX194604284,4,16,45,55,32,4,214,1379,0.6816450704225352,0.029798591549295775,0.8456323943661972,55819.17605633803,0.014084507042253521,0.34540281690140845,0.4921845070422536,0.0,ces
CTX194604320B,47,0,4,5,1,2,12,79,0.65486,0.04,0.8003,1972.6,0.0,0.37154,0.56886,0.0,ces
CTX194605560,4,13,8,18,2,1,203,1198,0.7434677419354838,0.017119354838709674,0.902958064516129,1173.3670967741934,0.0,0.39223870967741936,0.4822258064516129,0.06451612903225806,ces
CTX194606617,1,9,15,9,4,2,37,204,0.74925,0.002777777777777778,0.9011722222222223,5359.708333333333,0.0,0.40395555555555557,0.49262222222222224,0.2222222222222222,ces
CTX194704664,1,2,6,24,9,4,110,543,0.5682346153846154,0.053461538461538456,0.84455,21361.39423076923,0.38461538461538464,0.43245,0.42213076923076925,0.0,ces
CTX194707457,7,2,1,4,0,0,31,224,0.7465666666666667,0.0023833333333333332,0.82925,652.5416666666666,0.0,0.3888666666666667,0.5336,0.0,ces
CTX194802671,3,1,4,7,0,0,9,92,0.7082625,0.0125,0.8078,5454.625,0.0,0.3545625,0.479325,0.0,ces
CTX194805355,1,4,14,11,3,2,33,171,0.6895866666666667,0.005553333333333333,0.8616933333333333,50239.78333333333,0.0,0.42772666666666664,0.5054533333333333,0.3333333333333333,ces
CTX194901377,1,0,1,0,2,0,0,0,,,,,,,,,None
CTX194902898,1,4,9,12,5,1,32,164,0.69389375,0.02109375,0.89418125,1057.3125,0.0,0.414,0.4650125,0.25,ces
CTX195000423,1,9,10,10,1,1,47,276,0.6929947368421052,0.0,0.9115421052631578,3075.8815789473683,0.0,0.41028947368421054,0.49918421052631584,0.21052631578947367,ces
CTX195002364,1,6,8,7,0,0,45,240,0.7266461538461539,0.008169230769230769,0.8917538461538462,947.0961538461538,0.0,0.39831538461538457,0.49596153846153845,0.15384615384615385,ces
