file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX194600222,1,4,4,8,1,2,67,407,0.6843833333333333,0.003958333333333334,0.9347500000000001,819.625,0.25,0.3887333333333333,0.45045,0.08333333333333333,ces
MTX194601130,1,2,1,6,1,1,32,188,0.6802625,0.003125,0.9013625,1580.1875,0.125,0.39495,0.503425,0.25,ces
MTX194602129,1,5,4,7,0,0,46,324,0.7210666666666666,0.013541666666666667,0.8458583333333333,3205.7183333333337,0.0,0.41785,0.5103083333333333,0.16666666666666666,ces
MTX194602989,1,4,4,9,0,0,39,325,0.7285769230769231,0.0041,0.9024,628.3461538461538,0.0,0.3651,0.4754846153846154,0.15384615384615385,ces
MTX194700758,1,1,4,3,2,5,16,101,0.703475,0.0,0.901625,705.5,0.0,0.359275,0.474275,0.0,ces
MTX194701553,2,7,1,9,2,0,73,537,0.73215625,0.0139125,0.8983625,268.484375,0.1875,0.38566875,0.52938125,0.0,ces
MTX194800123,5,4,0,12,1,3,99,625,0.69141875,0.01524375,0.974575,197.203125,0.0625,0.3425125,0.49524375,0.0,ces
MTX194800839,1,16,10,22,3,0,128,928,0.7263578947368421,0.019342105263157893,0.9330631578947369,2051.7697368421054,0.13157894736842105,0.40090526315789476,0.510478947368421,0.13157894736842105,ces
MTX194900081,16,11,0,23,3,1,282,1870,0.7348911764705882,0.026882352941176472,0.9678705882352941,471.8014705882353,0.08823529411764706,0.39234411764705884,0.5034147058823529,0.0,ces
MTX195000579,10,5,5,8,5,0,141,731,0.6613615384615384,0.0073692307692307685,0.9567692307692308,5053.846153846154,0.38461538461538464,0.3966692307692308,0.5442,0.0,ces
MTX195001022,3,1,0,1,0,0,4,25,0.5924,0.025,0.76545,183564.0,0.0,0.4722,0.2222,0.0,ces
MTX195001467,2,11,12,11,2,1,63,401,0.7274772727272727,0.02005,0.8969409090909092,1247.965909090909,0.045454545454545456,0.37388636363636363,0.4592818181818182,0.22727272727272727,ces
