file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX194600222,1,11,4,2,1,1,69,416,0.7824153846153846,0.003653846153846154,0.9205384615384615,865.2169230769231,0.23076923076923078,0.39729230769230767,0.4414384615384615,0.07692307692307693,ces
MTX194601130,1,4,1,2,1,3,25,142,0.7477,0.00555,0.9159666666666667,811.7600000000001,0.16666666666666666,0.3969833333333333,0.4786333333333333,0.3333333333333333,ces
MTX194602129,1,10,4,0,0,2,40,292,0.84575,0.01,0.8590500000000001,995.3639999999999,0.0,0.42264,0.47297,0.1,ces
MTX194602989,1,11,4,1,1,0,37,315,0.8303333333333334,0.004441666666666667,0.9150999999999999,698.4116666666667,0.0,0.37469166666666665,0.4734416666666667,0.16666666666666666,ces
MTX194700758,1,4,4,2,2,3,22,115,0.71765,0.04285,0.8510833333333334,989.2883333333333,0.3333333333333333,0.35063333333333335,0.5439666666666666,0.0,ces
MTX194701553,2,13,1,1,3,1,64,478,0.7893285714285714,0.01182142857142857,0.9195571428571429,778.1392857142856,0.14285714285714285,0.4095142857142857,0.5387857142857143,0.0,ces
MTX194800123,5,15,0,3,1,1,102,654,0.7471055555555556,0.01355,0.9496222222222221,380.6227777777778,0.05555555555555555,0.30445555555555553,0.5513277777777777,0.0,ces
MTX194800839,1,27,10,10,3,1,123,897,0.7837810810810811,0.019864864864864863,0.937072972972973,789.3127027027027,0.13513513513513514,0.40401891891891895,0.5075459459459459,0.13513513513513514,ces
MTX194900081,16,34,0,1,3,0,285,1888,0.8453742857142857,0.03139714285714286,0.9685,537.132,0.08571428571428572,0.39542,0.5090314285714286,0.0,ces
MTX195000579,10,9,5,3,5,1,126,673,0.7960416666666666,0.006041666666666667,0.9740000000000001,1293.0233333333333,0.4166666666666667,0.3998083333333333,0.5382666666666667,0.0,ces
MTX195001022,3,1,0,1,0,0,4,25,0.66495,0.025,0.76545,1429.06,0.0,0.4722,0.2222,0.0,ces
MTX195001467,2,15,12,8,2,0,66,411,0.7691434782608696,0.019178260869565218,0.8905521739130435,999.6343478260869,0.043478260869565216,0.3576304347826087,0.4393130434782609,0.21739130434782608,ces
MTX195100569,2,7,6,2,1,4,41,282,0.8068333333333333,0.027166666666666665,0.8927333333333333,606.1322222222221,0.0,0.4313,0.5382222222222223,0.1111111111111111,ces
MTX195100878,42,33,1,6,0,1,301,2029,0.8245128205128205,0.010361538461538462,0.9838025641025641,705.7425641025641,0.07692307692307693,0.4110615384615385,0.534351282051282,0.0,ces
MTX195200247,43,15,19,5,118,1,48,201,0.73962,0.0085,0.9480449999999999,1480.5939999999998,0.0,0.365485,0.46993999999999997,0.0,ces
MTX195203035,2,28,4,6,2,1,147,966,0.8195117647058823,0.009558823529411765,0.9534529411764706,782.0967647058824,0.0,0.4193352941176471,0.4935470588235294,0.11764705882352941,ces
MTX195400366e,13,1,1,1,1,0,4,29,0.7689,0.0,0.99495,2023.845,0.0,0.44505,0.5164500000000001,0.0,ces
MTX195401664,180,33,4,2,1,1,291,1882,0.8784057142857142,0.009334285714285713,0.9775057142857142,433.0434285714286,0.0,0.4065971428571429,0.49935142857142856,0.0,ces
MTX195500739,47,0,2,0,3,0,0,0,,,,,,,,,
MTX195600086,23,4,4,1,1,2,25,131,0.7091000000000001,0.048,0.75,3640.87,0.2,0.30696,0.35581999999999997,0.2,ces
MTX195701084,17,23,0,4,3,1,161,1279,0.8304148148148148,0.014044444444444446,0.9776370370370371,575.8477777777778,0.037037037037037035,0.43154444444444445,0.5235148148148148,0.0,ces
MTX195800591,1,6,3,2,0,0,33,223,0.7758375,0.021875,0.9469875,600.36875,0.0,0.354575,0.3980875,0.0,ces
MTX195900318,2,6,0,2,0,1,35,170,0.741125,0.015275,0.8951625,2233.3987500000003,0.0,0.40175,0.4753625,0.0,ces
MTX195901493,31,1,1,1,1,0,37,118,0.7142999999999999,0.16144999999999998,0.8678,738.555,0.0,0.42435,0.27765,0.0,ces
MTX195903041,115,25,1,2,0,4,113,1004,0.8304370370370371,0.009570370370370371,0.9750666666666666,737.4722222222222,0.1111111111111111,0.39621481481481485,0.5298851851851852,0.0,ces
MTX195904331,64,0,0,0,0,1,0,0,,,,,,,,,
MTX196000680,2,47,14,10,0,4,227,1785,0.8024280701754386,0.02531578947368421,0.9299456140350878,1132.5347368421053,0.17543859649122806,0.38166491228070176,0.4498,0.0,ces
MTX196001619,1,6,3,3,1,1,30,208,0.7858444444444443,0.0463,0.8847555555555555,1492.141111111111,0.2222222222222222,0.3788444444444445,0.3937222222222222,0.1111111111111111,ces
