file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
MTX196801936,5,5,2,1,1,0,51,284,0.8017833333333333,0.009266666666666666,0.9992333333333333,318.41333333333336,0.0,0.3929833333333333,0.0,ces
MTX196900057,210,1,2,1,0,1,5,16,0.63205,0.1375,0.9221999999999999,1478.25,0.0,0.1,0.5,ces
MTX196901806,1,7,6,7,0,0,69,404,0.6723714285714285,0.02032857142857143,0.8812642857142857,82970.18785714285,0.0,0.3494285714285715,0.0,ces
MTX196902716,15,25,0,3,1,0,237,1476,0.8178535714285714,0.004060714285714286,0.9986964285714286,580.8717857142857,0.0,0.4124142857142857,0.0,ces
MTX196902799,148,16,2,22,0,5,203,1187,0.7089500000000001,0.022523684210526317,0.9512736842105264,657.903947368421,0.02631578947368421,0.3518157894736842,0.0,ces
MTX196902800,728,0,0,1,0,0,2,10,0.71,0.0,0.983,4427.76,0.0,0.5,0.0,ces
MTX196902801c,101,1,5,1,0,7,4,24,0.67615,0.0,0.8613,388.665,0.0,0.15625,0.0,ces
MTX197001068,101,3,1,0,0,2,11,96,0.8134333333333333,0.0,0.8147333333333333,505.9866666666667,0.0,0.4277333333333333,0.0,ces
MTX197002952,84,0,0,0,0,1,0,0,,,,,,,,
MTX197101517,93,3,0,2,0,2,9,55,0.7242999999999999,0.025,0.91212,345.27799999999996,0.0,0.26612,0.0,ces
MTX197102087,2,32,5,1,1,0,236,1581,0.8299333333333333,0.006948484848484849,0.9877757575757576,569.7212121212121,0.06060606060606061,0.40015151515151515,0.0,ces
MTX197102280b,81,2,2,1,0,0,10,57,0.7155666666666667,0.0,0.9166666666666666,522.01,0.0,0.3666666666666667,0.0,ces
MTX197200133,496,0,9,1,0,15,2,8,0.533,0.0,0.8584,10566.52,0.0,0.3333,0.0,ces
MTX197200475,288,23,2,2,0,0,183,1129,0.7779640000000001,0.000444,0.9587479999999999,527.1772,0.0,0.417856,0.0,ces
MTX197201066,193,0,0,0,2,0,0,0,,,,,,,,
MTX197201928a,139,0,0,0,0,1,0,0,,,,,,,,
MTX197202075,329,27,2,16,6,5,244,1613,0.7461372093023256,0.0094,0.9347186046511629,1044.8353488372093,0.023255813953488372,0.3641767441860465,0.0,ces
MTX197202075c,231,0,3,4,1,1,14,57,0.5484249999999999,0.025,0.812025,2827.1275,0.25,0.225,0.0,ces
MTX197300606,132,0,1,0,1,2,0,0,,,,,,,,
MTX197302011,106,14,13,7,1,0,117,858,0.752052380952381,0.00509047619047619,0.8849190476190477,775.8280952380952,0.047619047619047616,0.3496190476190476,0.0,ces
MTX197302511,18,27,5,17,0,1,195,1190,0.7160136363636364,0.0030295454545454545,0.916440909090909,1613.0320454545456,0.06818181818181818,0.36530681818181815,0.0,ces
MTX197400069,386,18,0,1,0,0,184,1049,0.8417631578947369,0.0,0.9729263157894738,558.011052631579,0.0,0.41834736842105263,0.0,ces
MTX197400437,32,0,1,3,0,0,7,30,0.5710666666666667,0.027766666666666665,0.9088666666666666,2822.0466666666666,0.0,0.34286666666666665,0.0,ces
MTX197402459,151,0,1,4,0,0,4,52,0.5011,0.0,0.75,726.0025,0.0,0.25,0.0,ces
MTX197500107,15,0,1,2,0,0,11,47,0.6781,0.0,0.9430000000000001,429.37,0.0,0.41664999999999996,0.0,ces
MTX197500983a,24,2,1,3,0,0,14,72,0.68832,0.025,0.9422599999999999,11855.378,0.0,0.38822,0.0,ces
MTX197501876,11,10,3,6,2,9,145,784,0.7336125,0.0102,0.9448,672.30375,0.0625,0.40045,0.0,ces
MTX197600939,88,1,2,1,0,1,10,57,0.6491,0.0156,0.9975499999999999,1974.205,0.0,0.43305,0.0,ces
MTX197601683,8,2,3,1,0,1,11,64,0.6445333333333333,0.0,0.9166666666666666,793.6066666666666,0.0,0.2846,0.0,ces
MTX197602349,269,3,2,1,0,0,15,91,0.725275,0.0,0.95845,806.13,0.0,0.3488,0.0,ces
MTX197700727b,68,0,0,4,0,1,10,41,0.5932,0.015625,0.884,2191.8424999999997,0.0,0.240475,0.0,ces
MTX197700852a,51,0,1,1,1,0,7,33,0.5495,0.0,0.9968,5088.69,1.0,0.4348,0.0,ces
MTX197701966,21,16,19,9,0,0,151,929,0.772152,0.001232,0.941192,4653.884,0.04,0.367124,0.0,ces
MTX197702051,35,22,1,6,0,8,166,1099,0.8044821428571429,0.005803571428571429,0.9824785714285714,875.6632142857143,0.0,0.36759285714285717,0.0,ces
MTX197800676,3,27,0,0,0,0,229,1495,0.8522222222222221,0.010718518518518518,0.9851851851851853,504.12555555555554,0.2222222222222222,0.4222592592592593,0.0,ces
MTX197801725,394,0,1,3,0,0,14,96,0.6525,0.0,0.75,684.6533333333333,0.0,0.24526666666666666,0.0,ces
MTX197801893a,43,4,8,2,2,11,22,128,0.6736166666666666,0.08333333333333333,0.8689,5761.968333333333,0.0,0.3957,0.16666666666666666,ces
MTX197801896,918,2,1,2,0,0,16,84,0.730175,0.0703,0.86995,1102.0249999999999,0.0,0.38580000000000003,0.0,ces
MTX197900647,67,25,4,11,0,1,220,1386,0.7431027777777778,0.020322222222222224,0.921663888888889,11961.970833333333,0.0,0.39842222222222223,0.0,ces
MTX197901800,6,22,0,12,3,1,335,1873,0.7581,0.058394117647058826,0.9244735294117646,562.2376470588235,0.058823529411764705,0.35045882352941177,0.0,ces
MTX197902085,108,1,3,0,1,5,8,41,0.7479,0.0,0.999,947.04,0.0,0.4138,0.0,ces
MTX198000272,170,0,0,0,1,0,0,0,,,,,,,,
MTX198001035,19,22,0,8,2,0,229,1265,0.7441300000000001,0.00972,0.94519,752.5803333333333,0.0,0.37238,0.0,ces
MTX198001766,21,37,16,14,1,3,241,1658,0.7571039215686274,0.0012254901960784314,0.9253803921568627,803.9798039215686,0.0,0.31527058823529414,0.0,ces
MTX198100475,8,7,6,22,1,11,75,429,0.683548275862069,0.0005758620689655172,0.7875896551724137,11652.299655172414,0.0,0.3805551724137931,0.0,ces
MTX198101596,180,29,0,0,1,0,267,1737,0.8563,0.0060413793103448275,0.9998965517241379,414.8213793103448,0.0,0.3932413793103448,0.0,ces
MTX198101596c,30,3,1,0,0,0,12,76,0.8056000000000001,0.0,0.8466666666666667,869.9566666666666,0.0,0.37389999999999995,0.0,ces
MTX198200361,63,0,0,1,0,0,11,55,0.6362,0.0773,0.75,950.99,0.0,0.4091,0.0,ces
MTX198300194,14,12,3,4,0,0,120,690,0.75805,0.02020625,0.935325,560.52,0.0,0.368425,0.0,ces
MTX198300389,38,0,0,1,0,0,2,7,0.5284,0.0,0.9718,3575.74,0.0,0.3333,0.0,ces
MTX198300874a,207,0,0,1,0,0,1,4,0.4344,0.0,0.75,2119.38,0.0,0.0,0.0,ces
MTX198301712,35,0,0,2,0,0,14,84,0.6565000000000001,0.06,0.87305,584.12,0.0,0.375,0.0,ces
MTX198401242,201,1,4,0,0,4,1,7,0.8577,0.0,0.8456,258.74,0.0,0.3333,1.0,ces
MTX198401561,286,1,1,0,1,0,10,52,0.7089,0.0,0.8912,451.79,0.0,0.36,0.0,ces
MTX198500607,149,0,0,1,0,0,6,34,0.6998,0.0,0.75,610.85,0.0,0.3846,0.0,ces
MTX198501579b,3,0,1,1,9,3,8,28,0.4001,0.1125,0.75,2989.66,2.0,0.3,0.0,ces
MTX198501581,40,21,4,43,0,10,186,1031,0.6284296875000001,0.0030765625000000003,0.82781875,1291.03109375,0.0,0.1481875,0.0,ces
MTX198501582a,4,3,9,9,12,5,27,157,0.6435333333333334,0.0,0.8491333333333334,1930.8616666666667,0.0,0.3131333333333333,0.08333333333333333,ces
MTX198501788,34,33,0,15,0,2,220,1569,0.7408375,0.0,0.9228541666666666,17595.571458333336,0.0,0.303025,0.0,ces
MTX198600126,7,24,2,1,1,0,233,1428,0.828492,0.007748,0.9961239999999999,516.5028,0.04,0.425828,0.0,ces
MTX198600233,20,0,0,1,0,0,8,39,0.6905,0.0437,0.75,673.32,0.0,0.3333,0.0,ces
MTX198601613,41,1,0,0,0,0,10,56,0.7175,0.0,0.75,239.96,0.0,0.4074,0.0,ces
MTX198700910,15,18,1,0,0,1,146,935,0.8266611111111111,0.011233333333333333,0.9355666666666667,696.205,0.05555555555555555,0.42180555555555554,0.0,ces
MTX198701325c,78,0,0,0,1,0,0,0,,,,,,,,
MTX198701536a,82,0,1,1,0,1,1,2,0.6019,0.0,0.75,1.0,0.0,0.0,0.0,ces
MTX198800437,5,17,2,2,2,0,170,1066,0.8239052631578947,0.0013578947368421052,0.9853368421052631,543.81,0.05263157894736842,0.4166684210526316,0.0,ces
MTX198800823,6,1,0,1,0,0,5,29,0.77035,0.0,0.98105,337.235,0.0,0.37255,0.0,ces
MTX198801752,110,0,1,1,0,1,1,5,0.538,0.0,0.9795,336.93,0.0,0.3333,0.0,ces
MTX198901340,164,1,0,2,0,1,9,52,0.6555,0.0639,0.9276666666666666,4314.423333333333,0.6666666666666666,0.4377333333333333,0.0,ces
MTX198901554,110,16,4,10,0,0,181,1103,0.7144576923076923,0.01495,0.8835692307692308,920.5142307692307,0.0,0.3625884615384616,0.0,ces
MTX199000279,141,0,0,0,0,1,0,0,,,,,,,,
MTX199000612,152,0,0,1,1,0,3,12,0.6438,0.0,0.75,644.56,0.0,0.2857,0.0,ces
MTX199001479,1,15,14,24,0,5,131,755,0.6717000000000001,0.01436923076923077,0.8982282051282052,12529.354615384616,0.05128205128205128,0.3785512820512821,0.02564102564102564,ces
MTX199001542a,15,0,0,1,0,1,1,4,0.4855,0.0,0.75,231.46,0.0,0.0,0.0,ces
MTX199100077,119,15,3,12,2,1,237,1148,0.727211111111111,0.01647037037037037,0.9349555555555555,558.9833333333333,0.5185185185185185,0.3698037037037037,0.037037037037037035,ces
MTX199100250a,114,26,3,0,0,0,213,1198,0.7945192307692307,0.0038461538461538464,0.9826423076923076,389.3703846153846,0.038461538461538464,0.3977346153846154,0.0,ces
MTX199100358,1,5,5,3,0,1,34,227,0.7508875,0.014062499999999999,0.9553875000000001,42998.1075,0.125,0.344375,0.25,ces
MTX199100876,2,31,0,0,0,0,282,1896,0.8509903225806452,0.007380645161290323,0.991325806451613,401.96806451612906,0.0,0.412941935483871,0.0,ces
MTX199100992,82,24,20,32,35,20,72,470,0.6687875,0.0017857142857142859,0.8225982142857143,1706.3473214285714,0.0,0.29441607142857146,0.0,ces
MTX199101374,40,21,5,10,0,1,204,1295,0.7415612903225806,0.003861290322580645,0.9544516129032259,656.0983870967742,0.03225806451612903,0.3131193548387097,0.0,ces
MTX199200079,2,12,21,9,1,3,44,299,0.7268190476190476,0.01428095238095238,0.8309904761904763,7449.227142857142,0.047619047619047616,0.40078571428571425,0.047619047619047616,ces
MTX199200453,72,1,1,2,0,0,9,46,0.6753,0.0,0.8799,1190.8666666666666,0.0,0.3677333333333333,0.3333333333333333,ces
MTX199201148,54,1,2,2,1,1,11,51,0.6293000000000001,0.03333333333333333,0.8319333333333333,1396.5333333333335,0.0,0.38886666666666664,0.6666666666666666,ces
MTX199201450,254,0,0,2,0,0,7,30,0.622,0.0,0.76925,5241.740000000001,0.0,0.3333,0.0,ces
MTX199300031,28,30,2,6,4,1,290,1913,0.8005055555555556,0.013505555555555555,0.9453194444444445,926.4305555555555,0.1111111111111111,0.40557777777777776,0.027777777777777776,ces
MTX199300609,152,25,0,4,0,0,214,1412,0.8371931034482759,0.001724137931034483,0.9903448275862069,1060.921724137931,0.034482758620689655,0.3962275862068966,0.0,ces
MTX199400306,31,9,1,2,0,0,93,598,0.774109090909091,0.01229090909090909,0.9529909090909091,754.7054545454546,0.0,0.4208,0.0,ces
MTX199400465a,73,0,1,2,0,1,6,26,0.4976,0.0,0.75,5623.04,0.0,0.25,0.0,ces
MTX199400522,225,31,4,2,1,0,255,1474,0.8082090909090909,0.016584848484848484,0.9867939393939393,683.8757575757575,0.06060606060606061,0.3984242424242424,0.0,ces
MTX199400533,59,11,82,88,19,38,164,637,0.564810101010101,0.010648484848484848,0.805449494949495,13123.215454545452,0.0,0.18765050505050507,0.24242424242424243,ces
MTX199500407,36,15,43,25,29,15,111,497,0.6578299999999999,0.015870000000000002,0.85562,30945.8435,0.125,0.39848500000000003,0.075,ces
MTX199500959,2,59,62,78,24,28,256,1364,0.6862029197080292,0.00411094890510949,0.8303532846715328,4078.6888321167885,0.0,0.2733861313868613,0.41605839416058393,ces
MTX199600903,19,24,29,6,0,1,213,1399,0.8066933333333334,0.008333333333333333,0.9911033333333333,451.872,0.0,0.3631066666666667,0.0,ces
MTX199700281,2,15,18,10,0,5,64,416,0.750108,0.002,0.886336,11640.9804,0.0,0.39866399999999996,0.0,ces
MTX199700518,4,13,0,6,0,0,160,930,0.7633210526315789,0.010773684210526316,0.9817789473684211,1184.7863157894735,0.0,0.40198421052631583,0.0,ces
MTX199700978,2,61,57,65,10,25,239,1267,0.6978253968253968,0.0010968253968253968,0.8303293650793651,751.6269047619047,0.0,0.26572142857142855,0.4444444444444444,ces
MTX199800333,1,26,25,30,10,11,252,1461,0.7111464285714285,0.011717857142857143,0.9148553571428572,3722.3537499999998,0.07142857142857142,0.39900178571428574,0.3392857142857143,ces
MTX199800736,258,34,1,19,0,0,484,2658,0.7453150943396226,0.0054735849056603775,0.8832962264150944,880.7503773584905,0.0,0.34966603773584903,0.0,ces
MTX199801056,7,7,2,4,1,0,81,507,0.7593909090909091,0.025454545454545455,0.8947272727272728,587.6218181818182,0.0,0.36643636363636367,0.0,ces
MTX199900216,1,21,23,28,5,10,228,1305,0.6825061224489796,0.018402040816326532,0.8964204081632653,1978.587142857143,0.061224489795918366,0.36418367346938774,0.24489795918367346,ces
MTX199900307a,233,0,1,1,1,0,2,8,0.5595,0.0,0.75,2168.24,0.0,0.3333,0.0,ces
MTX199900727,1,6,6,6,0,1,42,251,0.7187916666666667,0.017016666666666666,0.936025,3148.8425,0.08333333333333333,0.41815833333333335,0.25,ces
MTX200000249,3,28,42,34,39,19,117,686,0.6850629032258064,0.0,0.8273145161290323,1229.7487096774194,0.0,0.2778048387096774,0.41935483870967744,ces
MTX200000765,15,30,36,44,66,62,124,765,0.7205175675675676,0.002251351351351351,0.8586635135135136,3972.0350000000003,0.0,0.32429324324324327,0.013513513513513514,ces
MTX200001349,17,20,7,10,0,0,228,1408,0.7599533333333334,0.007123333333333333,0.87275,740.4713333333333,0.0,0.34698666666666667,0.0,ces
MTX200100194,4,7,38,2,13,21,80,538,0.7971222222222223,0.013888888888888888,0.8898,492.9766666666667,0.0,0.3871777777777778,0.3333333333333333,ces
MTX200100419,620,0,2,0,2,1,0,0,,,,,,,,
MTX200100942,5,8,20,7,8,32,18,98,0.7377333333333332,0.0,0.9489133333333334,3088.756,0.0,0.3219066666666667,0.0,ces
MTX200101983,51,2,5,0,1,3,9,43,0.71755,0.0,0.875,222.735,0.0,0.34165,0.5,ces
MTX200200381,3,25,29,28,11,10,101,572,0.6889641509433961,0.0004132075471698113,0.8325094339622641,586.5837735849057,0.0,0.25724905660377356,0.41509433962264153,ces
MTX200200561,3,17,2,2,0,1,131,937,0.8170894736842105,0.003589473684210526,0.9328105263157895,7029.8026315789475,0.0,0.392578947368421,0.10526315789473684,ces
MTX200201319,104,28,21,47,3,2,414,2099,0.6781,0.00398,0.8398346666666666,1610.9826666666665,0.0,0.36701066666666665,0.0,ces
MTX200202208,22,1,0,0,0,0,6,33,0.7303,0.0,0.908,355.67,0.0,0.3889,0.0,ces
MTX200300380,3,30,51,37,39,25,123,724,0.6763402985074627,0.006297014925373134,0.8267179104477612,1554.0988059701492,0.0,0.2645910447761194,0.3582089552238806,ces
MTX200300587,36,7,189,229,507,20,262,1081,0.479046186440678,0.0011300847457627117,0.8167754237288136,29242.21593220339,0.0,0.014485169491525424,0.2457627118644068,ces
MTX200300587,1036,34,50,80,11,16,460,2369,0.6834236842105263,0.0008771929824561404,0.8322921052631579,2120.7455263157894,0.02631578947368421,0.3641710526315789,0.0,ces
MTX200300587,2036,32,0,31,0,5,564,2938,0.7342857142857142,0.010857142857142859,0.8540888888888889,739.1879365079366,0.06349206349206349,0.3569603174603174,0.0,ces
MTX200300792,4,11,43,0,32,5,72,520,0.8529,0.0,0.8737545454545455,574.6936363636364,0.0,0.4282636363636364,0.18181818181818182,ces
MTX200301805,57,27,1,24,0,2,485,2557,0.7454137254901961,0.007819607843137255,0.8843176470588235,704.3321568627451,0.0,0.34926862745098036,0.0,ces
MTX200400110,60,0,2,3,2,0,5,18,0.6149,0.05833333333333333,0.75,668.7933333333334,0.0,0.22219999999999998,0.0,ces
MTX200400400a,90,5,3,3,7,4,23,144,0.7022125,0.0125,0.8999375000000001,1000.6537500000001,0.0,0.3219625,0.125,ces
MTX200400401a,156,28,1,5,0,0,269,1650,0.814730303030303,0.001809090909090909,0.9504848484848485,326.8830303030303,0.0,0.35774848484848487,0.0,ces
MTX200400540,2,54,51,68,10,19,229,1317,0.6800418032786886,0.0019524590163934425,0.8415967213114754,605.081393442623,0.0,0.2548204918032787,0.4672131147540984,ces
MTX200401458,32,5,0,2,0,0,49,288,0.7583285714285715,0.028571428571428574,0.9878857142857143,5096.041428571429,0.0,0.43947142857142857,0.0,ces
MTX200401658,142,42,1,18,1,0,340,2211,0.750045,0.0061383333333333324,0.9185233333333332,1176.38,0.0,0.3440916666666667,0.0,ces
MTX200401675,35,2,2,2,0,0,22,153,0.7201500000000001,0.04375,0.9937,1495.1975,0.0,0.3925,0.0,ces
MTX200401707,3,20,31,18,0,5,103,594,0.7171473684210526,0.00798421052631579,0.9094973684210528,1655.5536842105264,0.0,0.40481052631578945,0.02631578947368421,ces
MTX200401801,376,9,76,142,133,40,200,1087,0.5760211920529801,0.0025271523178807946,0.7820218543046358,1523.156026490066,0.0,0.1382251655629139,0.039735099337748346,ces
MTX200401801,1376,0,1,1,1,0,2,8,0.6834,0.0,0.75,620.56,0.0,0.3333,0.0,ces
MTX200401850,48,1,1,1,0,0,17,78,0.6833,0.0625,0.94505,664.84,0.0,0.35585,0.0,ces
MTX200401869,6,41,1,2,0,1,455,3124,0.8451000000000001,0.0024093023255813955,0.9861279069767442,468.39093023255816,0.0,0.4076093023255814,0.0,ces
MTX200401928,4,9,45,1,25,17,83,509,0.8205199999999999,0.01224,0.8958999999999999,484.89700000000005,0.0,0.42765000000000003,0.2,ces
MTX200403045,16,31,21,17,2,0,138,968,0.7334166666666667,0.0012145833333333334,0.8828729166666666,1242.3533333333332,0.0,0.3159645833333333,0.020833333333333332,ces
MTX200500156,24,0,0,1,0,0,1,4,0.304,0.0,0.9521,352146.97,0.0,1.0,1.0,ces
MTX200500291a,151,0,2,0,0,3,0,0,,,,,,,,
MTX200500551,1,32,20,34,6,6,306,1795,0.7179075757575758,0.006868181818181818,0.92925,6093.450303030303,0.16666666666666666,0.39086818181818184,0.3181818181818182,ces
MTX200501146,40,0,1,2,0,0,3,7,0.50345,0.0,0.8242,30455.155,0.0,0.25,0.0,ces
MTX200501519,118,0,1,0,4,2,0,0,,,,,,,,
MTX200501535,30,1,0,1,0,0,21,102,0.63845,0.05355,0.9742,1405.87,0.0,0.4295,0.0,ces
MTX200501545,25,16,16,13,0,1,94,640,0.7617,0.0028724137931034482,0.8713310344827586,2302.6375862068967,0.0,0.3765310344827586,0.0,ces
MTX200502214,38,1,1,1,2,0,12,65,0.6574500000000001,0.0,0.978,1548.91,0.0,0.3912,0.5,ces
MTX200502447,14,22,1,15,0,0,172,1115,0.7417378378378379,0.0074648648648648645,0.9479648648648649,1313.5516216216215,0.02702702702702703,0.3496864864864865,0.0,ces
MTX200502483,105,0,0,1,0,0,1,6,0.5274,0.1,0.75,315.6,0.0,0.5,0.0,ces
MTX200503281,30,32,49,85,0,0,300,1487,0.6485384615384616,0.0002666666666666667,0.8553991452991453,518.135811965812,0.0,0.12345555555555555,0.3418803418803419,ces
MTX200503539,345,46,1,3,0,0,516,3589,0.8275448979591837,0.0156734693877551,0.9677061224489796,8339.93857142857,0.3469387755102041,0.3940061224489796,0.0,ces
MTX200600086,75,22,3,13,0,0,119,743,0.7486828571428572,0.012854285714285716,0.9490914285714287,1137.3354285714286,0.05714285714285714,0.3910571428571428,0.0,ces
MTX200600086c,241,9,6,8,0,1,50,344,0.725035294117647,0.0,0.9417117647058824,1588.6394117647058,0.0,0.39744117647058824,0.0,ces
MTX200600088,159,1,5,3,1,2,9,39,0.5059750000000001,0.0,0.9347,5939.562499999999,0.0,0.28525,0.0,ces
MTX200600096,44,13,7,14,1,3,209,1163,0.7175185185185186,0.00864074074074074,0.928774074074074,1026.8107407407408,0.037037037037037035,0.37012962962962964,0.0,ces
MTX200600101,9,39,4,3,0,1,527,3565,0.8415809523809524,0.006804761904761905,0.9770261904761904,445.42904761904765,0.07142857142857142,0.4201047619047619,0.023809523809523808,ces
MTX200600122,78,21,4,8,0,0,300,1766,0.7667931034482758,0.021158620689655173,0.9389000000000001,564.4610344827586,0.0,0.3605655172413793,0.0,ces
MTX200600449,39,59,86,117,63,174,352,1787,0.6719164772727273,0.0,0.9188255681818182,5540.65403409091,0.0,0.13867613636363638,0.3409090909090909,ces
