file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192700799,3,25,4,1,2,0,211,1293,0.8092076923076923,0.016676923076923075,0.9609846153846153,898.7711538461538,0.038461538461538464,0.4265884615384615,0.4962884615384615,0.0,ces
CTX193100253,45,13,0,0,0,0,120,808,0.8523923076923077,0.009000000000000001,0.9929076923076923,507.2338461538462,0.07692307692307693,0.39776153846153844,0.4685153846153846,0.0,ces
CTX193202278,10,43,53,6,96,0,171,1070,0.7964918367346939,0.019624489795918368,0.9294673469387755,841.9220408163266,0.0,0.4049204081632653,0.45058775510204085,0.0,ces
CTX193401762,8,0,1,24,4,1,198,1008,0.5427000000000001,0.14514583333333334,0.7598083333333333,1754.1145833333333,1.9166666666666667,0.49115,0.5207708333333333,0.0,ces
CTX193600857,32,29,1,11,1,0,376,2178,0.7442599999999999,0.021625,0.8689275000000001,599.17225,0.075,0.3734175,0.49225,0.0,ces
CTX193702477,81,1,1,7,1,0,32,115,0.57695,0.16517500000000002,0.8717625,3523.38375,0.25,0.4855125,0.433525,0.0,ces
CTX193801636,108,30,1,0,0,0,216,1432,0.81691,0.02031,0.9982733333333333,610.0353333333334,0.0,0.39765333333333336,0.4793233333333333,0.0,ces
CTX194000026,1,0,0,0,1,0,0,0,,,,,,,,,None
CTX194003457,1,0,0,1,0,0,3,8,0.5606,0.0833,0.75,5692.71,1.0,0.5,0.75,0.0,ces
CTX194005766,4,11,2,1,0,1,96,674,0.8217833333333333,0.004108333333333334,0.9678166666666667,818.7175000000001,0.08333333333333333,0.39784166666666665,0.5479916666666667,0.0,ces
CTX194103269,1,4,3,5,3,1,35,191,0.6633,0.08524444444444444,0.8055555555555556,1805.8933333333334,0.5555555555555556,0.4039888888888889,0.4305333333333333,0.1111111111111111,ces
CTX194105865,1,10,13,4,3,0,28,126,0.7547785714285714,0.03541428571428572,0.8880285714285714,1166.8871428571429,0.0,0.44807142857142856,0.5196214285714286,0.42857142857142855,ces
CTX194202078,1,18,16,1,3,0,42,238,0.8165052631578947,0.003289473684210526,0.8714999999999999,646.1836842105263,0.0,0.42100526315789477,0.47261578947368416,0.2631578947368421,ces
CTX194301371,1,16,10,2,1,0,33,200,0.7930388888888888,0.013888888888888888,0.8433388888888889,1021.5866666666667,0.0,0.40286666666666665,0.4701944444444444,0.2222222222222222,ces
CTX194500607,4,8,11,1,17,0,35,257,0.8090666666666667,0.0,0.9312111111111112,836.8722222222223,0.2222222222222222,0.39693333333333336,0.5908555555555556,0.0,ces
CTX194502247,1,22,13,4,2,0,58,391,0.8098307692307694,0.005219230769230769,0.9208423076923077,617.6234615384615,0.038461538461538464,0.40295384615384616,0.49467692307692307,0.11538461538461539,ces
CTX194600079,1,30,14,1,3,1,96,604,0.8051516129032259,0.005996774193548387,0.9150677419354839,738.1045161290323,0.0,0.39686774193548385,0.5354967741935484,0.16129032258064516,ces
CTX194601392,1,23,15,4,4,0,96,610,0.8043296296296296,0.0037925925925925926,0.8962518518518517,699.3988888888889,0.0,0.40104814814814815,0.509162962962963,0.1111111111111111,ces
CTX194603858,5,51,0,1,0,0,489,3262,0.8175076923076923,0.008928846153846155,0.9349711538461538,1281.6740384615384,0.038461538461538464,0.3774576923076923,0.5279519230769231,0.0,ces
CTX194604284,4,52,45,21,34,0,218,1396,0.7529424657534246,0.03274931506849316,0.8455986301369862,5149.96397260274,0.0547945205479452,0.34978493150684936,0.48148904109589036,0.0,ces
CTX194604320B,47,4,4,3,1,0,19,115,0.7386285714285714,0.0994,0.8216,1744.8957142857143,0.0,0.3570142857142857,0.5946428571428571,0.0,ces
CTX194605560,4,26,8,6,2,0,195,1210,0.79389375,0.02335625,0.898178125,844.803125,0.0,0.388503125,0.47851875,0.0625,ces
CTX194606617,1,15,15,5,4,0,39,213,0.7769999999999999,0.0075,0.908385,664.1785,0.05,0.41356000000000004,0.48086,0.3,ces
CTX194704664,1,8,6,20,11,0,116,582,0.6538678571428571,0.07017857142857144,0.8387964285714286,3593.261785714286,0.4642857142857143,0.4288107142857143,0.43633571428571427,0.03571428571428571,ces
CTX194707457,7,6,1,0,0,0,31,224,0.8048333333333333,0.0023833333333333332,0.82925,819.0649999999999,0.0,0.3888666666666667,0.5336,0.0,ces
CTX194802671,3,8,4,0,0,0,9,92,0.8212125,0.0125,0.8078,623.26875,0.0,0.3545625,0.479325,0.0,ces
CTX194805355,1,13,14,4,2,1,38,191,0.7655176470588235,0.031858823529411766,0.8632588235294117,17081.07470588235,0.058823529411764705,0.41907058823529414,0.5097117647058824,0.29411764705882354,ces
CTX194901377,1,0,1,0,2,0,0,0,,,,,,,,,None
CTX194902898,1,15,9,1,4,2,30,162,0.7882875,0.02005,0.89399375,644.254375,0.0,0.4095,0.4583125,0.125,ces
CTX195000423,1,15,10,4,2,0,43,272,0.7595368421052632,0.0,0.9115526315789474,922.9284210526315,0.0,0.41028947368421054,0.49918421052631584,0.21052631578947367,ces
CTX195002364,1,10,8,3,0,0,43,238,0.7617384615384615,0.0131,0.8802076923076924,1123.3184615384614,0.0,0.3951076923076923,0.49062307692307694,0.07692307692307693,ces
CTX195003808,1,20,12,3,6,1,92,584,0.7874347826086957,0.013043478260869565,0.8994391304347826,724.1330434782609,0.08695652173913043,0.40425652173913046,0.4935869565217391,0.17391304347826086,ces
CTX195006990,1,19,11,3,2,0,81,541,0.7824363636363636,0.013304545454545456,0.8793818181818182,802.0881818181817,0.09090909090909091,0.3673681818181818,0.4539136363636364,0.13636363636363635,ces
CTX195100667,45,52,31,8,21,0,170,1395,0.7985666666666666,0.010633333333333333,0.9108016666666666,3585.9204999999997,0.0,0.38702,0.5252683333333333,0.0,ces
CTX195101731,5,0,1,1,2,0,2,13,0.4825,0.2,0.8694,850.0,1.0,0.2857,0.5714,0.0,ces
CTX195105162,9,0,1,2,0,0,13,58,0.6202000000000001,0.13055,0.9578,4551.66,1.0,0.4537,0.47685,0.0,ces
CTX195105604,13,19,74,21,117,3,76,484,0.68788,0.0514575,0.85366,2880.2932499999997,0.1,0.3488425,0.46314,0.025,ces
CTX195200523,1,12,12,5,5,0,40,262,0.7508941176470588,0.029164705882352943,0.8279470588235294,2281.2923529411764,0.0,0.35958235294117646,0.5160941176470588,0.0,ces
CTX195201365,5,32,1,0,0,0,290,1891,0.85756875,0.00594375,0.991803125,403.466875,0.09375,0.41275625,0.513075,0.0,ces
CTX195202198,1,4,2,0,1,0,17,128,0.75715,0.008325,0.8673,1199.985,0.0,0.37385,0.501875,0.0,ces
CTX195204623,1,1,0,1,0,0,2,12,0.6444,0.0,0.8747,850.0,0.0,0.25,0.625,0.5,ces
CTX195205333,2,1,1,1,0,0,6,35,0.59975,0.05,0.87495,1163.8400000000001,0.0,0.34845,0.5379,0.0,ces
