file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
CTX194802671,3,3,4,5,0,0,9,92,0.7397125,0.0125,0.8078,5195.5,0.0,0.3545625,0.0,ces
CTX194805355,1,7,14,8,2,3,33,171,0.7072266666666667,0.005553333333333333,0.8616933333333333,50294.63333333333,0.0,0.42772666666666664,0.3333333333333333,ces
CTX194901377,1,0,1,0,1,1,0,0,,,,,,,,None
CTX194902898,1,7,9,10,0,5,33,168,0.6949176470588235,0.01985294117647059,0.8857,1007.2352941176471,0.0,0.3896470588235294,0.29411764705882354,ces
CTX195000423,1,10,10,9,0,2,47,276,0.6929000000000001,0.0,0.9115421052631578,3030.5789473684213,0.0,0.41028947368421054,0.21052631578947367,ces
CTX195002364,1,7,8,6,0,0,45,240,0.7320076923076922,0.008169230769230769,0.8917538461538462,932.5384615384615,0.0,0.39831538461538457,0.15384615384615385,ces
CTX195003808,1,12,12,10,5,3,96,576,0.7441545454545455,0.004168181818181818,0.9070363636363635,7898.653181818182,0.045454545454545456,0.3978363636363636,0.18181818181818182,ces
CTX195006990,1,12,11,9,1,2,79,532,0.7482857142857143,0.018404761904761906,0.8791476190476191,1118.702380952381,0.09523809523809523,0.3882904761904762,0.23809523809523808,ces
CTX195100667,45,21,31,54,1,5,202,1472,0.6827866666666667,0.000952,0.8711706666666666,32086.486533333336,0.0,0.301208,0.0,ces
CTX195101731,5,0,1,0,1,2,0,0,,,,,,,,
CTX195105162,9,0,1,2,0,0,13,58,0.5226500000000001,0.13055,0.8698,980.0,1.0,0.46155,0.0,ces
CTX195105604,13,3,74,56,68,33,94,545,0.5921491525423729,0.02408135593220339,0.8124983050847457,15483.581355932205,0.05084745762711865,0.2359372881355932,0.01694915254237288,ces
CTX195200523,1,6,12,7,4,5,33,225,0.7203076923076923,0.017946153846153848,0.8163230769230769,2031.8361538461538,0.0,0.3253538461538461,0.0,ces
CTX195201365,5,32,1,0,0,0,314,1915,0.858728125,0.004771875,0.99194375,100.824375,0.09375,0.41275625,0.0,ces
CTX195202198,1,1,2,4,0,0,19,133,0.6794399999999999,0.03166,0.8438399999999999,784.55,0.0,0.29908,0.0,ces
CTX195204623,1,0,0,2,0,0,2,12,0.5185,0.0,0.8747,4592.0,0.0,0.25,0.5,ces
CTX195205333,2,0,1,1,0,1,4,27,0.6764,0.0,0.9999,804.0,0.0,0.3636,0.0,ces
CTX195300316,3,9,12,5,2,6,45,349,0.7572,0.0023785714285714287,0.8673000000000001,1074.0092857142856,0.0,0.3662714285714285,0.0,ces
CTX195300641,5,2,51,45,31,11,68,417,0.6389148936170213,0.03705531914893617,0.8492042553191489,26456.127659574468,0.0,0.3157723404255319,0.0,ces
CTX195302046,1,36,1,1,1,0,332,2236,0.8435513513513514,0.006918918918918919,0.9928864864864866,191.1891891891892,0.10810810810810811,0.4069864864864865,0.0,ces
CTX195304281,1,7,9,5,2,10,19,101,0.7679999999999999,0.0,0.8918416666666666,1483.5,0.0,0.41025,0.4166666666666667,ces
CTX195305278,8,16,0,3,0,1,159,1128,0.8192631578947369,0.009431578947368421,0.9392052631578947,575.5263157894736,0.0,0.3740842105263158,0.0,ces
CTX195400736,3,12,9,20,1,1,132,742,0.730503125,0.012578125,0.910021875,50646.296875,0.09375,0.39925625,0.09375,ces
CTX195404409,2,9,14,13,4,1,54,284,0.7199818181818182,0.006818181818181818,0.9055409090909091,4804.113636363636,0.045454545454545456,0.37575000000000003,0.18181818181818182,ces
CTX195501600,1,20,5,10,2,3,310,1744,0.7719400000000001,0.013973333333333334,0.9542566666666666,786.546,0.06666666666666667,0.4124866666666667,0.0,ces
CTX195503919,6,0,2,4,0,1,6,65,0.622675,0.0125,0.847075,1258.25,0.0,0.345825,0.0,ces
CTX195601864,4,31,2,1,1,0,272,1827,0.860121875,0.000934375,0.973959375,284.7890625,0.03125,0.3964625,0.0,ces
CTX195605126,35,0,0,0,0,3,0,0,,,,,,,,
CTX195701743,48,19,22,25,14,14,138,811,0.6996295454545455,0.013163636363636365,0.8677954545454546,1150.3238636363637,0.045454545454545456,0.29850227272727275,0.0,ces
CTX195704401,10,20,2,12,1,11,186,1126,0.763065625,0.018,0.9051,534.9375,0.03125,0.391478125,0.0,ces
CTX195705685B,13,1,0,2,0,1,7,56,0.6576333333333334,0.0111,0.8710666666666667,1401.3333333333333,0.0,0.3514333333333333,0.6666666666666666,ces
CTX195800791,82,1,2,1,0,3,4,16,0.62385,0.0,0.75,113.375,0.0,0.29164999999999996,0.0,ces
CTX195801585,1,9,4,2,1,0,75,483,0.8110090909090908,0.0026636363636363637,0.9546636363636364,865.2954545454545,0.0,0.43478181818181816,0.0,ces
CTX195802353B,25,17,6,19,2,0,204,1418,0.6904805555555555,0.014275000000000001,0.8841722222222222,21023.319444444445,0.027777777777777776,0.3280861111111111,0.0,ces
CTX195803242,2,5,2,1,0,0,25,173,0.7781166666666667,0.013333333333333334,0.9556166666666667,173.16666666666666,0.16666666666666666,0.3817166666666667,0.0,ces
CTX195805462,4,39,1,3,0,0,355,2284,0.8120047619047619,0.03795476190476191,0.980952380952381,171.75571428571428,0.047619047619047616,0.3926,0.0,ces
CTX195805894,1,20,17,8,3,5,85,625,0.7796178571428571,0.007092857142857143,0.9145142857142857,3274.214285714286,0.0,0.4047678571428572,0.17857142857142858,ces
CTX195901119,15,12,4,18,4,6,99,608,0.6880166666666666,0.010000000000000002,0.87886,548.7583333333333,0.13333333333333333,0.4017266666666667,0.0,ces
CTX195901885,32,2,32,93,12,2,97,298,0.6077326315789474,0.0,0.7715715789473685,1186.6336842105263,0.0,0.04532210526315789,0.0,ces
CTX195902663,19,31,9,4,3,0,274,1755,0.8012485714285714,0.005568571428571428,0.9588628571428572,189.85,0.02857142857142857,0.39006,0.0,ces
CTX195903276,8,34,0,3,0,0,316,2155,0.8546324324324325,0.00914864864864865,0.9849540540540541,372.40891891891897,0.02702702702702703,0.4228837837837838,0.0,ces
CTX195904608,99,1,2,1,1,1,7,26,0.677,0.0,0.9631000000000001,276.0,0.0,0.5,0.0,ces
CTX195906214,3,21,0,3,0,1,188,1206,0.8437291666666668,0.002104166666666667,0.98245,370.2391666666667,0.0,0.4058208333333333,0.0,ces
CTX195906583,31,27,11,17,1,4,242,1407,0.7538681818181818,0.0067318181818181826,0.9356000000000001,3406.8804545454545,0.0,0.35910227272727274,0.09090909090909091,ces
CTX195906583V,21,5,5,4,0,3,26,134,0.7272000000000001,0.0,0.9068111111111112,1308.5833333333333,0.0,0.3276222222222222,0.1111111111111111,ces
CTX196001290,92,23,32,10,16,13,115,726,0.741769696969697,0.017342424242424243,0.916739393939394,4892.159090909091,0.0,0.3648393939393939,0.06060606060606061,ces
CTX196003252,2,3,0,1,0,0,14,96,0.777075,0.015625,0.900675,925752.25,0.0,0.3986,0.0,ces
CTX196005565,41,2,3,2,2,1,11,62,0.66545,0.008325,0.830075,112.6725,0.0,0.19692500000000002,0.0,ces
CTX196006153,75,1,0,1,0,0,14,86,0.7436499999999999,0.0,0.8745499999999999,70.94,0.0,0.3137,0.0,ces
CTX196100550A,100,23,1,7,1,5,237,1439,0.7500033333333334,0.01772666666666667,0.9699666666666666,649.1916666666667,0.03333333333333333,0.3891233333333333,0.0,ces
CTX196104809,3,0,2,1,0,2,2,6,0.6255,0.0,0.75,486.0,0.0,0.5,1.0,ces
CTX196106884,11,34,2,2,1,1,270,1756,0.8295722222222222,0.010294444444444445,0.9757361111111111,240.4130555555556,0.027777777777777776,0.39445555555555556,0.0,ces
CTX196202774,19,0,0,0,1,1,0,0,,,,,,,,
CTX196206406,24,26,1,3,0,2,291,1692,0.8266827586206896,0.0010620689655172415,0.9892827586206896,233.27586206896552,0.06896551724137931,0.416051724137931,0.0,ces
CTX196207827,2,30,1,11,0,2,250,2279,0.7583243902439024,0.014895121951219512,0.9319048780487805,409.1890243902439,0.024390243902439025,0.3922121951219512,0.0,ces
CTX196303082A,27,15,17,33,0,1,124,690,0.68375,0.00520625,0.8869291666666667,763.011875,0.0,0.3360458333333333,0.0,ces
CTX196306858,179,12,8,10,1,0,103,595,0.74425,0.01010909090909091,0.9283954545454546,644.6590909090909,0.0,0.37037272727272724,0.045454545454545456,ces
CTX196403509,1,10,6,9,2,3,109,736,0.7903,0.011721052631578948,0.9313263157894737,2447.407894736842,0.05263157894736842,0.4160105263157895,0.0,ces
CTX196406991,35,39,2,2,0,0,401,2466,0.8463487804878048,0.006112195121951219,0.9805024390243903,89.95439024390244,0.024390243902439025,0.4030048780487805,0.0,ces
CTX196500805,2,26,1,1,3,0,258,1680,0.8607,0.005414814814814815,0.9813925925925925,89.18518518518519,0.07407407407407407,0.3949111111111111,0.0,ces
CTX196503540A,8,4,2,0,0,1,9,51,0.73045,0.008325,0.87495,49.1225,0.0,0.3333,0.0,ces
CTX196507901,3,49,0,8,0,0,493,3597,0.8005771929824561,0.016263157894736844,0.9647701754385966,640.030701754386,0.05263157894736842,0.3766157894736842,0.0,ces
CTX196607206C,13,17,11,3,7,0,122,756,0.8015699999999999,0.00993,0.9807499999999999,177.3625,0.0,0.37939500000000004,0.0,ces
CTX196608780,1,32,8,14,0,5,336,1939,0.7835217391304348,0.025873913043478258,0.9431739130434783,7151.070652173913,0.15217391304347827,0.4012782608695652,0.15217391304347827,ces
CTX196610745,68,13,10,12,0,3,92,569,0.7162959999999999,0.010091999999999999,0.8788039999999999,1519.41,0.12,0.36869599999999997,0.12,ces
CTX196700664A,20,1,2,0,0,2,3,12,0.7305,0.0,0.75,324.0,0.0,0.4286,1.0,ces
CTX196703423,16,30,0,0,0,0,269,1682,0.8565433333333333,0.00398,0.9901666666666668,77.27533333333334,0.03333333333333333,0.40390333333333334,0.0,ces
CTX196705420E,49,0,0,0,0,1,0,0,,,,,,,,
CTX196706503A,61,4,2,1,0,0,25,174,0.79228,0.00222,0.9430400000000001,84.85,0.0,0.34284,0.0,ces
CTX196706800,85,0,1,2,0,1,6,28,0.5822499999999999,0.0,0.86625,2155.0,0.0,0.3393,0.5,ces
CTX196801290,4,13,1,16,0,0,114,512,0.7074448275862069,0.008044827586206896,0.8669586206896551,107.1896551724138,0.0,0.39376206896551724,0.0,ces
CTX196803775A,2,0,0,0,0,1,0,0,,,,,,,,
CTX196805739,50,26,2,4,0,0,284,1666,0.8103866666666666,0.02242,0.9696866666666666,148.36233333333334,0.0,0.39685666666666664,0.0,ces
CTX196806061,13,24,1,3,0,0,240,1413,0.8095851851851852,0.013774074074074074,0.9771703703703705,114.93037037037037,0.0,0.39033703703703704,0.0,ces
CTX196806085,57,0,0,0,1,0,0,0,,,,,,,,
CTX196901057E,14,0,0,0,0,1,0,0,,,,,,,,
CTX196904440,1,32,8,10,0,0,271,1890,0.8198642857142857,0.008735714285714286,0.9744095238095237,71662.23214285714,0.047619047619047616,0.4101,0.0,ces
CTX196905555,1,25,9,11,1,4,207,1254,0.8029944444444443,0.007230555555555556,0.9423888888888889,2891.9738888888887,0.0,0.3890222222222222,0.1388888888888889,ces
CTX197000357,19,34,0,3,0,0,302,1936,0.8192567567567568,0.018883783783783782,0.9727,257.05405405405406,0.16216216216216217,0.40767027027027025,0.0,ces
CTX197001198C,28,3,121,138,5,30,151,807,0.6436709219858155,0.0,0.8436929078014185,2776.56170212766,0.0,0.22427163120567375,0.0,ces
CTX197002322,3,14,4,3,0,1,116,735,0.8318176470588236,0.015476470588235295,0.9850647058823528,149.70235294117649,0.0,0.3861,0.058823529411764705,ces
CTX197003224,3,9,7,1,3,4,47,339,0.80051,0.0,0.9249700000000001,329.387,0.0,0.44489,0.0,ces
CTX197005224B,6,4,5,2,0,3,16,94,0.7247,0.0,0.8586999999999999,538.365,0.0,0.30191666666666667,0.0,ces
CTX197005839B,16,4,3,4,1,3,19,128,0.7557125,0.025525,0.885,3900.875,0.0,0.401575,0.125,ces
CTX197100659A,31,0,0,1,0,0,3,13,0.6755,0.0,1.0,33.75,0.0,0.4286,0.0,ces
CTX197102871,28,0,0,1,0,0,6,22,0.4947,0.0,0.75,2624.0,0.0,0.3571,0.0,ces
CTX197104847G,7,2,1,0,0,0,4,22,0.7254,0.0,0.8422000000000001,178.0,0.0,0.41664999999999996,0.5,ces
CTX197105661I,22,0,0,1,0,0,1,4,0.654,0.0,0.9958,9792.0,0.0,0.3333,0.0,ces
CTX197106439A,23,18,3,10,0,0,176,1167,0.7822928571428571,0.0005964285714285714,0.9188964285714285,1368.9217857142855,0.07142857142857142,0.41253214285714285,0.0,ces
CTX197106710A,41,26,4,13,1,63,223,1385,0.7720538461538461,0.01616153846153846,0.9283025641025642,111.06487179487179,0.02564102564102564,0.3053897435897436,0.0,ces
CTX197200849,3,28,1,1,0,0,231,1617,0.8421448275862069,0.0032275862068965517,0.9617689655172414,222.0344827586207,0.0,0.41898620689655175,0.034482758620689655,ces
CTX197202934A,21,0,2,1,1,1,3,13,0.6713,0.0,0.75,54.5,0.0,0.25,0.0,ces
CTX197204430,42,29,0,1,0,0,276,1692,0.84384,0.011613333333333333,0.9979433333333333,119.125,0.0,0.41284000000000004,0.0,ces
CTX197206113D,17,25,21,37,4,1,192,1045,0.715083870967742,0.008266129032258063,0.8787306451612903,929.6370967741935,0.0,0.31297419354838707,0.0,ces
CTX197207196,2,1,1,0,1,1,3,16,0.7195,0.0333,0.8091,324.0,0.0,0.375,0.0,ces
CTX197207925,92,0,14,44,1,19,50,214,0.6337295454545454,0.002272727272727273,0.8154454545454546,25692.107954545456,0.0,0.1968340909090909,0.0,ces
CTX197301283,24,14,1,12,0,1,158,985,0.6992538461538461,0.036546153846153846,0.8758269230769231,224.01461538461538,0.07692307692307693,0.3287038461538462,0.0,ces
CTX197302984,9,41,55,35,32,13,245,1387,0.7156868421052632,0.0007671052631578947,0.9234131578947369,3060.596842105263,0.0,0.29706184210526315,0.013157894736842105,ces
CTX197303851,3,39,14,119,2,11,165,775,0.6177158227848101,0.0,0.7923677215189873,194.3825316455696,0.0,0.14081392405063292,0.0,ces
CTX197305383,2,3,3,4,0,1,29,189,0.7360142857142857,0.0071428571428571435,0.8808285714285714,1021.66,0.0,0.3936428571428571,0.0,ces
CTX197305802,1,5,5,5,0,8,51,347,0.73724,0.014169999999999999,0.86585,629.3,0.0,0.34961000000000003,0.0,ces
CTX197306327,3,8,8,5,0,6,42,333,0.7380384615384615,0.010569230769230772,0.8761923076923076,764.74,0.0,0.3186769230769231,0.0,ces
CTX197306984,17,20,2,3,1,0,172,1107,0.8182521739130435,0.008956521739130436,0.9428086956521738,102.91304347826087,0.0,0.38371739130434784,0.0,ces
CTX197307626,2,8,8,8,2,6,50,392,0.73584375,0.020837500000000002,0.87309375,3563.65625,0.0,0.35093125,0.0,ces
CTX197400106,16,13,0,10,2,1,207,1182,0.7373956521739131,0.01112608695652174,0.892595652173913,149.54347826086956,0.0,0.35813913043478257,0.0,ces
CTX197400754,9,20,8,14,4,1,159,928,0.7554441176470588,0.0047470588235294115,0.8951529411764706,659.4117647058823,0.058823529411764705,0.4222911764705883,0.20588235294117646,ces
CTX197401651,1,6,11,11,0,6,52,325,0.6903176470588236,0.040358823529411766,0.8294647058823529,1684.095294117647,0.17647058823529413,0.33852941176470586,0.0,ces
CTX197401727,1,3,3,2,1,1,17,100,0.6966,0.0,0.8526,986.4,0.0,0.33094,0.0,ces
CTX197402831,62,5,2,4,0,0,50,342,0.7516666666666667,0.009255555555555557,0.9471333333333334,1396.5133333333333,0.1111111111111111,0.32101111111111114,0.0,ces
CTX197403596,9,3,10,4,4,2,16,126,0.7238142857142857,0.019528571428571426,0.8274285714285714,20136.85714285714,0.0,0.2612285714285714,0.0,ces
CTX197406473,71,14,9,31,5,4,163,927,0.66166,0.012482222222222221,0.8785444444444445,3447.022444444445,0.08888888888888889,0.30722222222222223,0.0,ces
CTX197408572,25,0,3,6,0,1,30,129,0.6163500000000001,0.0,0.75,657.25,0.0,0.40455,0.0,ces
CTX197409063,28,0,4,0,1,4,0,0,,,,,,,,
CTX197502827,1,16,6,11,0,1,129,842,0.7678703703703703,0.011762962962962963,0.9553518518518518,100908.75925925926,0.037037037037037035,0.393,0.0,ces
CTX197504140D,54,6,8,15,2,1,35,181,0.6739952380952381,0.0,0.8481761904761904,1232.3023809523809,0.0,0.1888,0.0,ces
CTX197507085,76,15,4,3,1,0,143,847,0.8002333333333334,0.015605555555555555,0.9793277777777778,136.9788888888889,0.0,0.35817777777777776,0.0,ces
CTX197508530,35,27,1,2,0,0,205,1556,0.8578655172413793,0.005172413793103448,0.9622241379310345,213.34448275862067,0.0,0.4161034482758621,0.0,ces
CTX197509472,22,24,2,2,0,0,223,1374,0.8047500000000001,0.006811538461538461,0.9822884615384615,112.6776923076923,0.038461538461538464,0.3731884615384615,0.0,ces
CTX197509472U,22,0,0,1,0,0,1,3,0.597,0.0,0.8176,30.12,0.0,0.0,0.0,ces
CTX197600960,4,11,2,3,1,0,118,672,0.7467928571428571,0.01582857142857143,0.8839785714285714,131.98214285714286,0.35714285714285715,0.3497142857142857,0.07142857142857142,ces
CTX197601775,2,5,3,6,2,1,40,295,0.7493727272727273,0.006063636363636363,0.9664454545454546,868.3636363636364,0.09090909090909091,0.38015454545454547,0.0,ces
CTX197603100A,92,30,0,5,1,0,263,1518,0.7854114285714285,0.01298857142857143,0.9735514285714286,181.0857142857143,0.14285714285714285,0.4024457142857143,0.0,ces
CTX197604224,24,1,0,0,0,0,2,6,0.7433,0.0,0.8106,63.75,0.0,0.3333,0.0,ces
CTX197606672,1,13,13,15,2,2,85,539,0.7093857142857143,0.008189285714285715,0.9246249999999999,8090.044642857143,0.03571428571428571,0.42416785714285715,0.21428571428571427,ces
CTX197607438,57,28,1,1,1,0,227,1447,0.8275241379310345,0.014872413793103448,0.9700793103448276,145.10344827586206,0.0,0.4189655172413793,0.0,ces
CTX197700832,43,6,6,3,0,1,25,139,0.7674666666666666,0.0,0.9218777777777779,955.8055555555555,0.0,0.35838888888888887,0.0,ces
CTX197702723,140,0,0,2,0,0,2,4,0.5927,0.0,0.75,46.75,0.0,0.0,0.0,ces
CTX197703314,74,21,1,5,4,0,216,1359,0.8144461538461538,0.008492307692307691,0.9717115384615386,506.4207692307692,0.0,0.3822884615384616,0.0,ces
CTX197704782A,33,28,1,3,1,1,298,1839,0.8307967741935484,0.009370967741935483,0.9831451612903226,149.8790322580645,0.03225806451612903,0.41125161290322576,0.0,ces
CTX197706199,26,13,8,52,15,11,204,1266,0.6191800000000001,0.043370769230769234,0.88978,3684645.9384615384,0.03076923076923077,0.36678307692307693,0.0,ces
CTX197801492,1,18,10,14,0,2,170,1107,0.785175,0.006296875,0.957278125,104492.69125,0.0625,0.414446875,0.0,ces
CTX197802772,442,9,3,1,1,0,76,496,0.8448,0.00458,0.99077,14452.788,0.0,0.37903,0.0,ces
CTX197804988D,30,2,0,0,0,0,13,76,0.7435,0.0,0.8695999999999999,107.125,0.0,0.43385,0.0,ces
CTX197808459,2,14,4,3,0,2,117,789,0.8078941176470588,0.006070588235294117,0.9646352941176471,755.6764705882352,0.0,0.41161176470588234,0.0,ces
CTX197901495,93,22,7,5,0,2,127,891,0.7132555555555555,0.008288888888888889,0.8464111111111111,243.15259259259258,0.0,0.3826296296296296,0.1111111111111111,ces
CTX197904551,1,12,11,13,1,1,68,352,0.712716,0.00458,0.9019159999999999,4219.9952,0.04,0.37101599999999996,0.24,ces
CTX197907372,31,25,5,7,1,4,265,1703,0.7781781249999999,0.010334375,0.9469125,1152.40625,0.0,0.3920375,0.0,ces
CTX197908193,160,0,1,1,0,1,1,11,0.3201,0.0,0.75,11072.0,0.0,0.8,1.0,ces
CTX198001925,23,2,2,8,0,1,23,134,0.62549,0.01333,0.8780100000000001,934.6630000000001,0.0,0.28434,0.0,ces
CTX198002695A,14,0,1,2,0,0,16,81,0.6717500000000001,0.0,0.81735,614.0,0.0,0.4031,0.0,ces
CTX198005273B,32,19,2,8,0,2,247,1149,0.7477592592592592,0.03807037037037037,0.8773296296296296,113.74074074074075,0.0,0.3231703703703704,0.037037037037037035,ces
CTX198006141,2,18,3,1,0,0,135,950,0.8474421052631578,0.0016421052631578946,0.9855210526315791,244.8852631578947,0.0,0.39836315789473686,0.0,ces
CTX198006869,48,25,0,4,0,0,258,1562,0.767848275862069,0.014889655172413791,0.918151724137931,99.31896551724138,0.0,0.36713103448275863,0.0,ces
CTX198007229B,98,1,0,0,0,1,3,20,0.7444,0.0,0.75,278.0,0.0,0.3333,0.0,ces
CTX198101310A,98,0,8,4,16,2,4,15,0.55755,0.0,0.75,118.5325,0.0,0.25,0.0,ces
CTX198102263A,20,0,0,1,0,0,2,4,0.5985,0.0,0.9905,27.5,0.0,0.0,1.0,ces
CTX198104561,1,8,2,3,2,1,86,492,0.7491090909090908,0.023863636363636365,0.9099090909090909,228.63636363636363,0.0,0.3697909090909091,0.0,ces
CTX198105295A,15,0,1,1,2,1,1,8,0.638,0.1,0.75,38656.0,0.0,0.3333,0.0,ces
CTX198105461,1,11,10,12,2,3,115,741,0.7741913043478261,0.0031043478260869566,0.9329130434782609,2372.766086956522,0.0,0.41365217391304343,0.0,ces
CTX198200905,33,0,1,1,1,1,2,7,0.557,0.0,0.8623,17152.0,0.0,0.5,0.0,ces
CTX198203356,6,4,2,1,0,0,36,227,0.7837799999999999,0.038900000000000004,0.9373799999999999,123.08800000000001,0.0,0.43251999999999996,0.0,ces
CTX198204084,36,28,0,3,0,0,273,1770,0.8301064516129032,0.00912258064516129,0.9803258064516129,113.80451612903227,0.0,0.40025483870967743,0.0,ces
CTX198204810,56,15,48,33,39,5,76,436,0.7025333333333333,0.0019895833333333332,0.8584583333333334,2679.9427083333335,0.041666666666666664,0.26725,0.0,ces
CTX198204879M,25,1,0,0,0,0,1,4,0.855,0.0,0.981,245.0,0.0,0.6667,1.0,ces
CTX198205051A,3,0,1,1,0,1,4,20,0.6483,0.2125,0.75,296.0,0.0,0.5,0.0,ces
CTX198301299,1,16,8,7,1,4,158,967,0.8025347826086957,0.016069565217391304,0.9399826086956523,10161.423913043478,0.0,0.41731304347826087,0.043478260869565216,ces
CTX198302416A,73,4,3,8,0,1,62,335,0.6082916666666667,0.0,0.8668166666666667,9325.479166666666,0.0,0.30717500000000003,0.0,ces
CTX198303593,50,23,3,5,0,0,235,1296,0.7773714285714286,0.007853571428571429,0.9754357142857143,2184.0042857142857,0.0,0.3879357142857143,0.0,ces
CTX198303943A,39,2,1,2,0,0,23,131,0.7060500000000001,0.0,0.8125,82.625,0.0,0.244875,0.0,ces
CTX198400877A,4,0,4,5,1,1,15,66,0.6305799999999999,0.039,0.81652,194.974,0.0,0.25916,0.0,ces
CTX198401875,43,1,1,4,0,0,27,134,0.65316,0.0252,0.9681200000000001,942.476,0.0,0.32274,0.0,ces
CTX198402662,10,7,13,20,1,6,84,510,0.6912555555555555,0.003703703703703704,0.7904407407407407,546398.0,0.037037037037037035,0.3873111111111111,0.0,ces
CTX198500530,33,2,1,22,0,1,156,652,0.5696166666666667,0.025620833333333332,0.8179708333333333,459.84375,0.041666666666666664,0.3441666666666667,0.0,ces
CTX198501641,1,7,1,1,1,0,102,663,0.8549875,0.0165,0.936975,86.15625,0.0,0.3830875,0.0,ces
CTX198503246,14,3,1,2,0,0,50,282,0.7136,0.09388,0.98826,198.8,1.8,0.4024,0.0,ces
CTX198504206,1,6,3,3,0,0,67,465,0.7772888888888888,0.006633333333333334,0.9087777777777778,661.8333333333334,0.0,0.37987777777777776,0.1111111111111111,ces
CTX198600437,8,27,0,1,0,0,242,1628,0.8582178571428571,0.007625000000000001,0.9963749999999999,171.06678571428571,0.03571428571428571,0.4032178571428572,0.0,ces
CTX198602032,12,23,81,118,15,57,248,923,0.6226382978723405,0.013416312056737588,0.8088304964539007,12899.366595744681,0.0,0.10059503546099291,0.0070921985815602835,ces
