file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX194600222,1,8,4,6,1,0,70,422,0.7336071428571429,0.0033928571428571428,0.9083571428571429,846.7214285714286,0.21428571428571427,0.3974857142857143,0.45276428571428573,0.07142857142857142,ces
MTX194601130,1,4,1,5,1,0,34,197,0.7119222222222222,0.0064777777777777785,0.8878777777777778,911.7722222222224,0.1111111111111111,0.3828111111111111,0.5268555555555555,0.2222222222222222,ces
MTX194602129,1,9,4,3,0,0,46,324,0.7721416666666667,0.013541666666666667,0.8458583333333333,852.7091666666665,0.0,0.41785,0.5103083333333333,0.16666666666666666,ces
MTX194602989,1,11,4,1,1,0,37,315,0.8018000000000001,0.004441666666666667,0.9150999999999999,560.305,0.0,0.37469166666666665,0.4734416666666667,0.16666666666666666,ces
MTX194700758,1,4,4,5,2,0,40,193,0.6550444444444444,0.06397777777777777,0.8281888888888889,1068.448888888889,0.3333333333333333,0.3563,0.578,0.0,ces
MTX194701553,2,12,1,3,3,0,71,527,0.7675333333333333,0.014839999999999999,0.9082533333333332,814.544,0.2,0.41138,0.5424533333333332,0.0,ces
MTX194800123,5,12,0,7,1,0,104,663,0.6948947368421052,0.012836842105263159,0.9391157894736842,387.4031578947368,0.05263157894736842,0.2884315789473684,0.5749421052631579,0.0,ces
MTX194800839,1,34,10,4,3,0,128,928,0.7959052631578947,0.019342105263157893,0.9330631578947369,588.2034210526316,0.13157894736842105,0.40090526315789476,0.510478947368421,0.13157894736842105,ces
MTX194900081,16,31,0,4,3,0,285,1888,0.8090228571428572,0.03139714285714286,0.9685,479.4222857142857,0.08571428571428572,0.39542,0.5090314285714286,0.0,ces
MTX195000579,10,10,5,3,5,0,141,731,0.7571615384615384,0.0073692307692307685,0.9567692307692308,1272.316923076923,0.38461538461538464,0.3966692307692308,0.5442,0.0,ces
MTX195001022,3,1,0,1,0,0,4,25,0.68835,0.025,0.76545,604.06,0.0,0.4722,0.2222,0.0,ces
MTX195001467,2,18,12,5,2,0,66,411,0.7717434782608695,0.019178260869565218,0.8905521739130435,747.184347826087,0.043478260869565216,0.3576304347826087,0.4393130434782609,0.21739130434782608,ces
MTX195100569,2,8,6,4,1,1,49,322,0.7316666666666666,0.07454166666666667,0.889725,832.1183333333333,0.16666666666666666,0.4345833333333333,0.5738,0.16666666666666666,ces
MTX195100878,42,38,1,2,0,0,303,2054,0.8003375,0.030102500000000004,0.9779574999999999,689.62175,0.125,0.4104,0.534455,0.0,ces
MTX195200247,43,13,19,8,118,0,52,216,0.7316571428571429,0.008095238095238096,0.9386142857142856,846.8366666666667,0.0,0.3684904761904762,0.48157619047619055,0.0,ces
MTX195203035,2,34,4,1,2,0,151,993,0.8282542857142857,0.009285714285714286,0.94764,633.2131428571429,0.0,0.4190428571428571,0.4976285714285715,0.11428571428571428,ces
MTX195400366e,13,2,1,0,1,0,4,29,0.8294999999999999,0.0,0.99495,850.0,0.0,0.44505,0.5164500000000001,0.0,ces
MTX195401664,180,35,4,1,1,0,293,1896,0.8459361111111111,0.009075,0.9729722222222222,434.3436111111111,0.0,0.4091916666666667,0.504,0.0,ces
MTX195500739,47,0,2,0,3,0,0,0,,,,,,,,,
MTX195600086,23,1,4,6,1,0,34,196,0.6490428571428571,0.06404285714285714,0.7509142857142858,3172.0899999999997,0.2857142857142857,0.32925714285714286,0.42701428571428574,0.14285714285714285,ces
MTX195701084,17,27,0,1,3,0,169,1329,0.828482142857143,0.013542857142857145,0.9739285714285714,557.5971428571428,0.03571428571428571,0.43279999999999996,0.5250571428571429,0.0,ces
MTX195800591,1,5,3,3,0,0,33,223,0.7519875,0.021875,0.9469875,600.36875,0.0,0.354575,0.3980875,0.0,ces
MTX195900318,2,4,0,5,0,0,44,211,0.7039222222222222,0.013577777777777779,0.8790333333333333,2043.0422222222223,0.0,0.40155555555555555,0.4981,0.0,ces
MTX195901493,31,0,1,2,1,0,37,118,0.64605,0.16144999999999998,0.8678,738.555,0.0,0.42435,0.27765,0.0,ces
MTX195903041,115,26,1,5,0,0,120,1037,0.7969096774193548,0.021238709677419355,0.9476064516129032,655.3983870967742,0.12903225806451613,0.3838741935483871,0.5390870967741935,0.0,ces
MTX195904331,64,0,0,1,0,0,2,12,0.6776,0.0,0.75,633.0,0.0,0.3333,0.8333,0.0,ces
MTX196000680,2,44,14,17,0,0,236,1895,0.7467901639344262,0.033491803278688524,0.9191524590163934,1079.764918032787,0.18032786885245902,0.37805081967213117,0.46208524590163935,0.0,ces
MTX196001619,1,5,3,5,1,0,36,226,0.71482,0.04167,0.8712799999999999,1052.2069999999999,0.2,0.37429,0.43213,0.1,ces
MTX196003260,1,3,1,3,0,0,21,126,0.6720166666666666,0.00555,0.8811,1469.6466666666665,0.16666666666666666,0.34536666666666666,0.40536666666666665,0.0,ces
MTX196100298,3,21,3,3,4,0,153,1086,0.8323166666666667,0.010791666666666666,0.9559333333333333,420.05875,0.0,0.37822500000000003,0.5081833333333333,0.0,ces
MTX196101432,25,21,2,14,19,0,156,969,0.7355571428571428,0.002857142857142857,0.8747942857142856,566.4608571428572,0.05714285714285714,0.34234857142857145,0.4962457142857143,0.0,ces
MTX196200013,7,19,4,8,0,0,212,1271,0.7919111111111111,0.04471851851851852,0.9333037037037037,492.4551851851852,0.07407407407407407,0.3773740740740741,0.49397037037037034,0.0,ces
MTX196201901,1,9,5,3,1,0,40,301,0.7664666666666666,0.030358333333333334,0.8386583333333334,869.5766666666667,0.08333333333333333,0.3793416666666667,0.44926666666666665,0.0,ces
MTX196202246b,64,0,3,3,0,1,9,53,0.5568,0.15416666666666667,0.7658333333333333,618.2266666666667,0.3333333333333333,0.5412666666666667,0.5412666666666667,0.0,ces
