file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX194605560,4,27,8,5,2,0,195,1210,0.811128125,0.02335625,0.898178125,1060.13375,0.0,0.388503125,0.47851875,0.0625,ces
CTX194606617,1,12,15,6,4,2,36,195,0.7577611111111111,0.0,0.9259833333333334,1189.0994444444445,0.05555555555555555,0.4170888888888889,0.4656,0.2777777777777778,ces
CTX194704664,1,6,6,18,11,4,108,534,0.6618,0.069375,0.8477791666666666,4298.31875,0.5,0.4238875,0.39655833333333335,0.0,ces
CTX194707457,7,5,1,1,0,0,31,224,0.7710333333333333,0.0023833333333333332,0.82925,833.765,0.0,0.3888666666666667,0.5336,0.0,ces
CTX194802671,3,8,4,0,0,0,9,92,0.847875,0.0125,0.8078,1091.175,0.0,0.3545625,0.479325,0.0,ces
CTX194805355,1,9,14,4,2,5,28,151,0.7832461538461538,0.032692307692307694,0.8788769230769231,1425.966153846154,0.0,0.4035769230769231,0.46226923076923077,0.3076923076923077,ces
CTX194901377,1,0,1,0,2,0,0,0,,,,,,,,,None
CTX194902898,1,11,9,4,4,3,28,152,0.7716066666666667,0.01805333333333333,0.9035933333333334,1155.1013333333333,0.0,0.41458,0.45182666666666665,0.13333333333333333,ces
CTX195000423,1,13,10,3,2,3,37,235,0.81629375,0.0,0.94184375,1409.42625,0.0,0.41569375000000003,0.4788875,0.1875,ces
CTX195002364,1,8,8,4,0,1,41,228,0.747375,0.010025000000000001,0.8910583333333334,1321.2,0.0,0.4002583333333333,0.4852083333333333,0.08333333333333333,ces
CTX195003808,1,17,12,7,6,0,95,589,0.7572791666666667,0.012499999999999999,0.9035958333333333,1321.2008333333333,0.125,0.4290791666666667,0.4730208333333333,0.16666666666666666,ces
CTX195006990,1,14,11,6,2,2,77,524,0.776215,0.012135,0.89232,1149.5875,0.1,0.36744,0.44152500000000006,0.15,ces
CTX195100667,45,40,31,14,21,6,156,1297,0.7957333333333333,0.011814814814814814,0.9286685185185185,4087.9137037037035,0.0,0.3902592592592593,0.518312962962963,0.0,ces
CTX195101731,5,0,1,0,2,1,0,0,,,,,,,,,
CTX195105162,9,0,1,1,0,1,4,16,0.6294,0.15,0.9896,5999.35,0.0,0.5,0.25,0.0,ces
CTX195105604,13,17,74,16,117,10,61,390,0.7065454545454545,0.05732121212121212,0.8673242424242424,3645.925757575758,0.06060606060606061,0.36026060606060606,0.42093636363636366,0.030303030303030304,ces
CTX195200523,1,8,12,3,5,6,28,183,0.7748363636363638,0.03598181818181818,0.8286363636363636,988.3536363636363,0.0,0.3603818181818182,0.4398,0.0,ces
CTX195201365,5,32,1,0,0,0,290,1891,0.88931875,0.00594375,0.991803125,413.67375,0.09375,0.41275625,0.513075,0.0,ces
CTX195202198,1,3,2,0,1,1,13,107,0.854,0.0111,0.9064,839.5966666666667,0.0,0.37346666666666667,0.48166666666666663,0.0,ces
CTX195204623,1,0,0,2,0,0,2,12,0.62805,0.0,0.8747,1420.3449999999998,0.0,0.25,0.625,0.5,ces
CTX195205333,2,1,1,0,0,1,4,27,0.8341,0.0,0.9999,1477.68,0.0,0.3636,0.4091,0.0,ces
CTX195300316,3,10,12,3,3,6,38,290,0.8081615384615385,0.041023076923076926,0.8636615384615385,1110.8623076923077,0.15384615384615385,0.4005923076923077,0.40553846153846157,0.0,ces
CTX195300641,5,20,51,19,46,4,63,406,0.6857871794871795,0.060469230769230775,0.8819871794871795,1627.52,0.05128205128205128,0.4019153846153846,0.49827948717948717,0.0,ces
CTX195302046,1,32,1,5,1,0,278,2182,0.8425405405405405,0.012218918918918919,0.9928486486486486,727.5586486486486,0.10810810810810811,0.4069864864864865,0.5203756756756757,0.0,ces
CTX195304281,1,9,9,7,6,2,34,156,0.72898125,0.03051875,0.87025,1416.079375,0.125,0.37117500000000003,0.37956875,0.3125,ces
CTX195305278,8,17,0,2,1,0,159,1128,0.8744052631578948,0.014036842105263158,0.9392052631578947,772.6157894736842,0.0,0.3740842105263158,0.5134842105263158,0.0,ces
CTX195400736,3,24,9,5,2,3,123,708,0.8066655172413794,0.013879310344827587,0.9265689655172413,1540.871724137931,0.10344827586206896,0.39666206896551726,0.44306206896551725,0.06896551724137931,ces
CTX195404409,2,14,14,5,6,2,50,259,0.7803894736842105,0.002631578947368421,0.9211684210526315,1138.3921052631579,0.05263157894736842,0.3874315789473684,0.5113526315789474,0.10526315789473684,ces
CTX195501600,1,27,5,3,4,1,291,1724,0.83735,0.013283333333333334,0.95421,787.6476666666666,0.06666666666666667,0.39248666666666665,0.42195333333333335,0.0,ces
CTX195503919,6,2,2,2,0,1,6,65,0.737725,0.0125,0.847075,1142.2025,0.0,0.345825,0.409775,0.0,ces
CTX195601864,4,30,2,2,1,0,246,1801,0.88391875,0.0010656250000000002,0.972378125,618.00875,0.03125,0.3964625,0.514346875,0.0,ces
CTX195605126,35,0,0,2,1,0,3,20,0.5975,0.0,0.87485,954.825,0.0,0.6818,0.4091,1.0,ces
CTX195701743,48,31,22,4,29,8,118,775,0.80152,0.017977142857142858,0.89942,1072.049142857143,0.11428571428571428,0.3477657142857143,0.4854514285714286,0.0,ces
CTX195704401,10,27,2,7,8,2,186,1177,0.7898058823529412,0.0351764705882353,0.894414705882353,811.2864705882353,0.08823529411764706,0.39450588235294115,0.5000647058823529,0.0,ces
CTX195705685B,13,1,0,2,1,0,7,56,0.6573666666666667,0.03333333333333333,0.8710666666666667,1142.93,0.0,0.3514333333333333,0.49910000000000004,0.6666666666666666,ces
CTX195800791,82,0,2,0,1,4,0,0,,,,,,,,,
CTX195801585,1,10,4,1,1,0,71,479,0.8411727272727273,0.0026636363636363637,0.9546636363636364,1078.9772727272727,0.0,0.43478181818181816,0.532109090909091,0.0,ces
CTX195802353B,25,31,6,2,2,3,182,1297,0.8132878787878788,0.012133333333333335,0.896369696969697,1614.8254545454545,0.030303030303030304,0.332030303030303,0.5097515151515152,0.0,ces
CTX195803242,2,5,2,1,0,0,25,173,0.8126833333333333,0.013333333333333334,0.9556166666666667,1176.635,0.16666666666666666,0.3817166666666667,0.4680166666666667,0.0,ces
CTX195805462,4,39,1,2,1,0,281,2203,0.8724292682926829,0.04784878048780488,0.9844268292682927,333.40780487804875,0.04878048780487805,0.3940463414634146,0.5370560975609756,0.0,ces
CTX195805894,1,22,17,7,5,2,89,619,0.7941310344827587,0.03839655172413793,0.9079310344827586,1137.3893103448277,0.0,0.41683448275862073,0.41970689655172416,0.13793103448275862,ces
CTX195901119,15,20,4,12,4,4,98,619,0.767075,0.011978125000000001,0.8644031249999999,631.6990625,0.15625,0.366203125,0.43916875,0.0,ces
CTX195901885,32,5,32,4,98,2,12,70,0.7693888888888889,0.0,0.9849222222222223,1606.5877777777778,0.0,0.4598777777777777,0.5463,0.0,ces
CTX195902663,19,28,9,6,3,1,242,1714,0.8186264705882353,0.0057323529411764705,0.9646911764705883,520.9655882352941,0.029411764705882353,0.38976764705882355,0.509814705882353,0.0,ces
CTX195903276,8,33,0,4,0,0,272,2111,0.8627621621621622,0.010721621621621621,0.9839216216216216,607.4975675675676,0.02702702702702703,0.4228837837837838,0.4978027027027027,0.0,ces
CTX195904608,99,0,2,1,3,0,5,19,0.5766,0.0,0.9277,621.83,0.0,0.5,0.8333,0.0,ces
CTX195906214,3,22,0,1,1,1,172,1183,0.8970999999999999,0.0027608695652173916,0.9925565217391304,542.1739130434783,0.0,0.40483043478260866,0.49017826086956523,0.0,ces
CTX195906583,31,31,11,8,6,4,226,1374,0.8313230769230768,0.01154102564102564,0.960474358974359,885.7969230769231,0.02564102564102564,0.38771282051282047,0.47706666666666664,0.05128205128205128,ces
CTX195906583V,21,5,5,4,1,2,26,133,0.7611111111111111,0.0,0.9068111111111112,583.7155555555556,0.0,0.2444888888888889,0.4889222222222222,0.1111111111111111,ces
CTX196001290,92,23,32,8,27,4,108,703,0.7782870967741935,0.018461290322580644,0.9351548387096774,1057.4245161290323,0.0,0.3722483870967742,0.4880516129032258,0.0,ces
CTX196003252,2,3,0,1,0,0,14,96,0.793975,0.015625,0.900675,1062.3500000000001,0.0,0.3986,0.43227499999999996,0.0,ces
CTX196005565,41,2,3,0,5,0,9,58,0.7386,0.0458,0.8531,1796.29,0.0,0.39385000000000003,0.52555,0.0,ces
CTX196006153,75,2,0,0,0,0,14,86,0.80565,0.0,0.8745499999999999,337.125,0.0,0.3137,0.5046999999999999,0.0,ces
CTX196100550A,100,22,1,6,4,4,217,1396,0.80175,0.019857142857142858,0.9856821428571428,683.5782142857142,0.03571428571428571,0.3943,0.5277071428571428,0.0,ces
CTX196104809,3,1,2,0,2,0,2,6,0.7929,0.0,0.75,80.31,0.0,0.5,0.25,1.0,ces
CTX196106884,11,31,2,5,2,0,226,1712,0.8504499999999999,0.010933333333333333,0.9751222222222222,630.5483333333333,0.027777777777777776,0.39445555555555556,0.5006472222222222,0.0,ces
CTX196202774,19,0,0,0,1,1,0,0,,,,,,,,,
CTX196206406,24,27,1,2,1,1,274,1682,0.8381689655172413,0.007575862068965517,0.9978724137931034,552.6275862068965,0.06896551724137931,0.4259034482758621,0.5334379310344828,0.0,ces
CTX196207827,2,36,1,4,2,1,214,2195,0.8283200000000001,0.0175825,0.9326000000000001,570.7792499999999,0.025,0.39215,0.4743575,0.0,ces
CTX196303082A,27,17,17,8,15,9,62,413,0.752868,0.0,0.9525319999999999,1702.2472,0.0,0.399836,0.554144,0.0,ces
CTX196306858,179,17,8,3,2,1,90,565,0.7969999999999999,0.014660000000000001,0.9244899999999999,850.122,0.0,0.368525,0.50631,0.0,ces
CTX196403509,1,15,6,3,4,2,91,689,0.8452722222222222,0.0012611111111111113,0.9305222222222223,1171.206111111111,0.0,0.42564444444444444,0.4987333333333333,0.0,ces
CTX196406991,35,38,2,0,1,2,332,2294,0.9022605263157895,0.009978947368421054,0.9932447368421052,479.58236842105254,0.02631578947368421,0.41233421052631575,0.49526315789473685,0.0,ces
CTX196500805,2,24,1,2,4,0,223,1641,0.8815961538461538,0.006880769230769231,0.9902884615384615,508.5846153846154,0.07692307692307693,0.41009999999999996,0.5198192307692308,0.0,ces
CTX196503540A,8,4,2,1,0,0,14,74,0.7569600000000001,0.04066,0.86434,546.174,0.0,0.35414,0.5736399999999999,0.0,ces
CTX196507901,3,51,0,5,0,1,492,3586,0.8599500000000001,0.017273214285714288,0.9678196428571428,654.3973214285714,0.07142857142857142,0.3744125,0.5106303571428572,0.0,ces
CTX196607206C,13,18,11,0,9,0,90,703,0.9024111111111112,0.007772222222222222,0.9955055555555555,359.17333333333335,0.0,0.39377222222222225,0.5039777777777777,0.0,ces
CTX196608780,1,39,8,6,4,2,312,1905,0.81114,0.03064,0.9487555555555556,747.1577777777777,0.17777777777777778,0.39218,0.50708,0.1111111111111111,ces
CTX196610745,68,18,10,5,3,2,86,541,0.7920608695652175,0.029830434782608696,0.9018086956521738,1012.6491304347826,0.08695652173913043,0.3749130434782608,0.4415782608695652,0.08695652173913043,ces
CTX196700664A,20,0,2,0,2,1,0,0,,,,,,,,,
CTX196703423,16,30,0,0,0,0,249,1662,0.8927933333333333,0.004186666666666667,0.9902966666666667,374.384,0.03333333333333333,0.40390333333333334,0.5039133333333333,0.0,ces
CTX196705420E,49,0,0,0,1,0,0,0,,,,,,,,,
CTX196706503A,61,4,2,0,1,0,24,169,0.885375,0.008325,0.9913,334.315,0.0,0.42855,0.4211,0.0,ces
CTX196706800,85,1,1,2,0,0,9,38,0.7065,0.09443333333333333,0.8275,1471.4533333333336,0.0,0.3373,0.2857,0.3333333333333333,ces
CTX196801290,4,14,1,10,5,0,92,447,0.7082083333333333,0.009720833333333333,0.8912,1178.7195833333333,0.0,0.40774166666666667,0.4590208333333334,0.0,ces
CTX196803775A,2,1,0,0,0,0,1,5,0.7893,0.35,0.75,1732.47,0.0,0.75,0.0,1.0,ces
CTX196805739,50,27,2,3,0,0,258,1640,0.8622933333333334,0.023773333333333334,0.9697066666666667,438.197,0.0,0.39685666666666664,0.5020333333333333,0.0,ces
CTX196806061,13,25,1,1,0,1,223,1388,0.8714307692307692,0.011261538461538462,0.9855076923076923,342.7957692307692,0.0,0.39436153846153843,0.514576923076923,0.0,ces
CTX196806085,57,0,0,0,1,0,0,0,,,,,,,,,
CTX196901057E,14,1,0,0,0,0,1,10,0.7848,0.1,0.75,956.18,0.0,0.5714,0.4286,0.0,ces
CTX196904440,1,34,8,5,0,3,238,1835,0.8455102564102563,0.010064102564102565,0.9869282051282051,898.3887179487181,0.05128205128205128,0.4122307692307693,0.5487410256410257,0.0,ces
CTX196905555,1,27,9,7,5,2,194,1229,0.8258441176470589,0.006511764705882353,0.9537058823529412,841.4285294117647,0.0,0.39523823529411767,0.4994235294117647,0.08823529411764706,ces
CTX197000357,19,34,0,3,0,0,258,1892,0.8654540540540541,0.018618918918918922,0.9724810810810811,503.9989189189189,0.16216216216216217,0.40767027027027025,0.5170162162162162,0.0,ces
CTX197001198C,28,32,121,58,62,24,101,553,0.6621611111111111,0.0,0.8987955555555556,1860.5686666666666,0.0,0.3513588888888889,0.5887355555555556,0.0,ces
CTX197002322,3,15,4,2,0,1,118,768,0.8635117647058824,0.032494117647058826,0.9850647058823528,373.3629411764706,0.11764705882352941,0.38181176470588235,0.4833705882352941,0.058823529411764705,ces
CTX197003224,3,10,7,1,4,2,54,356,0.8271636363636364,0.03555454545454546,0.9197,656.53,0.09090909090909091,0.45675454545454547,0.44027272727272726,0.0,ces
CTX197005224B,6,5,5,2,2,0,20,139,0.7700000000000001,0.03571428571428571,0.844,1068.2185714285715,0.14285714285714285,0.2716142857142857,0.4480857142857143,0.0,ces
CTX197005839B,16,4,3,5,1,2,24,134,0.7010777777777778,0.09583333333333334,0.87,2347.8577777777778,0.2222222222222222,0.3701777777777778,0.4564666666666667,0.1111111111111111,ces
CTX197100659A,31,1,0,0,0,0,3,13,0.7265,0.0,1.0,535.2,0.0,0.4286,0.2857,0.0,ces
CTX197102871,28,1,0,0,0,0,6,22,0.7479,0.0,0.75,704.57,0.0,0.3571,0.4286,0.0,ces
CTX197104847G,7,1,1,0,0,1,2,9,0.7765,0.0,0.892,1399.64,0.0,0.3333,0.5,0.0,ces
CTX197105661I,22,1,0,0,0,0,1,4,0.9232,0.0,0.9958,74.68,0.0,0.3333,0.3333,0.0,ces
CTX197106439A,23,22,3,5,1,0,163,1152,0.8397851851851852,0.0007407407407407407,0.9251296296296296,679.9566666666667,0.07407407407407407,0.42781111111111114,0.5074111111111111,0.0,ces
CTX197106710A,41,28,4,3,71,1,196,1328,0.8732387096774193,0.0168741935483871,0.9693193548387097,304.3809677419355,0.03225806451612903,0.3710032258064516,0.5118709677419355,0.0,ces
CTX197200849,3,29,1,0,0,0,213,1599,0.8953689655172414,0.0033724137931034483,0.9597862068965517,529.5765517241379,0.0,0.41898620689655175,0.483,0.034482758620689655,ces
CTX197202934A,21,0,2,2,1,0,5,27,0.5703499999999999,0.125,0.75,2957.955,0.5,0.375,0.41664999999999996,0.0,ces
CTX197204430,42,24,0,2,0,4,206,1458,0.8697499999999999,0.007392307692307692,0.9984576923076923,499.15,0.0,0.4135153846153846,0.5418846153846154,0.0,ces
CTX197206113D,17,47,21,4,14,2,170,969,0.8349941176470588,0.005392156862745099,0.9015509803921569,865.2478431372549,0.0,0.3508333333333333,0.44548235294117644,0.0,ces
CTX197207196,2,0,1,0,3,0,0,0,,,,,,,,,
CTX197207925,92,32,14,4,27,1,47,185,0.8088361111111112,0.020252777777777776,0.8396694444444445,2274.4641666666666,0.0,0.3125,0.4548611111111111,0.0,ces
CTX197301283,24,16,1,11,0,0,152,992,0.7493814814814814,0.03519259259259259,0.8785703703703703,933.2340740740741,0.07407407407407407,0.31652962962962966,0.36852962962962965,0.0,ces
CTX197302984,9,48,55,9,55,9,189,1261,0.8138912280701756,0.0010964912280701754,0.9609666666666667,927.7240350877192,0.0,0.38256666666666667,0.48596842105263155,0.0,ces
CTX197303851,3,6,14,2,123,40,19,105,0.8110875,0.0354125,0.9359124999999999,1328.63375,0.0,0.4363125,0.429925,0.0,ces
CTX197305383,2,6,3,1,1,0,29,189,0.7739428571428572,0.0071428571428571435,0.8808285714285714,844.3085714285714,0.0,0.3936428571428571,0.5652142857142858,0.0,ces
CTX197305802,1,10,5,4,1,3,66,395,0.8037785714285715,0.03177142857142857,0.8449642857142857,719.7385714285714,0.0,0.3749928571428572,0.48329999999999995,0.0,ces
CTX197306327,3,12,8,3,1,3,44,356,0.80552,0.015826666666666666,0.8707666666666667,1951.036,0.0,0.33674,0.43448,0.0,ces
CTX197306984,17,21,2,0,1,2,149,1007,0.8626571428571429,0.005347619047619047,0.9610476190476189,606.3357142857143,0.0,0.3816285714285715,0.4957047619047619,0.0,ces
CTX197307626,2,14,8,2,5,3,48,367,0.8005625,0.01791875,0.8864,1392.298125,0.0,0.34780625,0.4532375,0.0,ces
CTX197400106,16,21,0,2,2,1,194,1166,0.7827173913043479,0.008434782608695653,0.8921695652173913,526.2304347826087,0.0,0.3457173913043478,0.4690478260869565,0.0,ces
CTX197400754,9,25,8,5,8,1,125,863,0.8165233333333333,0.005463333333333333,0.90619,1051.0456666666666,0.06666666666666667,0.3998933333333333,0.4752266666666667,0.13333333333333333,ces
CTX197401651,1,11,11,7,2,3,52,307,0.7605722222222222,0.02907222222222222,0.8477666666666667,1058.9683333333332,0.2222222222222222,0.35020555555555555,0.47782777777777774,0.0,ces
CTX197401727,1,3,3,2,1,1,17,94,0.73752,0.01,0.8526,2975.1580000000004,0.0,0.29402,0.5222800000000001,0.0,ces
CTX197402831,62,7,2,1,1,0,49,340,0.875675,0.010412500000000002,0.971775,879.69125,0.125,0.3611375,0.5003625,0.0,ces
CTX197403596,9,5,10,3,4,1,20,133,0.7645875,0.0349,0.8202375,2528.67125,0.0,0.291075,0.488775,0.0,ces
CTX197406473,71,27,9,7,17,3,131,859,0.7808264705882353,0.031370588235294115,0.8887735294117647,1076.1938235294117,0.11764705882352941,0.37385882352941174,0.4621235294117647,0.0,ces
CTX197408572,25,3,3,0,1,3,18,84,0.8122000000000001,0.0,0.75,384.3999999999999,0.0,0.4091,0.5455,0.0,ces
CTX197409063,28,0,4,0,5,0,0,0,,,,,,,,,
CTX197502827,1,19,6,6,0,3,113,808,0.8261360000000001,0.0045720000000000005,0.9754,1032.936,0.08,0.39444,0.458696,0.0,ces
CTX197504140D,54,8,8,0,15,1,20,141,0.870675,0.0,0.988825,1076.3275,0.0,0.4331,0.5119625,0.0,ces
CTX197507085,76,16,4,2,1,0,125,829,0.8253333333333334,0.016411111111111112,0.9738277777777777,631.6633333333334,0.0,0.35817777777777776,0.4910333333333333,0.0,ces
CTX197508530,35,28,1,0,1,0,177,1516,0.924975,0.0,0.9697142857142858,485.62607142857144,0.0,0.41310714285714284,0.4899678571428571,0.0,ces
CTX197509472,22,22,2,3,1,0,186,1335,0.82488,0.006604000000000001,0.98938,811.4844,0.04,0.38811599999999996,0.5118440000000001,0.0,ces
CTX197509472U,22,0,0,0,1,0,0,0,,,,,,,,,
CTX197600960,4,12,2,2,1,0,112,666,0.783,0.01582857142857143,0.8836857142857143,513.2492857142857,0.35714285714285715,0.3497142857142857,0.4989785714285714,0.07142857142857142,ces
CTX197601775,2,9,3,3,2,0,45,308,0.7811,0.019725000000000003,0.9692416666666667,1418.6333333333332,0.08333333333333333,0.34847500000000003,0.5484583333333334,0.0,ces
CTX197603100A,92,32,0,3,1,0,261,1516,0.8166571428571429,0.01013142857142857,0.9735457142857143,524.5748571428571,0.14285714285714285,0.4024457142857143,0.5564714285714286,0.0,ces
CTX197604224,24,0,0,0,1,0,0,0,,,,,,,,,
CTX197606672,1,13,13,12,4,3,70,478,0.715596,0.015676000000000002,0.935168,1471.5783999999999,0.08,0.42406800000000006,0.498616,0.16,ces
CTX197607438,57,23,1,5,1,1,189,1369,0.8338607142857143,0.017139285714285715,0.9789464285714286,544.5110714285714,0.0,0.41805714285714285,0.5021714285714286,0.0,ces
CTX197700832,43,5,6,4,1,0,31,154,0.7759444444444444,0.02361111111111111,0.8988777777777778,2176.0011111111107,0.0,0.3726333333333333,0.4850555555555556,0.0,ces
CTX197702723,140,0,0,0,2,0,0,0,,,,,,,,,
CTX197703314,74,23,1,1,5,1,193,1324,0.8912249999999999,0.0046875,0.9883916666666667,324.995,0.0,0.3933125,0.5060166666666667,0.0,ces
CTX197704782A,33,29,1,1,2,1,248,1741,0.8765066666666667,0.01052,0.9837066666666666,578.8606666666667,0.03333333333333333,0.41046666666666665,0.5085966666666667,0.0,ces
CTX197706199,26,38,8,20,20,13,192,1200,0.7223413793103448,0.06419137931034483,0.8831241379310345,2336.0062068965517,0.034482758620689655,0.3739224137931034,0.5331482758620689,0.0,ces
CTX197801492,1,21,10,8,3,2,145,1057,0.8215206896551724,0.005224137931034482,0.9630413793103448,1198.0558620689656,0.06896551724137931,0.4176655172413793,0.5497862068965517,0.0,ces
CTX197802772,442,10,3,0,1,0,68,488,0.89239,0.00562,0.9907600000000001,558.016,0.0,0.37903,0.5038400000000001,0.0,ces
CTX197804988D,30,1,0,1,0,0,13,76,0.6907,0.0,0.8695999999999999,1058.63,0.0,0.43385,0.6502,0.0,ces
CTX197808459,2,15,4,1,2,1,107,770,0.8441875,0.003325,0.97805,826.350625,0.0,0.41650625,0.4875125,0.0,ces
CTX197901495,93,22,7,4,0,3,118,867,0.7784461538461538,0.004119230769230769,0.8501423076923077,531.59,0.0,0.3793961538461538,0.44535384615384616,0.11538461538461539,ces
CTX197904551,1,16,11,4,3,4,59,321,0.7939999999999999,0.003225,0.90771,1204.9924999999998,0.05,0.38377,0.46418,0.2,ces
CTX197907372,31,29,5,2,3,3,244,1679,0.8467064516129033,0.012780645161290323,0.9536322580645161,667.9590322580646,0.0,0.39930645161290323,0.4846870967741935,0.0,ces
CTX197908193,160,0,1,2,0,0,2,20,0.5353,0.175,0.75,1530.255,0.0,0.4,0.45,0.5,ces
CTX198001925,23,5,2,1,2,3,15,103,0.6998833333333333,0.008333333333333333,0.87095,1521.043333333333,0.0,0.40723333333333334,0.47588333333333327,0.0,ces
CTX198002695A,14,0,1,0,0,2,0,0,,,,,,,,,
CTX198005273B,32,25,2,2,1,1,247,1136,0.796637037037037,0.04607037037037037,0.8872481481481481,365.58,0.0,0.3191333333333333,0.5579777777777778,0.0,ces
CTX198006141,2,18,3,1,0,0,119,934,0.8677789473684211,0.0016421052631578946,0.9775473684210526,688.7621052631579,0.0,0.39836315789473686,0.49870000000000003,0.0,ces
CTX198006869,48,28,0,1,0,0,244,1548,0.8261689655172414,0.016641379310344828,0.9183241379310345,400.9106896551724,0.0,0.36713103448275863,0.5263379310344828,0.0,ces
CTX198007229B,98,1,0,1,0,0,11,43,0.7001999999999999,0.0156,0.75,480.015,0.0,0.16665,0.25,0.0,ces
CTX198101310A,98,0,8,3,19,0,9,30,0.5593,0.17666666666666667,0.8332666666666667,1088.6066666666666,0.6666666666666666,0.5,0.4666666666666666,0.0,ces
CTX198102263A,20,0,0,0,1,0,0,0,,,,,,,,,
CTX198104561,1,11,2,0,2,1,82,488,0.8095454545454545,0.02097272727272727,0.9099454545454545,546.7009090909091,0.0,0.3697909090909091,0.5320454545454546,0.0,ces
CTX198105295A,15,1,1,1,2,0,2,14,0.7100500000000001,0.25,0.8654,325.26,0.5,0.54165,0.375,0.0,ces
CTX198105461,1,15,10,5,5,3,106,715,0.810685,0.0035700000000000003,0.9568099999999999,1809.4470000000001,0.0,0.4107,0.57769,0.0,ces
CTX198200905,33,1,1,0,2,0,2,7,0.7899,0.0,0.8623,1054.39,0.0,0.5,0.3333,0.0,ces
CTX198203356,6,4,2,1,0,0,36,227,0.8185600000000001,0.038900000000000004,0.9373799999999999,833.202,0.0,0.43251999999999996,0.44532,0.0,ces
