file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX194600222,1,9,4,5,1,0,70,422,0.7603214285714286,0.0033928571428571428,0.9083571428571429,759.2678571428571,0.21428571428571427,0.3974857142857143,0.45276428571428573,0.07142857142857142,ces
MTX194601130,1,6,1,3,1,0,34,197,0.7502666666666666,0.0064777777777777785,0.8878777777777778,1429.388888888889,0.1111111111111111,0.3828111111111111,0.5268555555555555,0.2222222222222222,ces
MTX194602129,1,10,4,2,0,0,46,324,0.80255,0.013541666666666667,0.8458583333333333,551.125,0.0,0.41785,0.5103083333333333,0.16666666666666666,ces
MTX194602989,1,11,4,1,1,0,37,315,0.8307416666666666,0.004441666666666667,0.9150999999999999,367.3541666666667,0.0,0.37469166666666665,0.4734416666666667,0.16666666666666666,ces
MTX194700758,1,4,4,4,2,1,39,187,0.6826,0.071975,0.8379624999999999,1215.25,0.375,0.4008375,0.52525,0.0,ces
MTX194701553,2,14,1,1,3,0,71,527,0.83048,0.014839999999999999,0.9082533333333332,284.15,0.2,0.41138,0.5424533333333332,0.0,ces
MTX194800123,5,16,0,3,1,0,104,663,0.7250052631578947,0.012836842105263159,0.9391157894736842,186.6121052631579,0.05263157894736842,0.2884315789473684,0.5749421052631579,0.0,ces
MTX194800839,1,33,10,5,3,0,128,928,0.818821052631579,0.019342105263157893,0.9330631578947369,424.875,0.13157894736842105,0.40090526315789476,0.510478947368421,0.13157894736842105,ces
MTX194900081,16,32,0,3,3,0,285,1888,0.8433028571428571,0.03139714285714286,0.9685,252.05,0.08571428571428572,0.39542,0.5090314285714286,0.0,ces
MTX195000579,10,9,5,4,5,0,141,731,0.7420538461538461,0.0073692307692307685,0.9567692307692308,4786.615384615385,0.38461538461538464,0.3966692307692308,0.5442,0.0,ces
MTX195001022,3,1,0,1,0,0,4,25,0.67505,0.025,0.76545,693.0,0.0,0.4722,0.2222,0.0,ces
MTX195001467,2,17,12,6,2,0,66,411,0.8049913043478262,0.019178260869565218,0.8905521739130435,387.7173913043478,0.043478260869565216,0.3576304347826087,0.4393130434782609,0.21739130434782608,ces
MTX195100569,2,9,6,3,1,1,49,322,0.7432,0.07454166666666667,0.889725,1144.5733333333333,0.16666666666666666,0.4345833333333333,0.5738,0.16666666666666666,ces
MTX195100878,42,38,1,1,0,1,301,2029,0.8501179487179488,0.010361538461538462,0.9838025641025641,644.4871794871794,0.07692307692307693,0.4110615384615385,0.534351282051282,0.0,ces
MTX195200247,43,18,19,3,118,0,52,216,0.7835095238095239,0.008095238095238096,0.9386142857142856,487.6309523809524,0.0,0.3684904761904762,0.48157619047619055,0.0,ces
MTX195203035,2,32,4,3,2,0,151,993,0.8661285714285714,0.009285714285714286,0.94764,324.6317142857143,0.0,0.4190428571428571,0.4976285714285715,0.11428571428571428,ces
MTX195400366e,13,2,1,0,1,0,4,29,0.9493,0.0,0.99495,51.375,0.0,0.44505,0.5164500000000001,0.0,ces
MTX195401664,180,36,4,0,1,0,293,1896,0.8847333333333334,0.009075,0.9729722222222222,157.71194444444444,0.0,0.4091916666666667,0.504,0.0,ces
MTX195500739,47,0,2,0,3,0,0,0,,,,,,,,,
MTX195600086,23,1,4,6,1,0,34,196,0.6502857142857142,0.06404285714285714,0.7509142857142858,1483.4285714285713,0.2857142857142857,0.32925714285714286,0.42701428571428574,0.14285714285714285,ces
MTX195701084,17,27,0,1,3,0,169,1329,0.8729250000000001,0.013542857142857145,0.9739285714285714,1441.4464285714287,0.03571428571428571,0.43279999999999996,0.5250571428571429,0.0,ces
MTX195800591,1,7,3,1,0,0,33,223,0.7917375,0.021875,0.9469875,311.3125,0.0,0.354575,0.3980875,0.0,ces
MTX195900318,2,6,0,3,0,0,44,211,0.7605,0.013577777777777779,0.8790333333333333,360.47222222222223,0.0,0.40155555555555555,0.4981,0.0,ces
MTX195901493,31,1,1,1,1,0,37,118,0.6815,0.16144999999999998,0.8678,376.06,0.0,0.42435,0.27765,0.0,ces
MTX195903041,115,26,1,5,0,0,120,1037,0.8346193548387097,0.021238709677419355,0.9476064516129032,327.4193548387097,0.12903225806451613,0.3838741935483871,0.5390870967741935,0.0,ces
MTX195904331,64,1,0,0,0,0,2,12,0.7282,0.0,0.75,296.0,0.0,0.3333,0.8333,0.0,ces
MTX196000680,2,46,14,15,0,0,236,1895,0.7670262295081968,0.033491803278688524,0.9191524590163934,1328.3524590163934,0.18032786885245902,0.37805081967213117,0.46208524590163935,0.0,ces
MTX196001619,1,7,3,3,1,0,36,226,0.77351,0.04167,0.8712799999999999,487.325,0.2,0.37429,0.43213,0.1,ces
MTX196003260,1,4,1,2,0,0,21,126,0.742,0.00555,0.8811,425.5833333333333,0.16666666666666666,0.34536666666666666,0.40536666666666665,0.0,ces
MTX196100298,3,22,3,2,4,0,153,1086,0.8670249999999999,0.010791666666666666,0.9559333333333333,169.21875,0.0,0.37822500000000003,0.5081833333333333,0.0,ces
MTX196101432,25,22,2,13,19,0,156,969,0.7576685714285715,0.002857142857142857,0.8747942857142856,443.87142857142857,0.05714285714285714,0.34234857142857145,0.4962457142857143,0.0,ces
MTX196200013,7,24,4,3,0,0,212,1271,0.8294592592592592,0.04471851851851852,0.9333037037037037,212.08814814814815,0.07407407407407407,0.3773740740740741,0.49397037037037034,0.0,ces
MTX196201901,1,9,5,3,1,0,40,301,0.7894916666666667,0.030358333333333334,0.8386583333333334,1271.2708333333333,0.08333333333333333,0.3793416666666667,0.44926666666666665,0.0,ces
MTX196202246b,64,0,3,3,0,1,9,53,0.5691666666666667,0.15416666666666667,0.7658333333333333,1023.6666666666666,0.3333333333333333,0.5412666666666667,0.5412666666666667,0.0,ces
MTX196301035,7,29,1,2,1,0,274,1922,0.9028709677419355,0.0017548387096774196,0.9980483870967741,258.45516129032256,0.03225806451612903,0.41400967741935485,0.4984096774193548,0.0,ces
MTX196402185,10,33,5,1,1,0,198,1384,0.8465264705882353,0.02882352941176471,0.9780147058823528,168.19117647058823,0.058823529411764705,0.38371764705882355,0.5021176470588236,0.0,ces
MTX196402692,64,29,1,1,0,0,173,1333,0.8706266666666667,0.017016666666666666,0.98807,322.31666666666666,0.0,0.4097766666666667,0.49965666666666664,0.0,ces
MTX196501096,21,0,1,0,2,0,0,0,,,,,,,,,
MTX196600014a,106,4,2,0,0,0,11,58,0.8046,0.015625,0.8749,169.3125,0.0,0.42305,0.41005,0.0,ces
MTX196600324,104,35,11,3,15,0,244,1792,0.8664999999999999,0.01436842105263158,0.9783105263157895,234.45710526315793,0.23684210526315788,0.3758105263157895,0.517242105263158,0.0,ces
MTX196601637,15,43,0,4,2,0,317,2119,0.8365829787234043,0.016827659574468086,0.9469170212765957,146.92021276595744,0.46808510638297873,0.34488297872340423,0.5620489361702128,0.0,ces
MTX196700251,2,25,4,0,2,0,213,1312,0.846816,0.013475999999999998,0.978936,252.0348,0.04,0.378812,0.5394720000000001,0.0,ces
MTX196701644,58,1,1,0,2,0,7,51,0.8966,0.0,0.9675,209.0,0.0,0.3902,0.5122,0.0,ces
MTX196800147,2,14,1,3,1,0,35,220,0.7924529411764706,0.001958823529411765,0.88,912.4264705882352,0.0,0.38690588235294116,0.4063176470588235,0.0,ces
MTX196801918,1,5,0,0,1,0,11,101,0.8897,0.01,0.892,352.25,0.0,0.39374000000000003,0.45056,0.0,ces
MTX196900057,31,35,1,3,4,0,291,1906,0.8514894736842106,0.02114473684210526,0.9643894736842105,302.11842105263156,0.18421052631578946,0.4045026315789474,0.5244605263157895,0.0,ces
MTX196901633,1,6,2,3,0,0,45,347,0.8118111111111111,0.07856666666666667,0.9308000000000001,924.2777777777778,0.2222222222222222,0.3811777777777778,0.5097444444444444,0.0,ces
MTX196902540,92,23,1,0,1,0,187,1254,0.8993173913043478,0.008030434782608696,0.9866217391304347,108.68739130434783,0.043478260869565216,0.4070869565217391,0.5099304347826087,0.0,ces
MTX196902798,12,8,5,20,26,3,142,710,0.6936928571428572,0.054575,0.8705964285714286,1977.1785714285713,0.10714285714285714,0.38189999999999996,0.46698214285714285,0.0,ces
MTX196902800,548,0,1,1,4,0,10,32,0.6216,0.135,0.75,486.0,0.0,0.5714,0.5,0.0,ces
MTX196902801b,201,0,0,0,2,0,0,0,,,,,,,,,
MTX197001029,48,2,2,1,0,0,7,38,0.7871333333333334,0.0,0.9983000000000001,572.2933333333334,0.0,0.37776666666666664,0.4666666666666666,0.0,ces
MTX197002947,23,3,1,0,1,0,30,175,0.8972333333333333,0.008333333333333333,1.0,70.91666666666667,0.0,0.42483333333333334,0.5639666666666666,0.0,ces
MTX197101416,55,1,0,0,0,0,7,28,0.7082,0.0,0.75,46.0,0.0,0.4,0.4,0.0,ces
MTX197102018,76,27,20,3,12,1,198,1485,0.86346,0.03238,0.9603566666666666,162.25833333333333,0.13333333333333333,0.40246333333333334,0.4669433333333333,0.0,ces
MTX197102280a,7,4,3,0,0,0,12,71,0.8429,0.0,0.9375,37.9675,0.0,0.37115,0.447125,0.0,ces
MTX197200133,329,0,2,0,3,0,0,0,,,,,,,,,
MTX197200475,121,26,0,0,1,0,185,1171,0.8688653846153845,0.005542307692307693,0.9780923076923076,208.06730769230768,0.0,0.4174230769230769,0.5365923076923077,0.0,ces
MTX197201066,21,25,2,0,3,0,169,1202,0.873736,0.004876,0.98622,289.31,0.0,0.433816,0.530628,0.0,ces
MTX197201928,95,24,13,2,24,0,156,1024,0.858973076923077,0.02562692307692308,0.9588884615384615,245.42307692307693,0.15384615384615385,0.4088846153846154,0.5176,0.0,ces
MTX197202075,162,34,1,5,10,0,245,1687,0.8415615384615385,0.01404871794871795,0.9370615384615385,216.88153846153844,0.02564102564102564,0.39065641025641024,0.4901205128205128,0.0,ces
