file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX192700799,3,10,4,16,2,0,211,1293,0.747,0.016676923076923075,0.9609846153846153,617.1538461538462,0.038461538461538464,0.4265884615384615,0.4962884615384615,0.0,ces
CTX193100253,45,7,0,6,0,0,120,808,0.7701076923076923,0.009000000000000001,0.9929076923076923,493.84615384615387,0.07692307692307693,0.39776153846153844,0.4685153846153846,0.0,ces
CTX193202278,10,17,53,31,96,1,170,1064,0.7156020833333333,0.020033333333333334,0.93320625,741.7708333333334,0.0,0.4050229166666666,0.44330833333333336,0.0,ces
CTX193401762,8,0,1,18,4,7,158,738,0.5144388888888889,0.11931666666666667,0.7630777777777777,1226.111111111111,1.7222222222222223,0.48672222222222217,0.5402055555555556,0.0,ces
CTX193600857,32,12,1,27,1,1,369,2141,0.7105615384615385,0.019615384615384614,0.8719769230769231,282.6730769230769,0.07692307692307693,0.3787179487179487,0.4835051282051282,0.0,ces
CTX193702477,81,0,1,2,1,6,5,14,0.5913999999999999,0.08125,0.875,709.0,0.0,0.5,0.4,0.0,ces
CTX193801636,108,9,1,20,0,1,210,1405,0.734748275862069,0.011241379310344827,0.9984310344827586,318.94827586206895,0.0,0.4015137931034483,0.48764137931034485,0.0,ces
CTX194000026,1,0,0,0,1,0,0,0,,,,,,,,,None
CTX194003457,1,0,0,0,0,1,0,0,,,,,,,,,None
CTX194005766,4,3,2,9,0,1,96,674,0.742125,0.004108333333333334,0.9678166666666667,309.3333333333333,0.08333333333333333,0.39784166666666665,0.5479916666666667,0.0,ces
CTX194103269,1,2,3,5,3,3,26,154,0.6449428571428572,0.06424285714285714,0.8214285714285714,1608.8214285714287,0.42857142857142855,0.37185714285714283,0.36358571428571423,0.14285714285714285,ces
CTX194105865,1,6,13,6,3,2,21,107,0.7415416666666667,0.0,0.8713166666666666,655.9791666666666,0.0,0.48525,0.4978916666666666,0.4166666666666667,ces
CTX194202078,1,9,16,10,3,0,42,238,0.7432,0.003289473684210526,0.8714999999999999,1021.9605263157895,0.0,0.42100526315789477,0.47261578947368416,0.2631578947368421,ces
CTX194301371,1,7,10,11,1,0,33,200,0.7414222222222222,0.013888888888888888,0.8433388888888889,639.875,0.0,0.40286666666666665,0.4701944444444444,0.2222222222222222,ces
CTX194500607,4,2,11,7,17,0,35,257,0.7330666666666666,0.0,0.9312111111111112,1126.4444444444443,0.2222222222222222,0.39693333333333336,0.5908555555555556,0.0,ces
CTX194502247,1,8,13,18,2,0,58,391,0.7221230769230769,0.005219230769230769,0.9208423076923077,540.7788461538462,0.038461538461538464,0.40295384615384616,0.49467692307692307,0.11538461538461539,ces
CTX194600079,1,17,14,13,3,2,94,590,0.7503733333333333,0.006196666666666667,0.92057,360.175,0.0,0.39727666666666667,0.52514,0.16666666666666666,ces
CTX194601392,1,14,15,11,4,2,91,591,0.768296,0.004096,0.898492,389.24,0.0,0.39813200000000004,0.47989600000000004,0.08,ces
CTX194603858,5,24,0,28,0,0,489,3262,0.7194961538461538,0.008928846153846155,0.9349711538461538,2026.3461538461538,0.038461538461538464,0.3774576923076923,0.5279519230769231,0.0,ces
CTX194604284,4,9,45,60,34,4,211,1365,0.6746289855072464,0.028850724637681163,0.8457405797101449,1351.7898550724638,0.014492753623188406,0.34382028985507246,0.4919579710144928,0.0,ces
CTX194604320B,47,0,4,4,1,3,9,63,0.685825,0.05,0.75075,685.25,0.0,0.36025,0.50275,0.0,ces
CTX194605560,4,12,8,19,2,1,193,1188,0.7390516129032257,0.022496774193548386,0.902958064516129,455.93548387096774,0.0,0.39223870967741936,0.4822258064516129,0.06451612903225806,ces
CTX194606617,1,9,15,9,4,2,35,202,0.7489111111111111,0.008333333333333333,0.90115,434.9861111111111,0.0,0.40395555555555557,0.49262222222222224,0.2222222222222222,ces
CTX194704664,1,0,6,23,11,5,106,519,0.5553173913043478,0.0626086956521739,0.8478130434782609,13485.173913043478,0.43478260869565216,0.4158130434782609,0.42592608695652173,0.0,ces
CTX194707457,7,3,1,3,0,0,31,224,0.7636833333333333,0.0023833333333333332,0.82925,536.875,0.0,0.3888666666666667,0.5336,0.0,ces
CTX194802671,3,1,4,7,0,0,9,92,0.7163124999999999,0.0125,0.8078,649.875,0.0,0.3545625,0.479325,0.0,ces
CTX194805355,1,4,14,11,2,3,33,171,0.6935866666666667,0.005553333333333333,0.8616933333333333,49160.583333333336,0.0,0.42772666666666664,0.5054533333333333,0.3333333333333333,ces
CTX194901377,1,0,1,0,2,0,0,0,,,,,,,,,None
CTX194902898,1,4,9,12,4,2,30,162,0.6910875,0.02005,0.89399375,599.1875,0.0,0.4095,0.4583125,0.125,ces
CTX195000423,1,7,10,12,2,0,43,272,0.6918736842105263,0.0,0.9115526315789474,1318.8815789473683,0.0,0.41028947368421054,0.49918421052631584,0.21052631578947367,ces
CTX195002364,1,5,8,8,0,0,43,238,0.7233846153846154,0.0131,0.8802076923076924,703.9807692307693,0.0,0.3951076923076923,0.49062307692307694,0.07692307692307693,ces
CTX195003808,1,9,12,14,6,1,92,584,0.7242869565217391,0.013043478260869565,0.8994391304347826,640.0869565217391,0.08695652173913043,0.40425652173913046,0.4935869565217391,0.17391304347826086,ces
CTX195006990,1,9,11,13,2,0,81,541,0.7370227272727273,0.013304545454545456,0.8793818181818182,653.6022727272727,0.09090909090909091,0.3673681818181818,0.4539136363636364,0.13636363636363635,ces
CTX195100667,45,9,31,47,21,4,160,1337,0.6999517857142857,0.001275,0.9089625,11060.361607142857,0.0,0.3872267857142857,0.5159517857142857,0.0,ces
CTX195101731,5,0,1,0,2,1,0,0,,,,,,,,,
CTX195105162,9,0,1,2,0,0,13,58,0.49785,0.13055,0.9578,1208.0,1.0,0.4537,0.47685,0.0,ces
CTX195105604,13,2,74,31,117,10,61,449,0.6288757575757575,0.04254848484848484,0.8505757575757575,6003.454545454545,0.06060606060606061,0.335969696969697,0.4916848484848485,0.0,ces
CTX195200523,1,3,12,9,5,5,32,223,0.6857166666666666,0.023608333333333332,0.82185,1139.9166666666667,0.0,0.3413583333333334,0.4964166666666667,0.0,ces
CTX195201365,5,22,1,10,0,0,290,1891,0.8153875,0.00594375,0.991803125,157.265625,0.09375,0.41275625,0.513075,0.0,ces
CTX195202198,1,0,2,4,1,0,17,128,0.67765,0.008325,0.8673,972.25,0.0,0.37385,0.501875,0.0,ces
CTX195204623,1,0,0,1,0,1,1,4,0.6999,0.0,0.9994,850.0,0.0,0.25,0.75,0.0,ces
CTX195205333,2,0,1,1,0,1,4,27,0.682,0.0,0.9999,776.0,0.0,0.3636,0.4091,0.0,ces
