file,page_num,Clear,Empty,Noisy,Non-text,Trash,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX195100647,8,7,7,14,11,0,187,918,0.6690095238095237,0.030052380952380952,0.9319904761904761,1387.8285714285714,0.47619047619047616,0.4444857142857143,0.5320857142857143,0.0,ces
MTX195101213,4,17,1,21,3,0,345,1865,0.7356789473684211,0.018205263157894735,0.9247763157894737,763.7344736842106,0.23684210526315788,0.4053394736842105,0.4945,0.0,ces
MTX195202627,1,5,0,11,9,1,110,659,0.6728625,0.06111875,0.8433625,767.61375,0.6875,0.39213749999999997,0.46631875,0.0,ces
MTX195302472,1,2,19,17,1,6,65,334,0.6212894736842106,0.07131052631578948,0.7904315789473685,1952.5652631578946,0.21052631578947367,0.4194684210526316,0.5520526315789474,0.0,ces
MTX195401376,113,24,0,26,0,2,370,2293,0.750706,0.02653,0.94655,876.9028,0.18,0.394774,0.549036,0.0,ces
MTX195402041,4,17,17,9,1,0,58,353,0.7841269230769231,0.0007692307692307692,0.9133538461538462,1163.1776923076923,0.0,0.3869730769230769,0.48504615384615385,0.19230769230769232,ces
MTX195501892,2,14,9,12,1,0,83,573,0.7675692307692308,0.0,0.915723076923077,1096.958076923077,0.0,0.39568846153846154,0.47018076923076924,0.19230769230769232,ces
MTX195602621,2,10,1,8,0,0,164,1165,0.7993555555555555,0.010694444444444444,0.9842222222222223,434.3644444444444,0.05555555555555555,0.38049444444444447,0.5548666666666667,0.0,ces
MTX195800143,39,22,0,6,1,0,197,1302,0.8185714285714286,0.0011142857142857141,0.9566392857142858,443.3335714285714,0.0,0.39149285714285714,0.5002571428571428,0.0,ces
MTX195801988,1,1,2,8,0,1,42,304,0.6935111111111111,0.0263,0.8682444444444445,1118.8555555555556,0.0,0.3524777777777778,0.47008888888888894,0.0,ces
MTX195901055,21,0,0,1,0,0,3,17,0.6362,0.0,0.75,505.8,0.0,0.25,0.5,0.0,ces
