file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX196006127,1,14,NÁZEV TRATI,,,,0.0,0.0,0,11,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,15,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX196006127,1,16,PřUohy,,,ces,1.0,1194.92,1,6,0.0,0,1,0,0,0,0,0.1,0.5,0.6667,0.6999,Noisy,False
CTX196006127,1,17,- M',,,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,18,Potenštejn,,,ces,0.75,357.9,1,10,0.0,0,0,0,0,0,0,0.0,0.3,0.6,0.8861,Clear,False
CTX196006127,1,19,Kultura,,,ces,0.75,1169.63,1,7,0.0,0,0,0,0,0,0,0.0,0.4286,0.2857,0.829,Clear,False
CTX196006127,1,20,středověk,,,ces,1.0,155.13,1,9,0.0,0,0,0,0,0,0,0.0,0.3333,0.5556,0.8987,Clear,False
CTX196006127,1,21,ČÍSLO MAPY,,,,0.0,0.0,0,10,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,22,kooa s« 7 •,,,ces,0.75,2888.52,4,11,0.1818,2,0,0,0,0,0,0.1625,0.6,0.6,0.3999,Trash,False
CTX196006127,1,23,/,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,24,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX196006127,1,25,Druh nálezu,,,ces,0.75,1711.05,2,11,0.0,0,0,0,0,0,0,0.0,0.4,0.6,0.7969,Clear,False
CTX196006127,1,26,keramika,,,ces,0.75,2500.0,1,8,0.0,0,0,0,0,0,0,0.0,0.5,0.25,0.6999,Noisy,False
CTX196006127,1,27,a kosti,,,ces,0.8144,1665.43,2,7,0.0,0,0,0,0,0,0,0.0,0.5,0.3333,0.646,Noisy,False
CTX196006127,1,28,"Literatura A. Sedláček, lístopisný slovnik historický,",histo,,ces,0.8183,230.58,6,54,0.0,0,0,0,0,0,0,0.0,0.413,0.3696,0.8775,Clear,False
CTX196006127,1,29,str. 721. •,,"rický,",ces,0.75,482.2,3,11,0.0909,1,0,0,0,0,0,0.0,0.0,0.3333,0.6243,Noisy,False
CTX196006127,1,30,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX196006127,1,31,Uložení,,,ces,0.9716,376.66,1,7,0.0,0,0,0,0,0,0,0.0,0.5714,0.5714,0.8819,Clear,False
CTX196006127,1,32,OS Blovi ca,,,ces,0.75,134701.66,3,11,0.0,0,0,0,0,0,0,0.0,0.4444,0.5556,0.511,Noisy,False
CTX196006127,1,33,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX196006127,1,34,čís. inv.,,,ces,0.897,2500.0,2,9,0.0,0,0,0,0,0,0,0.0,0.3333,0.5,0.6979,Noisy,False
CTX196006127,1,35,t,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,36,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX196006127,1,37,Dno 20. dubna l%0 jsem na výsva správee 6kresního muzea v Blovi-,,,ces,0.9996,1065.34,12,64,0.0156,0,0,0,0,0,0,0.0,0.3913,0.6739,0.7836,Clear,False
CTX196006127,1,38,"eíchoním prohlódla zříceninu hrd ""ku Poten3te jna, k.o. Žinkovy.",,,ces,0.998,643.44,9,64,0.0156,0,0,0,1,0,0,0.0167,0.4,0.5,0.6999,Noisy,False
CTX196006127,1,39,"Ze zřiceníny ""je odkryto adivo v Síří asi 2 m tvořící téměž tverec",,,ces,1.0,341.38,13,66,0.0152,0,0,0,0,0,0,0.0192,0.4423,0.4808,0.821,Clear,False
CTX196006127,1,40,o straně 40 - 50 m s vehodem ve výchoní stně. V zemině ol hozené při,,,ces,1.0,378.79,16,68,0.0,0,0,0,0,0,0,0.0,0.4043,0.617,0.7681,Clear,False
CTX196006127,1,41,o krývání alive jsme nalez2í ein slomkry keramiky posdn hradištní,hradišt,,ces,1.0,1531.9,10,65,0.0,0,0,0,1,0,0,0.015,0.4182,0.4909,0.8299,Clear,False
CTX196006127,1,42,ho a atředověkého charakteraačetné zvířeeí kost1. rádei je,,ní,ces,1.0,318.35,8,58,0.0,0,0,0,0,1,0,0.0,0.4898,0.3673,0.8208,Clear,False
CTX196006127,1,43,. 4,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX196006127,1,44,umístn na ostrožnu. Která vybíhá smžremkzápaduoepadá ostře dolů,,,ces,1.0,426.28,8,63,0.0,0,0,0,0,1,0,0.0,0.4182,0.5636,0.8939,Clear,False
CTX196006127,1,45,k dnešnímu zámkcu. Od východu je chránn mohutnýn příčným valen se,,,ces,0.9994,198.61,11,65,0.0,0,0,0,0,0,1,0.0,0.3519,0.5741,0.8396,Clear,False
CTX196006127,1,46,širokým příkopem; popsaná stavba není na nejvyšším bode ostrožny.,,,ces,1.0,239.93,9,65,0.0154,0,0,0,0,0,0,0.0,0.4,0.6,0.9095,Clear,False
CTX196006127,1,47,"Tato se smrenkzápadu zvedá, jsou na ní zbytky Siltová vže umí-",,,ces,1.0,764.98,11,62,0.0,0,0,0,0,0,0,0.0,0.42,0.62,0.8227,Clear,False
CTX196006127,1,48,stné vně ji ho západní ho rohu stavby; terén zle je velmi nerový a,,,ces,1.0,601.4,14,66,0.0152,0,0,0,0,0,0,0.0,0.4231,0.5385,0.8157,Clear,False
CTX196006127,1,49,"pravpodobně kryje zíeeniny njakých dalších stavb. Val, který",,,ces,1.0,416.1,8,60,0.0,0,0,0,0,0,0,0.0,0.3725,0.451,0.9256,Clear,False
CTX196006127,1,50,"obepíná celý vrebol kopoc, je zde trojnásobný, přičemš nejméně snatel",,,ces,1.0,320.17,10,69,0.0,0,0,0,0,0,0,0.0,0.3966,0.569,0.9119,Clear,False
CTX196006127,1,51,ný je val vnější.,,,ces,1.0,225.22,4,17,0.0,0,0,0,0,0,0,0.0,0.3846,0.3846,0.7402,Clear,False
CTX196006127,1,52,fálezy ze sběru byly předány Ol v Blovicích.,,,ces,1.0,797.91,8,44,0.0,0,0,0,0,0,0,0.0,0.4167,0.5833,0.7738,Clear,False
CTX196006127,1,53,"Hrúdek byl posteven v !• 12521259 Ptou z Křimic, trvalveúbělm",,,ces,0.9999,1360.44,10,61,0.0164,1,0,0,0,0,0,0.0,0.3415,0.5366,0.6999,Noisy,False
CTX196006127,1,54,"13. a 1. stol* , počátkem 16. stole byl již zpustlýavrch zarost-",,,ces,1.0,395.91,12,64,0.0156,1,0,0,0,0,0,0.0333,0.3333,0.4524,0.6999,Noisy,False
CTX196006127,1,55,"1$ 4 . Sedláčelt, Místopisný slovník historický, str.721).",,,ces,0.9268,514.16,8,58,0.0172,1,0,0,0,0,1,0.0813,0.3333,0.4359,0.6999,Noisy,False
CTX196006127,1,56,"Pokud nálezy hradištní keranikry souvisí se hrdkem, nebo pokud by",,,ces,1.0,688.94,10,65,0.0,0,0,0,0,0,1,0.0,0.4182,0.6,0.856,Clear,False
CTX196006127,1,57,"patrily otarším ocí^Q-nl slovonskému, nebylo při zbžné pronlídce",,,ces,1.0,502.41,8,64,0.0156,1,0,0,0,0,0,0.0625,0.3704,0.537,0.6999,Noisy,False
CTX196006127,1,58,"možno zjistit. $) /. (ren. - Ald, ,",,,ces,0.75,751.16,8,35,0.0286,1,0,0,0,0,0,0.0,0.3333,0.5,0.6778,Noisy,False
CTX196006127,1,59,8.12.1960. Ar. V. Stefgnovi-Seldov /,,,ces,0.75,671.07,5,36,0.0,0,0,0,0,1,0,0.02,0.3333,0.6111,0.6084,Noisy,False
