file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX196300443,1,20,instalace se připravuje. Muzeum vyvíjí značnou aktivituvarcheologii,,,ces,1.0,401.5,7,67,0.0,0,0,0,0,0,0.0,0.4667,0.5,0.8944,Clear,False
CTX196300443,1,21,a ohlašuje nálezy exposituře / v r.1962 byl na základě jeho hlásení prOveden,prO,,ces,1.0,605.2,13,76,0.0,0,1,0,0,0,0.0077,0.4483,0.5517,0.8135,Clear,False
CTX196300443,1,22,"výzkum v Netunicích a d./, někdy ovšem zájem blovickych pracoví-",,veden,ces,1.0,499.63,10,64,0.0,0,0,0,0,0,0.0,0.3725,0.5294,0.8282,Clear,False
CTX196300443,1,23,kv zavádíknežádoucím drobným výkopům. Ústavní depositum /Srby/ shledáno,,,ces,0.9998,209.24,8,71,0.0,0,0,0,0,0,0.0,0.3934,0.6066,0.9111,Clear,False
CTX196300443,1,24,v pořádku.,,,ces,1.0,745.9,2,10,0.0,0,0,0,0,0,0.0,0.375,0.625,0.6903,Noisy,False
CTX196300443,1,25,Přehled sbírky,,,ces,1.0,617.6,2,14,0.0,0,0,0,0,0,0.0,0.3077,0.5385,0.8728,Clear,False
CTX196300443,1,26,Bzí - drobné nálezyzeneol. výšinnéhoj sídliště . _,,,ces,0.9988,433.05,8,50,0.02,0,0,0,0,0,0.0,0.4103,0.5385,0.7926,Clear,False
CTX196300443,1,27,"větší souborzeneol.výš.sídliště - publ. Masek,AR IV 1962",,,ces,1.0,389.44,7,56,0.0,0,0,0,0,0,0.0143,0.4146,0.5122,0.6999,Noisy,False
CTX196300443,1,28,Vlkov- sběryzen eol.výš. sídli ště,,,ces,1.0,228.83,5,34,0.0,0,0,0,0,1,0.0,0.3704,0.5185,0.6999,Noisy,False
CTX196300443,1,29,"Velký Kám en —dtto , • v v",,,ces,0.9963,1592.11,8,26,0.0769,1,0,0,0,0,0.0,0.3125,0.5625,0.6093,Noisy,False
CTX196300443,1,30,Polanka u Blovic - sběryzeneol.výs.sídliste,,,ces,0.9558,545.7,5,43,0.0,0,0,0,0,0,0.0,0.4167,0.5833,0.6999,Noisy,False
CTX196300443,1,31,"ojedinělé kam. nástroje - Plo víc e-Hradiš tě. Spálené. Poříčí.,. Ralov, dí-",,,ces,0.9999,290.6,12,76,0.0,0,0,0,0,0,0.0083,0.4364,0.4182,0.8536,Clear,False
CTX196300443,1,32,"rec- Myt, Nezbavětice, Radochovy , Stl to. v .",,,ces,0.9992,776.24,9,46,0.0,0,0,0,0,0,0.0,0.375,0.5312,0.7348,Clear,False
CTX196300443,1,33,"Jarov - bronz, terčoví tá jehlice, 2 pečetítkovéjehlic e, tyčink. nátamek",,,ces,0.7895,777.17,11,73,0.0,0,0,0,0,0,0.1,0.4035,0.4035,0.6999,Noisy,False
CTX196300443,1,34,z rozrušené mohyly v Cábuzí /střední d.bronz/,,,ces,0.9999,621.05,7,45,0.0,0,0,0,0,1,0.0,0.3611,0.6389,0.6999,Noisy,False
CTX196300443,1,35,"Libákovice_- bronz.depotzrozhraní středníamladší d.bronz., publ.",,,ces,0.9774,818.59,5,64,0.0156,0,0,0,0,1,0.0,0.3396,0.566,0.6999,Noisy,False
CTX196300443,1,36,"V.Čtrnáct, AR XIII 1961.",,,ces,0.8254,795.86,4,24,0.0,0,0,1,0,1,0.0875,0.3571,0.2143,0.6784,Noisy,False
CTX196300443,1,37,Vrtěšíce - ojeď.nález bronz.oštěpu,,,ces,0.9991,342.56,4,34,0.0,0,0,0,0,0,0.0,0.3929,0.5,0.6999,Noisy,False
CTX196300443,1,38,"Vlčice - Chýlava - středověká keramika, údajně ""Z mohyl*.",,,ces,1.0,289.4,9,57,0.0351,1,0,0,0,0,0.0444,0.4186,0.3721,0.6999,Noisy,False
CTX196300443,1,39,v muzeu je uložen rukopis zprávy Jana Žáka z r.1881 o výkopech mohyl,,,ces,0.9941,446.54,13,68,0.0,0,0,0,0,0,0.0,0.4314,0.5686,0.8199,Clear,False
CTX196300443,1,40,v Chýlinách - Hladomří /částečně publikovaných J.Smolíkem v PA/.,,,ces,1.0,413.4,9,64,0.0,0,0,0,0,0,0.0,0.3529,0.4118,0.6999,Noisy,False
CTX196300443,2,1,"CAČ / 7 kez/.e, ~0c,A.A4-) &o a",,,ces,0.75,963.21,7,31,0.0645,2,0,0,0,0,0.1643,0.5833,0.3333,0.5123,Noisy,False
