file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX192100040,2,1,STÁTNÍ ARCHAEOLOGICKÝ ÚSTAV ‘o/2/,,,ces,0.9991,562.49,4,33,0.0303,1,0,0,0,0,0.1,0.4615,0.7823,Clear,False
CTX192100040,2,2,"Došlo dne 6/,1921 Lodenice, dne 7.února 1921.",,,ces,0.7892,1172.3,7,45,0.0,0,0,0,0,0,0.0,0.4583,0.7589,Clear,False
CTX192100040,2,3,Počet příloh I,,,ces,1.0,489.48,3,14,0.0,0,0,0,0,0,0.0,0.4167,0.7814,Clear,False
CTX192100040,2,4,P. T. Pan,,,ces,0.75,288.66,3,9,0.0,0,0,0,0,0,0.0,0.2,0.6453,Noisy,False
CTX192100040,2,5,"Jos. A. Jíra ,",,,ces,0.9943,387.92,4,14,0.0,0,0,0,0,0,0.0,0.5,0.6953,Noisy,False
CTX192100040,2,6,konservátor pro Čechy v P r a z e 1,,,ces,0.9899,845.03,10,35,0.0,0,0,0,0,0,0.11,0.36,0.6467,Noisy,False
CTX192100040,2,7,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX192100040,2,8,K ct.dopisu Vašemu ze dne 31.XII.m.r.dovoluji si,,,ces,0.9953,533.9,7,48,0.0,0,0,0,0,0,0.0,0.4286,0.7201,Clear,False
CTX192100040,2,9,odpověděti trochu obšírněji:,,,ces,1.0,207.45,3,28,0.0357,0,0,0,0,0,0.0,0.44,0.907,Clear,False
CTX192100040,2,10,"Směrem sev.záp.od městyse Loděnice,1 hod.cesty - vzdušnou",,,ces,1.0,428.25,7,57,0.0,0,0,0,0,0,0.0,0.4,0.868,Clear,False
CTX192100040,2,11,čarou as 4 km - za obcí Nenačovicemi při pravém břehu lodenického potoka,,,ces,0.9999,725.4,13,72,0.0,0,0,0,0,0,0.0192,0.4483,0.8016,Clear,False
CTX192100040,2,12,"zv."" Kačák "" prostírají se v údolí luka a pole .Louka čí s. katastr. 222 jest",,,ces,0.9999,499.64,16,77,0.026,0,0,0,0,0,0.0,0.4151,0.7781,Clear,False
CTX192100040,2,13,majetkem velkostatku v Chrustenicích - pole s ní sousedící čís.kat.218 jest,,,ces,1.0,1597.88,11,75,0.0,0,0,0,0,0,0.0,0.3729,0.7241,Clear,False
CTX192100040,2,14,v majetku rolníka p.Rabocha z Nenačovic. _,,,ces,0.8836,2071.21,7,42,0.0238,0,1,0,0,0,0.0143,0.3939,0.6582,Noisy,False
CTX192100040,2,15,Laskavostí tohoto pána bylo mi dovoleno již roku 1919 na,,,ces,1.0,932.17,10,56,0.0,0,0,1,0,0,0.035,0.4651,0.7969,Clear,False
CTX192100040,2,16,e •,,,,0.0,0.0,0,3,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX192100040,2,17,"Poli $om zv. "" Holonohy "" kopati.Název tento upoutal moji pozornost nejen",,,ces,0.9972,1236.01,12,73,0.0411,1,1,0,0,0,0.0417,0.4386,0.7686,Clear,False
CTX192100040,2,18,"svým jménem, nýbrž i lidovým podáním,které tvrdí,že v místech těchto stávala",,,ces,1.0,184.12,11,76,0.0,0,0,0,0,0,0.0,0.3492,0.9013,Clear,False
CTX192100040,2,19,"kdysi obec,která byla za válek husitských zničena.",,,ces,1.0,587.12,7,50,0.0,0,0,0,0,0,0.0,0.4048,0.86,Clear,False
CTX192100040,2,20,Pátral Jsem v první řadě po stříbrných penězích .které prý,,,ces,1.0,281.15,10,58,0.0,0,0,0,0,0,0.0,0.3125,0.8758,Clear,False
CTX192100040,2,21,"prý po dlouhé léta jmenovaný majetník vyorával, sám a děti poblíže pasoucí",,,ces,1.0,213.41,12,74,0.0,0,0,0,0,0,0.0,0.4677,0.9071,Clear,False
CTX192100040,2,22,"sbíral.Z těchto peněz viděl jsem pouze jeden kus,nebot ostatní z neznalosti'",,,ces,1.0,366.56,11,76,0.0132,0,1,0,0,0,0.0091,0.381,0.9146,Clear,False
CTX192100040,2,23,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX192100040,2,24,byly pohozeny a jsou tudíž ztraceny.Počet Jich odhaduji více než na 100 kusí,,,ces,1.0,760.63,13,76,0.0,0,1,0,0,0,0.0077,0.45,0.8519,Clear,False
CTX192100040,2,25,Dne 27.IX. 1919. šel Jsem odpoledne opět na toto pole a štast,,,ces,0.9997,905.37,12,61,0.0,0,0,0,0,0,0.0,0.4146,0.7908,Clear,False
CTX192100040,2,26,nou náhodou jsem nalezl 1 peníz.Počal Jsem ihned pátrati na onom mistě a,,,ces,1.0,844.11,13,72,0.0,0,1,0,0,0,0.0269,0.431,0.8383,Clear,False
CTX192100040,2,27,"při opatrném odhrabání asi 20 cm ornice nalezl jsem celé "" hnízdy n: na",,,ces,1.0,1288.78,14,71,0.0282,0,0,0,0,0,0.0,0.3889,0.7723,Clear,False
CTX192100040,2,28,hromádce bylo složeno celkem 120 kusů stříbrných těchto peržzů pouze v zemi.,,,ces,1.0,323.41,12,76,0.0,0,0,0,0,0,0.0,0.377,0.9018,Clear,False
CTX192100040,3,1,. ■■ . . 4/2/ .,,,,0.0,0.0,0,15,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX192100040,3,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX192100040,3,3,"Při nich ani kolem nebyla žádná nádoba,neb střepina.Byly tudí*",,,ces,1.0,343.62,9,62,0.0161,1,1,0,0,0,0.0556,0.4314,0.885,Clear,False
CTX192100040,3,4,"uložony prostě v zemi.Ten den pršelo stále od rána tak,že peníze ty byly",,,ces,0.9999,644.56,13,72,0.0,0,1,0,0,0,0.0077,0.431,0.8527,Clear,False
CTX192100040,3,5,"celé hlínou pomazané.Byly pa sobě složeny, takže jsem je musel jen nehtem",,,ces,1.0,438.23,12,73,0.0,0,1,0,0,0,0.0083,0.4333,0.8866,Clear,False
CTX192100040,3,6,"odlupovat*.bych je nepoškodil .Ještě dnes jsou hlinou znečistěný,neb neznám",,,ces,1.0,408.68,9,75,0.0133,1,0,0,0,0,0.0444,0.3968,0.8615,Clear,False
CTX192100040,3,7,"způsobu,Jak je očistiti,sniž by se setřela krásně zelená patina,která mnohé",,,ces,1.0,401.0,10,75,0.0,0,1,0,0,0,0.01,0.4286,0.8483,Clear,False
CTX192100040,3,8,"z nich pokrývá.Na straně Jedné Jest dvojocasý lev s vyplazeným Jazykem,na",,,ces,0.9991,450.45,11,73,0.0,0,1,0,0,0,0.0091,0.377,0.8811,Clear,False
CTX192100040,3,9,"druhé koruna královská s nápisem kolem: WENZEZLAUS TERCLUS,",,,ces,0.9973,557.33,8,59,0.0169,0,0,0,0,0,0.0,0.38,0.8776,Clear,False
CTX192100040,3,10,nad ním neznatelný nápis - snad Del gratia dux v .,,,ces,0.9445,786.91,11,50,0.0,0,0,0,0,0,0.0,0.3684,0.8077,Clear,False
CTX192100040,3,11,"Dle studia 11 Památek arch.a místopisných "" soudím, že jsou",,,ces,1.0,1103.22,10,59,0.0169,0,0,0,0,0,0.0,0.4222,0.7853,Clear,False
CTX192100040,3,12,peníze tyto raženy za krále Václava IV:,,,ces,1.0,318.91,7,39,0.0256,0,0,0,0,0,0.0,0.4688,0.8269,Clear,False
CTX192100040,3,13,"Dle "" Pamětí okresu Unhoštského * od Frt.Melichara,učitele",,,ces,0.9984,1763.47,8,58,0.0345,1,1,0,0,0,0.0125,0.4255,0.7116,Clear,False
