file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX195704328,1,34,"vyvýšeninu, zasahující z části již do pole. Při povrchovém sběru",,,ces,1.0,204.38,10,64,0.0,0,0,0,0,0,0.0,0.4151,0.8896,Clear,False
CTX195704328,1,35,byl dále nalezen kamenný únětický mlat se žlábkovým sedlem (délka,(dél,,ces,1.0,293.56,10,65,0.0,0,0,0,0,0,0.0,0.4,0.9202,Clear,False
CTX195704328,1,36,167 mm). 1——,,ka,,0.0,0.0,0,12,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX195704328,1,37,"Navrhuji, aby výzkum v příštím roce byl proveden několika",,,ces,1.0,354.1,9,57,0.0,0,0,0,0,0,0.0,0.3958,0.906,Clear,False
CTX195704328,1,38,"příčnými sondami, jimiž by byl praeoex zachycen rozsah pohřebiště,",,,ces,1.0,310.16,9,66,0.0,0,0,0,0,0,0.0,0.4107,0.9142,Clear,False
CTX195704328,1,39,"zejména pak prozkoumat nej bližší okolí pískovny v těch místech, kde",,,ces,1.0,225.67,11,68,0.0,0,0,0,0,0,0.0,0.3684,0.9288,Clear,False
CTX195704328,1,40,bude pravděpodobně těžení pokračovat. Vzhledem k malé mocnosti or-,,,ces,1.0,222.55,9,66,0.0,0,0,0,0,0,0.0,0.3929,0.8844,Clear,False
CTX195704328,1,41,o,,,,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX195704328,1,42,"nice na nalezišti a poměrně malé ploše návršíčka (cca 300 m ), kde",,,ces,0.9999,375.63,13,66,0.0,0,0,0,0,0,0.0654,0.4167,0.8134,Clear,False
CTX195704328,1,43,"pohřebiště předpokládám, věřím, že by pohřebiště mohlo být z větší",,,ces,1.0,48.97,10,66,0.0,0,0,0,0,0,0.0,0.3818,0.868,Clear,False
CTX195704328,1,44,Poznámka: Pikte pokud možno strojern. Nn konci uvedte datum odoslání a čitelný podpis. Zprávy koreferentú a komisi,,,ces,0.9167,433.01,17,114,0.0088,0,0,0,0,0,0.0,0.4105,0.9245,Clear,False
CTX195704328,1,45,vyhotovto dvojmo.,,,ces,0.9645,2365.91,2,17,0.0,0,0,0,0,0,0.0,0.4,0.8106,Noisy,False
CTX195704328,1,46,/ PT -14332:55,,,ces,0.75,4233.4,3,14,0.0714,0,0,0,0,0,0.0,0.0,0.4018,Noisy,True
CTX195704328,2,1,části prozkoumáno v plánované době v příštím roce,,,ces,1.0,230.05,8,49,0.0,0,0,0,0,0,0.0,0.4048,0.8648,Clear,False
CTX195704328,2,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX195704328,2,3,V Praze 1. října 1957.,,,ces,1.0,961.87,5,22,0.0,0,0,0,0,0,0.05,0.3636,0.6753,Noisy,False
CTX195704328,2,4,J. Hrala,,,ces,0.9996,1122.71,2,8,0.0,0,0,0,0,0,0.425,0.3333,0.6031,Trash,False
