file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX198402945,1,50,nečetné glazované střepy jsou především živě zelené a,,"mika,",ces,1.0,249.43,8,53,0.0,0,0,0,0,0,0.0,0.4348,0.8989,Clear,False
CTX198402945,1,51,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX198402945,1,52,Poznámka: Pište pokud možno strojem. Na konci uveďte datum odeslání a čitelný podpis. Zprávy koreferentů a komisí vyhotovte dvojmo.,,,ces,0.9882,284.05,19,131,0.0076,0,0,0,0,0,0.0,0.422,0.9276,Clear,False
CTX198402945,1,53,ST 23 3891 73,,,,0.0,0.0,0,13,0.0,0,0,0,0,0,0.0,0.0,0.0,Non-text,False
CTX198402945,2,1,vyskytují se pozdně renesanční kachle. Bylo by velmi lákavé,,,ces,1.0,538.49,9,59,0.0,0,0,0,0,0,0.0,0.42,0.853,Clear,False
CTX198402945,2,2,spojovat tuto spodní vrstvu s katastrofálním požárem města,,,ces,1.0,263.04,8,58,0.0,0,0,0,0,0,0.0,0.3529,0.903,Clear,False
CTX198402945,2,3,"r. 1599, následující pískový pokryv s úpravou celého prostoru",prosto,,ces,0.9994,633.29,9,61,0.0,0,0,0,0,0,0.0,0.4255,0.8122,Clear,False
CTX198402945,2,4,při obnově zničených příbytků a svrchní hlinitou až popelo-,,ru,ces,1.0,334.9,9,59,0.0,0,0,0,0,1,0.0,0.4,0.8666,Clear,False
CTX198402945,2,5,vitou vrstvu přičíst pohromám třicetileté války.,,,ces,1.0,210.49,6,48,0.0,0,0,0,0,0,0.0,0.381,0.9298,Clear,False
CTX198402945,2,6,Vzhledem k nedostatku času a velmi neutěšené situaci v,,,ces,1.0,1435.04,9,54,0.0,0,0,0,0,0,0.0,0.4348,0.7583,Clear,False
CTX198402945,2,7,oblasti pracovních sil rozhodli jsme se prozkoumat terén domovních,do,,ces,1.0,732.53,9,66,0.0,0,0,0,0,0,0.0,0.3621,0.8838,Clear,False
CTX198402945,2,8,"parcel bagrovanou sondou, kterou bychom dokumentovali",,movních,ces,0.997,1640.99,6,53,0.0,0,0,0,0,0,0.0,0.4468,0.8398,Clear,False
CTX198402945,2,9,stratigrafickou situaci a případně odkryli nejstarší dosažitelné,dosaži,,ces,1.0,583.78,7,64,0.0,0,0,0,0,0,0.0,0.431,0.8822,Clear,False
CTX198402945,2,10,"pozůstatky. Sonda, kterou provedl bagrista. CSP Peroun,",,telné,ces,0.9988,1932.64,7,55,0.0,0,0,0,0,0,0.0,0.3778,0.8116,Clear,False
CTX198402945,2,11,"dosáhla u náměstí hloubky pouze c. 180 cm, kde jsme narazili",,,ces,1.0,591.84,11,60,0.0,0,0,0,0,0,0.0,0.4222,0.8048,Clear,False
CTX198402945,2,12,na spodní vodu. Směrem k S se terén zvyšuje a sonda zde dosáhla,,,ces,1.0,785.12,13,63,0.0,0,0,0,0,0,0.0,0.4,0.7921,Clear,False
CTX198402945,2,13,hloubky téměř 4 m.,,,ces,1.0,515.09,4,18,0.0,0,0,0,0,0,0.0625,0.3846,0.71,Noisy,False
CTX198402945,2,14,"Protože nelze očekávat, že v letošním roce zdokumentujeme",,,ces,1.0,157.2,8,57,0.0,0,0,0,0,0,0.0,0.4286,0.868,Clear,False
CTX198402945,2,15,bagrovanou sondu a ještě dokončíme výzkum zadního traktu domu,do,,ces,1.0,205.55,9,61,0.0,0,0,0,0,0,0.0,0.434,0.914,Clear,False
CTX198402945,2,16,"čp. 36, pokusíme se dohodnout s MěstNV Beroun a zejména s",,mu,ces,1.0,910.22,11,57,0.0,0,1,0,0,0,0.0091,0.3953,0.7238,Clear,False
CTX198402945,2,17,"odpovědnými pracovníky ( S , který bude na místě provádět stavební",sta,,ces,1.0,228.77,11,66,0.0,0,0,0,0,0,0.0,0.4074,0.8356,Clear,False
CTX198402945,2,18,"oráče, zda by bylo možno tento výzkum dokončit v letních",let,vební,ces,1.0,398.92,10,56,0.0,0,0,0,0,0,0.0,0.3913,0.8658,Clear,False
CTX198402945,2,19,"měsících příštího roku. ude-li to možné, bylo by třeba",,ních,ces,1.0,152.38,9,54,0.0,0,0,0,0,0,0.0,0.4419,0.8661,Clear,False
CTX198402945,2,20,"na tento výzkum podat návrh na hospodářskou smlouvu, a to přibližně",při,,ces,1.0,359.04,11,67,0.0,0,0,0,0,0,0.0,0.3929,0.831,Clear,False
CTX198402945,2,21,"ve výši c. 20 000,- Kčs na dělnické mzdy. Podrobné informace",in,bližně,ces,1.0,509.5,11,60,0.0,0,0,1,0,0,0.0318,0.3659,0.77,Clear,False
CTX198402945,2,22,podám ve svých dalších hlášeních.,,formace,ces,1.0,193.67,5,33,0.0,0,0,0,0,0,0.0,0.3214,0.854,Clear,False
CTX198402945,2,23,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX198402945,2,24,V Praze 1.10. 1984,,,ces,0.814,1016.94,4,18,0.0,0,0,0,0,0,0.0,0.3333,0.603,Noisy,False
CTX198402945,2,25,harvát,,,ces,0.9847,339.71,1,6,0.0,0,0,0,0,0,0.0,0.3333,0.8834,Clear,False
