file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,gibberish,word_weird,vowel_ratio,quality_score,categ,caps_header
CTX195603828,1,34,"Pohřebiště lze předběžně datovat do mladší hradištní periody,",,,ces,1.0,153.53,8,61,0.0,0,0,0,0,0,0.0,0.3962,0.91,Clear,False
CTX195603828,1,35,lze je určit jako křeštanské. Významná je sama existence pohřebiště,pohře,,ces,1.0,207.66,10,67,0.0,0,0,0,0,0,0.0,0.4035,0.8902,Clear,False
CTX195603828,1,36,"na hradišti, jeho umístění v těsné souvislosti s jezírkem",,biště,ces,1.0,277.58,9,57,0.0,0,0,0,0,0,0.0,0.4167,0.835,Clear,False
CTX195603828,2,1,"u Libuše.Pohřebiště není celé prokopáno,v příštím roce bude nutno",,,ces,1.0,267.32,9,65,0.0,0,1,0,0,0,0.0111,0.4364,0.9055,Clear,False
CTX195603828,2,2,celé prozkoumat plošným odkryvem při čemž byde naděje objeviti i,,,ces,1.0,223.28,10,64,0.0,0,0,0,0,0,0.0,0.4182,0.9191,Clear,False
CTX195603828,2,3,kostel nebo jiné centrum hrobové akumulace.,,,ces,1.0,1605.74,6,43,0.0,0,0,0,0,0,0.0,0.4324,0.8313,Clear,False
CTX195603828,2,4,Vystopování tohoto pohřebiště je hlavním úspěchem předchozí,,,ces,1.0,260.23,7,59,0.0,0,0,1,0,0,0.05,0.3962,0.8888,Clear,False
CTX195603828,2,5,fosfátové metody.,,,ces,0.977,1333.09,2,17,0.0,0,0,0,0,0,0.0,0.4667,0.8164,Clear,False
CTX195603828,2,6,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,Empty,False
CTX195603828,2,7,Výzkum bude uzavřen po stránce výzkumné 10.10 t.r. do konce,,,ces,1.0,252.09,10,59,0.0,0,0,0,0,0,0.0,0.3721,0.812,Clear,False
CTX195603828,2,8,měsíce budou sondy zaházeny bez účasti vedoucího výzkumu.,,,ces,1.0,221.33,8,57,0.0,0,0,0,0,0,0.0,0.4898,0.9387,Clear,False
