file,page_num,Clear,Trash,Noisy,Empty,Non-text
CTX196801245,110,0,1,2,0,0
CTX196801245,111,0,0,3,0,0
CTX196801245,112,0,1,2,0,2
CTX196801245,113,0,1,2,0,0
CTX196801245,114,0,2,1,0,1
CTX196801245,115,0,7,4,0,1
CTX196801245,117,0,1,2,0,1
CTX196801245,118,0,1,0,0,4
CTX196801245,119,0,1,1,0,5
CTX196801245,120,0,2,1,0,6
CTX196801245,121,0,1,1,0,6
CTX196801245,122,0,2,2,0,3
CTX196801245,123,0,2,0,0,3
CTX196801245,124,0,4,0,0,2
CTX196801245,125,0,2,3,0,0
CTX196801245,126,0,2,2,0,2
CTX196801245,127,0,1,1,0,0
CTX196801245,128,0,0,1,0,2
CTX196801245,129,0,0,1,0,5
CTX196801245,130,0,3,1,0,2
CTX196801245,132,0,0,0,0,1
CTX196801245,133,0,0,0,0,2
CTX196801245,135,0,1,0,0,2
CTX196801245,140,0,0,0,0,1
CTX196801245,141,0,0,0,0,1
CTX196801245,143,0,0,0,0,1
CTX196801245,144,0,0,0,0,2
CTX196801245,145,0,0,0,0,1
CTX196801245,146,0,1,0,0,2
CTX196801245,147,0,1,0,0,2
CTX196801245,148,0,1,0,0,1
CTX196801245,150,0,1,0,0,2
CTX196801245,151,0,1,0,0,1
CTX196801245,152,0,0,0,0,2
CTX196801245,154,0,0,0,0,1
CTX196801245,155,0,0,0,0,3
CTX196801245,156,0,1,0,0,1
CTX196801245,157,0,1,0,0,1
CTX196801245,158,0,0,0,0,1
CTX196801245,159,0,0,0,0,3
CTX196801245,160,0,0,0,0,1
CTX196801245,161,0,1,0,0,3
CTX196801245,162,0,0,0,0,1
CTX196801245,163,0,0,0,0,1
CTX196801245,164,0,0,0,0,1
CTX196801245,165,0,0,0,0,1
CTX196801245,166,0,0,0,0,1
CTX196801245,167,0,0,0,0,2
CTX196801245,168,0,0,0,0,1
CTX196801245,169,0,1,0,0,2
CTX196801245,172,0,0,0,0,2
CTX196801245,173,0,0,0,0,3
CTX196801245,174,0,0,0,0,2
CTX196801245,175,0,0,0,0,1
CTX196801245,176,0,1,0,0,1
CTX196801245,179,0,1,0,0,1
CTX196801245,180,0,1,0,0,1
CTX196801245,181,0,1,0,0,1
CTX196801245,183,0,0,0,0,2
CTX196801245,184,0,1,0,0,2
CTX196801245,186,0,0,0,0,1
CTX196801245,187,0,1,0,0,1
CTX196801245,191,0,0,0,0,3
CTX196801245,194,0,0,0,0,2
CTX196801245,201,0,0,0,0,1
CTX196801245,202,0,0,0,0,3
CTX196801245,203,0,1,0,0,2
CTX196801245,204,0,1,0,0,4
CTX196801245,205,0,0,0,0,1
CTX196801245,206,0,1,0,0,1
CTX196801245,207,0,0,0,0,2
CTX196801245,210,0,1,0,0,2
CTX196801245,212,0,0,0,0,1
CTX196801245,215,0,0,0,0,1
CTX196801245,216,0,1,0,0,1
CTX196801245,218,0,0,0,0,3
CTX196801245,219,0,1,0,0,1
CTX196801245,221,0,1,0,0,0
CTX196801245,222,0,0,0,0,3
CTX196801245,223,0,0,0,0,1
CTX196801245,224,0,0,0,0,1
CTX196801245,225,0,0,0,0,1
CTX196801245,226,0,0,0,0,1
CTX196801245,227,0,0,0,0,1
CTX196801245,228,0,0,0,0,1
CTX196801245,232,0,0,0,0,2
CTX196801245,234,0,1,0,0,1
CTX196801245,237,0,1,0,0,1
CTX196801245,238,0,1,0,0,0
CTX196801245,239,0,0,0,0,1
CTX196801245,240,0,1,0,0,1
CTX196801245,241,0,0,0,0,3
CTX196801245,244,0,0,0,0,1
CTX196801245,246,0,0,0,0,1
CTX196801245,247,0,0,0,0,4
CTX196801245,248,0,0,0,0,1
CTX196801245,249,0,0,0,0,2
CTX196801245,250,0,1,0,0,1
CTX196801245,251,0,1,0,0,2
CTX196801245,252,0,0,0,0,1
CTX196801245,254,0,0,0,0,2
CTX196801245,255,0,0,0,0,2
CTX196801245,256,0,1,0,0,1
CTX196801245,258,0,0,0,0,1
CTX196801245,260,0,1,0,0,1
CTX196801245,261,0,1,0,0,1
CTX196801245,262,0,1,0,0,1
CTX196801245,263,0,0,0,0,2
CTX196801245,264,0,0,0,0,1
CTX196801245,265,0,1,0,0,1
CTX196801245,266,0,0,0,0,2
CTX196801245,268,0,0,0,0,3
CTX196801245,270,0,0,0,0,2
CTX196801245,272,0,1,0,0,1
CTX196801245,273,0,1,0,0,1
CTX196801245,275,0,0,0,0,2
CTX196801245,276,0,0,0,0,1
CTX196801245,279,0,0,0,0,1
CTX196801245,281,0,0,0,0,1
CTX196801245,283,0,0,0,0,1
CTX196801245,284,0,1,0,0,1
CTX196801245,286,0,0,0,0,1
CTX196801245,290,0,0,0,0,2
CTX196801245,291,0,0,0,0,1
CTX196801245,292,0,1,0,0,4
CTX196801245,293,0,0,0,0,1
CTX196801245,295,0,0,0,0,1
CTX196801245,296,0,2,0,0,1
CTX196801245,297,0,0,0,0,3
CTX196801245,298,0,0,0,0,2
CTX196801245,299,0,0,0,0,2
CTX196801245,300,0,0,0,0,2
CTX196801245,301,0,0,0,0,2
CTX196801245,302,0,0,0,0,2
CTX196801245,303,0,0,0,0,3
CTX196801245,304,0,0,0,0,2
CTX196801245,306,0,0,0,0,1
CTX196801245,307,0,0,0,0,3
CTX196801245,308,0,2,0,0,2
CTX196801245,309,0,0,0,0,1
CTX196801245,310,0,0,0,0,1
CTX196801245,313,0,0,0,0,2
CTX196801245,315,0,0,0,0,3
CTX196801245,316,0,0,0,0,1
CTX196801245,319,0,0,0,0,1
CTX196801245,321,0,0,0,0,1
CTX196801245,322,0,0,0,0,2
CTX196801245,325,0,1,0,0,3
CTX196801245,330,0,2,0,0,2
CTX196801245,331,0,1,0,0,0
CTX196801245,332,0,0,0,0,4
CTX196801245,333,0,0,0,0,3
CTX196801245,334,0,0,0,0,1
CTX196801245,335,0,1,0,0,3
CTX196801245,336,0,1,0,0,0
CTX196801245,338,0,0,0,0,3
CTX196801245,339,0,0,0,0,5
CTX196801245,340,0,0,0,0,3
CTX196801245,341,0,1,0,0,2
CTX196801245,345,0,0,0,0,3
CTX196801245,346,0,0,0,0,1
CTX196801245,347,0,1,0,0,1
CTX196801245,348,0,1,0,0,1
CTX196801245,349,0,0,0,0,1
CTX196801245,350,0,0,0,0,1
CTX196801245,351,0,1,0,0,1
CTX196801245,352,0,0,0,0,3
CTX196801245,353,0,0,0,0,3
CTX196801245,354,0,0,0,0,2
CTX196801245,355,0,1,0,0,3
